#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Host Connected,Button Down,Button Up,End of File
1012,04/30/2024 21:05:00,16.08,0.00,,,,
1013,04/30/2024 21:10:00,16.00,0.00,,,,
1014,04/30/2024 21:15:00,16.00,0.00,,,,
1015,04/30/2024 21:20:00,16.00,0.00,,,,
1016,04/30/2024 21:25:00,16.00,0.00,,,,
1017,04/30/2024 21:30:00,16.00,0.00,,,,
1018,04/30/2024 21:35:00,16.00,0.00,,,,
1019,04/30/2024 21:40:00,15.96,0.00,,,,
1020,04/30/2024 21:45:00,15.96,0.00,,,,
1021,04/30/2024 21:50:00,15.91,0.00,,,,
1022,04/30/2024 21:55:00,15.91,0.00,,,,
1023,04/30/2024 22:00:00,15.91,0.00,,,,
1024,04/30/2024 22:05:00,15.87,0.00,,,,
1025,04/30/2024 22:10:00,15.83,0.00,,,,
1026,04/30/2024 22:15:00,15.78,0.00,,,,
1027,04/30/2024 22:20:00,15.83,0.00,,,,
1028,04/30/2024 22:25:00,15.87,0.00,,,,
1029,04/30/2024 22:30:00,15.87,0.00,,,,
1030,04/30/2024 22:35:00,15.78,0.00,,,,
1031,04/30/2024 22:40:00,15.78,0.00,,,,
1032,04/30/2024 22:45:00,15.74,0.00,,,,
1033,04/30/2024 22:50:00,15.83,0.00,,,,
1034,04/30/2024 22:55:00,15.83,0.00,,,,
1035,04/30/2024 23:00:00,15.74,0.00,,,,
1036,04/30/2024 23:05:00,15.78,0.00,,,,
1037,04/30/2024 23:10:00,15.74,0.00,,,,
1038,04/30/2024 23:15:00,15.74,0.00,,,,
1039,04/30/2024 23:20:00,15.74,0.00,,,,
1040,04/30/2024 23:25:00,15.74,0.00,,,,
1041,04/30/2024 23:30:00,15.70,0.00,,,,
1042,04/30/2024 23:35:00,15.70,0.00,,,,
1043,04/30/2024 23:40:00,15.70,0.00,,,,
1044,04/30/2024 23:45:00,15.70,0.00,,,,
1045,04/30/2024 23:50:00,15.61,0.00,,,,
1046,04/30/2024 23:55:00,15.66,0.00,,,,
1047,05/01/2024 00:00:00,15.66,0.00,,,,
1048,05/01/2024 00:05:00,15.70,0.00,,,,
1049,05/01/2024 00:10:00,15.61,0.00,,,,
1050,05/01/2024 00:15:00,15.66,0.00,,,,
1051,05/01/2024 00:20:00,15.61,0.00,,,,
1052,05/01/2024 00:25:00,15.61,0.00,,,,
1053,05/01/2024 00:30:00,15.57,0.00,,,,
1054,05/01/2024 00:35:00,15.61,0.00,,,,
1055,05/01/2024 00:40:00,15.66,0.00,,,,
1056,05/01/2024 00:45:00,15.57,0.00,,,,
1057,05/01/2024 00:50:00,15.57,0.00,,,,
1058,05/01/2024 00:55:00,15.57,0.00,,,,
1059,05/01/2024 01:00:00,15.57,0.00,,,,
1060,05/01/2024 01:05:00,15.57,0.00,,,,
1061,05/01/2024 01:10:00,15.53,0.00,,,,
1062,05/01/2024 01:15:00,15.53,0.00,,,,
1063,05/01/2024 01:20:00,15.57,0.00,,,,
1064,05/01/2024 01:25:00,15.53,0.00,,,,
1065,05/01/2024 01:30:00,15.48,0.00,,,,
1066,05/01/2024 01:35:00,15.48,0.00,,,,
1067,05/01/2024 01:40:00,15.44,0.00,,,,
1068,05/01/2024 01:45:00,15.48,0.00,,,,
1069,05/01/2024 01:50:00,15.44,0.00,,,,
1070,05/01/2024 01:55:00,15.40,0.00,,,,
1071,05/01/2024 02:00:00,15.40,0.00,,,,
1072,05/01/2024 02:05:00,15.40,0.00,,,,
1073,05/01/2024 02:10:00,15.40,0.00,,,,
1074,05/01/2024 02:15:00,15.36,0.00,,,,
1075,05/01/2024 02:20:00,15.31,0.00,,,,
1076,05/01/2024 02:25:00,15.27,0.00,,,,
1077,05/01/2024 02:30:00,15.27,0.00,,,,
1078,05/01/2024 02:35:00,15.27,0.00,,,,
1079,05/01/2024 02:40:00,15.27,0.00,,,,
1080,05/01/2024 02:45:00,15.27,0.00,,,,
1081,05/01/2024 02:50:00,15.23,0.00,,,,
1082,05/01/2024 02:55:00,15.27,0.00,,,,
1083,05/01/2024 03:00:00,15.18,0.00,,,,
1084,05/01/2024 03:05:00,15.14,0.00,,,,
1085,05/01/2024 03:10:00,15.06,0.00,,,,
1086,05/01/2024 03:15:00,15.06,0.00,,,,
1087,05/01/2024 03:20:00,15.01,0.00,,,,
1088,05/01/2024 03:25:00,15.01,0.00,,,,
1089,05/01/2024 03:30:00,15.01,0.00,,,,
1090,05/01/2024 03:35:00,15.01,0.00,,,,
1091,05/01/2024 03:40:00,15.01,0.00,,,,
1092,05/01/2024 03:45:00,14.97,0.00,,,,
1093,05/01/2024 03:50:00,15.01,0.00,,,,
1094,05/01/2024 03:55:00,14.97,0.00,,,,
1095,05/01/2024 04:00:00,14.97,0.00,,,,
1096,05/01/2024 04:05:00,14.93,0.00,,,,
1097,05/01/2024 04:10:00,14.88,0.00,,,,
1098,05/01/2024 04:15:00,14.88,0.00,,,,
1099,05/01/2024 04:20:00,14.88,0.00,,,,
1100,05/01/2024 04:25:00,14.88,0.00,,,,
1101,05/01/2024 04:30:00,14.84,0.00,,,,
1102,05/01/2024 04:35:00,14.84,0.00,,,,
1103,05/01/2024 04:40:00,14.80,0.00,,,,
1104,05/01/2024 04:45:00,14.80,0.00,,,,
1105,05/01/2024 04:50:00,14.84,0.00,,,,
1106,05/01/2024 04:55:00,14.80,0.00,,,,
1107,05/01/2024 05:00:00,14.80,0.00,,,,
1108,05/01/2024 05:05:00,14.80,0.00,,,,
1109,05/01/2024 05:10:00,14.88,0.00,,,,
1110,05/01/2024 05:15:00,14.75,0.00,,,,
1111,05/01/2024 05:20:00,14.80,0.00,,,,
1112,05/01/2024 05:25:00,14.80,0.00,,,,
1113,05/01/2024 05:30:00,14.80,0.00,,,,
1114,05/01/2024 05:35:00,14.80,0.00,,,,
1115,05/01/2024 05:40:00,14.80,0.64,,,,
1116,05/01/2024 05:45:00,14.80,0.21,,,,
1117,05/01/2024 05:50:00,14.80,4.10,,,,
1118,05/01/2024 05:55:00,14.75,6.18,,,,
1119,05/01/2024 06:00:00,14.71,60.84,,,,
1120,05/01/2024 06:05:00,14.71,105.76,,,,
1121,05/01/2024 06:10:00,14.75,10.51,,,,
1122,05/01/2024 06:15:00,14.80,230.16,,,,
1123,05/01/2024 06:20:00,14.80,85.40,,,,
1124,05/01/2024 06:25:00,14.84,351.68,,,,
1125,05/01/2024 06:30:00,14.80,112.16,,,,
1126,05/01/2024 06:35:00,14.80,206.40,,,,
1127,05/01/2024 06:40:00,14.63,283.52,,,,
1128,05/01/2024 06:45:00,14.88,840.32,,,,
1129,05/01/2024 06:50:00,14.88,1155.84,,,,
1130,05/01/2024 06:55:00,15.23,1319.68,,,,
1131,05/01/2024 07:00:00,15.83,2786.56,,,,
1132,05/01/2024 07:05:00,17.11,3345.92,,,,
1133,05/01/2024 07:10:00,18.57,3861.76,,,,
1134,05/01/2024 07:15:00,20.20,4391.68,,,,
1135,05/01/2024 07:20:00,21.45,4837.12,,,,
1136,05/01/2024 07:25:00,22.78,5352.96,,,,
1137,05/01/2024 07:30:00,23.85,5895.68,,,,
1138,05/01/2024 07:35:00,24.84,6389.76,,,,
1139,05/01/2024 07:40:00,25.95,7040.00,,,,
1140,05/01/2024 07:45:00,27.37,7598.08,,,,
1141,05/01/2024 07:50:00,28.48,8192.00,,,,
1142,05/01/2024 07:55:00,29.34,8780.80,,,,
1143,05/01/2024 08:00:00,30.03,9303.04,,,,
1144,05/01/2024 08:05:00,30.84,9825.28,,,,
1145,05/01/2024 08:10:00,31.66,10375.68,,,,
1146,05/01/2024 08:15:00,32.30,10823.68,,,,
1147,05/01/2024 08:20:00,32.90,11330.56,,,,
1148,05/01/2024 08:25:00,33.55,11842.56,,,,
1149,05/01/2024 08:30:00,34.15,12262.40,,,,
1150,05/01/2024 08:35:00,34.45,12820.48,,,,
1151,05/01/2024 08:40:00,34.75,13260.80,,,,
1152,05/01/2024 08:45:00,32.26,4577.28,,,,
1153,05/01/2024 08:50:00,32.94,14325.76,,,,
1154,05/01/2024 08:55:00,34.57,14801.92,,,,
1155,05/01/2024 09:00:00,35.48,15452.16,,,,
1156,05/01/2024 09:05:00,36.03,15897.60,,,,
1157,05/01/2024 09:10:00,36.33,16506.88,,,,
1158,05/01/2024 09:15:00,36.72,17059.84,,,,
1159,05/01/2024 09:20:00,36.98,17510.40,,,,
1160,05/01/2024 09:25:00,37.41,17976.32,,,,
1161,05/01/2024 09:30:00,37.66,18539.52,,,,
1162,05/01/2024 09:35:00,37.92,18954.24,,,,
1163,05/01/2024 09:40:00,37.88,19420.16,,,,
1164,05/01/2024 09:45:00,37.92,19932.16,,,,
1165,05/01/2024 09:50:00,38.31,20705.28,,,,
1166,05/01/2024 09:55:00,38.78,21073.92,,,,
1167,05/01/2024 10:00:00,38.61,21555.20,,,,
1168,05/01/2024 10:05:00,38.82,22138.88,,,,
1169,05/01/2024 10:10:00,38.74,22548.48,,,,
1170,05/01/2024 10:15:00,38.86,22937.60,,,,
1171,05/01/2024 10:20:00,38.65,23377.92,,,,
1172,05/01/2024 10:25:00,38.18,24023.04,,,,
1173,05/01/2024 10:30:00,38.39,24412.16,,,,
1174,05/01/2024 10:35:00,37.84,24709.12,,,,
1175,05/01/2024 10:40:00,38.14,25272.32,,,,
1176,05/01/2024 10:45:00,37.84,25835.52,,,,
1177,05/01/2024 10:50:00,37.96,25907.20,,,,
1178,05/01/2024 10:55:00,37.79,26542.08,,,,
1179,05/01/2024 11:00:00,37.66,26982.40,,,,
1180,05/01/2024 11:05:00,37.62,27238.40,,,,
1181,05/01/2024 11:10:00,37.62,27770.88,,,,
1182,05/01/2024 11:15:00,37.54,27965.44,,,,
1183,05/01/2024 11:20:00,37.11,28364.80,,,,
1184,05/01/2024 11:25:00,37.06,28743.68,,,,
1185,05/01/2024 11:30:00,37.06,28948.48,,,,
1186,05/01/2024 11:35:00,37.06,29327.36,,,,
1187,05/01/2024 11:40:00,37.45,29583.36,,,,
1188,05/01/2024 11:45:00,37.49,29736.96,,,,
1189,05/01/2024 11:50:00,37.32,30167.04,,,,
1190,05/01/2024 11:55:00,37.15,30330.88,,,,
1191,05/01/2024 12:00:00,37.19,30402.56,,,,
1192,05/01/2024 12:05:00,37.32,30781.44,,,,
1193,05/01/2024 12:10:00,37.28,30853.12,,,,
1194,05/01/2024 12:15:00,37.23,31027.20,,,,
1195,05/01/2024 12:20:00,37.15,31262.72,,,,
1196,05/01/2024 12:25:00,37.19,31211.52,,,,
1197,05/01/2024 12:30:00,36.89,31385.60,,,,
1198,05/01/2024 12:35:00,36.89,31559.68,,,,
1199,05/01/2024 12:40:00,36.85,31559.68,,,,
1200,05/01/2024 12:45:00,36.85,31795.20,,,,
1201,05/01/2024 12:50:00,36.85,31713.28,,,,
1202,05/01/2024 12:55:00,36.93,31784.96,,,,
1203,05/01/2024 13:00:00,36.85,31784.96,,,,
1204,05/01/2024 13:05:00,36.98,31692.80,,,,
1205,05/01/2024 13:10:00,36.68,31713.28,,,,
1206,05/01/2024 13:15:00,36.68,31600.64,,,,
1207,05/01/2024 13:20:00,36.59,31590.40,,,,
1208,05/01/2024 13:25:00,36.68,31457.28,,,,
1209,05/01/2024 13:30:00,36.42,31416.32,,,,
1210,05/01/2024 13:35:00,36.68,31180.80,,,,
1211,05/01/2024 13:40:00,36.38,31129.60,,,,
1212,05/01/2024 13:45:00,36.63,31047.68,,,,
1213,05/01/2024 13:50:00,36.63,30822.40,,,,
1214,05/01/2024 13:55:00,36.51,30699.52,,,,
1215,05/01/2024 14:00:00,36.38,30535.68,,,,
1216,05/01/2024 14:05:00,36.16,30330.88,,,,
1217,05/01/2024 14:10:00,36.38,30044.16,,,,
1218,05/01/2024 14:15:00,36.21,29880.32,,,,
1219,05/01/2024 14:20:00,36.16,29614.08,,,,
1220,05/01/2024 14:25:00,36.25,29317.12,,,,
1221,05/01/2024 14:30:00,36.12,29091.84,,,,
1222,05/01/2024 14:35:00,36.03,28784.64,,,,
1223,05/01/2024 14:40:00,35.95,28436.48,,,,
1224,05/01/2024 14:45:00,35.95,28139.52,,,,
1225,05/01/2024 14:50:00,35.82,27729.92,,,,
1226,05/01/2024 14:55:00,36.08,27504.64,,,,
1227,05/01/2024 15:00:00,35.99,27238.40,,,,
1228,05/01/2024 15:05:00,35.82,26849.28,,,,
1229,05/01/2024 15:10:00,35.78,26449.92,,,,
1230,05/01/2024 15:15:00,34.49,26009.60,,,,
1231,05/01/2024 15:20:00,33.46,25610.24,,,,
1232,05/01/2024 15:25:00,29.90,24709.12,,,,
1233,05/01/2024 15:30:00,29.51,24330.24,,,,
1234,05/01/2024 15:35:00,28.27,24258.56,,,,
1235,05/01/2024 15:40:00,27.15,17996.80,,,,
1236,05/01/2024 15:45:00,24.36,23511.04,,,,
1237,05/01/2024 15:50:00,23.03,15779.84,,,,
1238,05/01/2024 15:55:00,20.98,599.20,,,,
1239,05/01/2024 16:00:00,21.23,13870.08,,,,
1240,05/01/2024 16:05:00,21.28,10547.20,,,,
1241,05/01/2024 16:10:00,20.29,26152.96,,,,
1242,05/01/2024 16:15:00,20.29,3141.12,,,,
1243,05/01/2024 16:20:00,20.03,295.52,,,,
1244,05/01/2024 16:25:00,19.90,9049.60,,,,
1245,05/01/2024 16:30:00,19.82,693.76,,,,
1246,05/01/2024 16:35:00,19.73,13803.52,,,,
1247,05/01/2024 16:40:00,19.43,2087.04,,,,
1248,05/01/2024 16:45:00,19.56,827.20,,,,
1249,05/01/2024 16:50:00,19.39,5324.80,,,,
1250,05/01/2024 16:55:00,19.35,3560.96,,,,
1251,05/01/2024 17:00:00,19.26,1891.84,,,,
1252,05/01/2024 17:05:00,19.22,1697.28,,,,
1253,05/01/2024 17:10:00,18.96,3586.56,,,,
1254,05/01/2024 17:15:00,19.00,7119.36,,,,
1255,05/01/2024 17:20:00,18.79,390.72,,,,
1256,05/01/2024 17:25:00,18.74,3557.12,,,,
1257,05/01/2024 17:30:00,18.66,453.44,,,,
1258,05/01/2024 17:35:00,18.62,1276.16,,,,
1259,05/01/2024 17:40:00,18.53,586.56,,,,
1260,05/01/2024 17:45:00,18.62,1202.88,,,,
1261,05/01/2024 17:50:00,18.49,826.24,,,,
1262,05/01/2024 17:55:00,18.40,80.42,,,,
1263,05/01/2024 18:00:00,18.32,1252.16,,,,
1264,05/01/2024 18:05:00,18.23,171.28,,,,
1265,05/01/2024 18:10:00,18.14,413.92,,,,
1266,05/01/2024 18:15:00,18.14,192.16,,,,
1267,05/01/2024 18:20:00,18.10,189.60,,,,
1268,05/01/2024 18:25:00,18.02,1307.20,,,,
1269,05/01/2024 18:30:00,18.02,458.72,,,,
1270,05/01/2024 18:35:00,18.02,214.16,,,,
1271,05/01/2024 18:40:00,17.89,360.32,,,,
1272,05/01/2024 18:45:00,17.89,639.20,,,,
1273,05/01/2024 18:50:00,17.89,485.60,,,,
1274,05/01/2024 18:55:00,17.84,69.74,,,,
1275,05/01/2024 19:00:00,17.76,509.44,,,,
1276,05/01/2024 19:05:00,17.72,121.04,,,,
1277,05/01/2024 19:10:00,17.59,20.60,,,,
1278,05/01/2024 19:15:00,17.54,247.84,,,,
1279,05/01/2024 19:20:00,17.46,9.64,,,,
1280,05/01/2024 19:25:00,17.46,165.84,,,,
1281,05/01/2024 19:30:00,17.46,107.80,,,,
1282,05/01/2024 19:35:00,17.37,67.72,,,,
1283,05/01/2024 19:40:00,17.33,28.81,,,,
1284,05/01/2024 19:45:00,17.29,13.24,,,,
1285,05/01/2024 19:50:00,17.24,3.95,,,,
1286,05/01/2024 19:55:00,17.16,0.86,,,,
1287,05/01/2024 20:00:00,17.20,0.35,,,,
1288,05/01/2024 20:05:00,17.11,0.00,,,,
1289,05/01/2024 20:10:00,17.03,0.00,,,,
1290,05/01/2024 20:15:00,17.03,0.00,,,,
1291,05/01/2024 20:20:00,17.07,0.00,,,,
1292,05/01/2024 20:25:00,16.99,0.00,,,,
1293,05/01/2024 20:30:00,16.99,0.00,,,,
1294,05/01/2024 20:35:00,16.94,0.00,,,,
1295,05/01/2024 20:40:00,16.94,0.00,,,,
1296,05/01/2024 20:45:00,16.94,0.00,,,,
1297,05/01/2024 20:50:00,16.86,0.00,,,,
1298,05/01/2024 20:55:00,16.86,0.00,,,,
1299,05/01/2024 21:00:00,16.77,0.00,,,,
1300,05/01/2024 21:05:00,16.81,0.00,,,,
1301,05/01/2024 21:10:00,16.73,0.00,,,,
1302,05/01/2024 21:15:00,16.69,0.00,,,,
1303,05/01/2024 21:20:00,16.69,0.00,,,,
1304,05/01/2024 21:25:00,16.69,0.00,,,,
1305,05/01/2024 21:30:00,16.60,0.00,,,,
1306,05/01/2024 21:35:00,16.60,0.00,,,,
1307,05/01/2024 21:40:00,16.56,0.00,,,,
1308,05/01/2024 21:45:00,16.56,0.00,,,,
1309,05/01/2024 21:50:00,16.56,0.00,,,,
1310,05/01/2024 21:55:00,16.47,0.00,,,,
1311,05/01/2024 22:00:00,16.47,0.00,,,,
1312,05/01/2024 22:05:00,16.51,0.00,,,,
1313,05/01/2024 22:10:00,16.04,0.00,,,,
1314,05/01/2024 22:15:00,16.34,0.00,,,,
1315,05/01/2024 22:20:00,16.30,0.00,,,,
1316,05/01/2024 22:25:00,16.30,0.00,,,,
1317,05/01/2024 22:30:00,16.26,0.00,,,,
1318,05/01/2024 22:35:00,16.26,0.00,,,,
1319,05/01/2024 22:40:00,16.21,0.00,,,,
1320,05/01/2024 22:45:00,16.21,0.00,,,,
1321,05/01/2024 22:50:00,15.83,0.00,,,,
1322,05/01/2024 22:55:00,16.13,0.00,,,,
1323,05/01/2024 23:00:00,16.08,0.00,,,,
1324,05/01/2024 23:05:00,16.17,0.00,,,,
1325,05/01/2024 23:10:00,16.17,0.00,,,,
1326,05/01/2024 23:15:00,16.21,0.00,,,,
1327,05/01/2024 23:20:00,16.17,0.00,,,,
1328,05/01/2024 23:25:00,16.13,0.00,,,,
1329,05/01/2024 23:30:00,16.00,0.00,,,,
1330,05/01/2024 23:35:00,16.04,0.00,,,,
1331,05/01/2024 23:40:00,15.96,0.00,,,,
1332,05/01/2024 23:45:00,15.83,0.00,,,,
1333,05/01/2024 23:50:00,16.08,0.00,,,,
1334,05/01/2024 23:55:00,16.08,0.00,,,,
1335,05/02/2024 00:00:00,16.17,0.00,,,,
1336,05/02/2024 00:05:00,16.17,0.00,,,,
1337,05/02/2024 00:10:00,16.17,0.00,,,,
1338,05/02/2024 00:15:00,16.13,0.00,,,,
1339,05/02/2024 00:20:00,16.17,0.00,,,,
1340,05/02/2024 00:25:00,16.13,0.00,,,,
1341,05/02/2024 00:30:00,16.17,0.00,,,,
1342,05/02/2024 00:35:00,16.13,0.00,,,,
1343,05/02/2024 00:40:00,16.08,0.00,,,,
1344,05/02/2024 00:45:00,16.08,0.00,,,,
1345,05/02/2024 00:50:00,16.08,0.00,,,,
1346,05/02/2024 00:55:00,16.04,0.00,,,,
1347,05/02/2024 01:00:00,16.00,0.00,,,,
1348,05/02/2024 01:05:00,16.04,0.00,,,,
1349,05/02/2024 01:10:00,16.08,0.00,,,,
1350,05/02/2024 01:15:00,16.04,0.00,,,,
1351,05/02/2024 01:20:00,16.00,0.00,,,,
1352,05/02/2024 01:25:00,16.04,0.00,,,,
1353,05/02/2024 01:30:00,16.04,0.00,,,,
1354,05/02/2024 01:35:00,15.96,0.00,,,,
1355,05/02/2024 01:40:00,15.96,0.00,,,,
1356,05/02/2024 01:45:00,15.96,0.00,,,,
1357,05/02/2024 01:50:00,15.91,0.00,,,,
1358,05/02/2024 01:55:00,15.91,0.00,,,,
1359,05/02/2024 02:00:00,15.87,0.00,,,,
1360,05/02/2024 02:05:00,15.87,0.00,,,,
1361,05/02/2024 02:10:00,15.87,0.00,,,,
1362,05/02/2024 02:15:00,15.87,0.00,,,,
1363,05/02/2024 02:20:00,15.83,0.00,,,,
1364,05/02/2024 02:25:00,15.87,0.00,,,,
1365,05/02/2024 02:30:00,15.87,0.00,,,,
1366,05/02/2024 02:35:00,15.91,0.00,,,,
1367,05/02/2024 02:40:00,15.83,0.00,,,,
1368,05/02/2024 02:45:00,15.87,0.00,,,,
1369,05/02/2024 02:50:00,15.87,0.00,,,,
1370,05/02/2024 02:55:00,15.78,0.00,,,,
1371,05/02/2024 03:00:00,15.87,0.00,,,,
1372,05/02/2024 03:05:00,15.87,0.00,,,,
1373,05/02/2024 03:10:00,15.83,0.00,,,,
1374,05/02/2024 03:15:00,15.83,0.00,,,,
1375,05/02/2024 03:20:00,15.78,0.00,,,,
1376,05/02/2024 03:25:00,15.78,0.00,,,,
1377,05/02/2024 03:30:00,15.78,0.00,,,,
1378,05/02/2024 03:35:00,15.74,0.00,,,,
1379,05/02/2024 03:40:00,15.74,0.00,,,,
1380,05/02/2024 03:45:00,15.74,0.00,,,,
1381,05/02/2024 03:50:00,15.74,0.00,,,,
1382,05/02/2024 03:55:00,15.78,0.00,,,,
1383,05/02/2024 04:00:00,15.70,0.00,,,,
1384,05/02/2024 04:05:00,15.74,0.00,,,,
1385,05/02/2024 04:10:00,15.74,0.00,,,,
1386,05/02/2024 04:15:00,15.74,0.00,,,,
1387,05/02/2024 04:20:00,15.74,0.00,,,,
1388,05/02/2024 04:25:00,15.70,0.00,,,,
1389,05/02/2024 04:30:00,15.70,0.00,,,,
1390,05/02/2024 04:35:00,15.70,0.00,,,,
1391,05/02/2024 04:40:00,15.66,0.00,,,,
1392,05/02/2024 04:45:00,15.61,0.00,,,,
1393,05/02/2024 04:50:00,15.61,0.00,,,,
1394,05/02/2024 04:55:00,15.61,0.00,,,,
1395,05/02/2024 05:00:00,15.61,0.00,,,,
1396,05/02/2024 05:05:00,15.61,0.00,,,,
1397,05/02/2024 05:10:00,15.57,0.00,,,,
1398,05/02/2024 05:15:00,15.57,0.00,,,,
1399,05/02/2024 05:20:00,15.57,0.00,,,,
1400,05/02/2024 05:25:00,15.57,0.00,,,,
1401,05/02/2024 05:30:00,15.53,0.00,,,,
1402,05/02/2024 05:35:00,15.53,0.00,,,,
1403,05/02/2024 05:40:00,15.48,0.00,,,,
1404,05/02/2024 05:45:00,15.44,0.21,,,,
1405,05/02/2024 05:50:00,15.48,0.07,,,,
1406,05/02/2024 05:55:00,15.53,2.00,,,,
1407,05/02/2024 06:00:00,15.48,11.07,,,,
1408,05/02/2024 06:05:00,15.48,14.24,,,,
1409,05/02/2024 06:10:00,15.44,16.84,,,,
1410,05/02/2024 06:15:00,15.48,17.84,,,,
1411,05/02/2024 06:20:00,15.44,15.41,,,,
1412,05/02/2024 06:25:00,15.40,45.80,,,,
1413,05/02/2024 06:30:00,15.48,27.91,,,,
1414,05/02/2024 06:35:00,15.44,85.28,,,,
1415,05/02/2024 06:40:00,15.40,154.80,,,,
1416,05/02/2024 06:45:00,15.44,84.48,,,,
1417,05/02/2024 06:50:00,15.40,76.98,,,,
1418,05/02/2024 06:55:00,15.44,30.53,,,,
1419,05/02/2024 07:00:00,15.48,300.40,,,,
1420,05/02/2024 07:05:00,15.48,363.20,,,,
1421,05/02/2024 07:10:00,15.48,404.48,,,,
1422,05/02/2024 07:15:00,15.48,179.12,,,,
1423,05/02/2024 07:20:00,15.44,426.56,,,,
1424,05/02/2024 07:25:00,15.48,127.28,,,,
1425,05/02/2024 07:30:00,15.44,61.48,,,,
1426,05/02/2024 07:35:00,15.48,71.52,,,,
1427,05/02/2024 07:40:00,15.53,460.32,,,,
1428,05/02/2024 07:45:00,15.53,725.12,,,,
1429,05/02/2024 07:50:00,15.40,510.88,,,,
1430,05/02/2024 07:55:00,15.48,807.68,,,,
1431,05/02/2024 08:00:00,15.57,551.52,,,,
1432,05/02/2024 08:05:00,15.57,522.56,,,,
1433,05/02/2024 08:10:00,15.57,552.16,,,,
1434,05/02/2024 08:15:00,15.61,609.44,,,,
1435,05/02/2024 08:20:00,15.66,652.48,,,,
1436,05/02/2024 08:25:00,15.78,728.64,,,,
1437,05/02/2024 08:30:00,15.83,721.92,,,,
1438,05/02/2024 08:35:00,15.87,709.76,,,,
1439,05/02/2024 08:40:00,15.91,659.84,,,,
1440,05/02/2024 08:45:00,16.00,667.20,,,,
1441,05/02/2024 08:50:00,16.04,714.88,,,,
1442,05/02/2024 08:55:00,16.21,806.72,,,,
1443,05/02/2024 09:00:00,16.39,818.56,,,,
1444,05/02/2024 09:05:00,16.51,955.84,,,,
1445,05/02/2024 09:10:00,16.69,1087.68,,,,
1446,05/02/2024 09:15:00,16.86,1093.44,,,,
1447,05/02/2024 09:20:00,17.03,1076.80,,,,
1448,05/02/2024 09:25:00,17.16,1024.64,,,,
1449,05/02/2024 09:30:00,17.20,951.04,,,,
1450,05/02/2024 09:35:00,17.29,1097.28,,,,
1451,05/02/2024 09:40:00,17.33,1229.12,,,,
1452,05/02/2024 09:45:00,17.33,1341.44,,,,
1453,05/02/2024 09:50:00,17.46,1539.84,,,,
1454,05/02/2024 09:55:00,17.80,1537.28,,,,
1455,05/02/2024 10:00:00,18.10,1476.48,,,,
1456,05/02/2024 10:05:00,18.19,1287.68,,,,
1457,05/02/2024 10:10:00,18.14,1344.64,,,,
1458,05/02/2024 10:15:00,18.19,1448.32,,,,
1459,05/02/2024 10:20:00,18.32,1582.08,,,,
1460,05/02/2024 10:25:00,18.36,1647.36,,,,
1461,05/02/2024 10:30:00,18.49,1723.52,,,,
1462,05/02/2024 10:35:00,18.57,1854.08,,,,
1463,05/02/2024 10:40:00,18.74,1978.88,,,,
1464,05/02/2024 10:45:00,18.96,2162.56,,,,
1465,05/02/2024 10:50:00,19.22,2165.76,,,,
1466,05/02/2024 10:55:00,19.56,2341.76,,,,
1467,05/02/2024 11:00:00,19.77,2485.76,,,,
1468,05/02/2024 11:05:00,19.99,2634.24,,,,
1469,05/02/2024 11:10:00,20.37,2798.08,,,,
1470,05/02/2024 11:15:00,20.93,3004.16,,,,
1471,05/02/2024 11:20:00,21.36,3262.72,,,,
1472,05/02/2024 11:25:00,21.62,3215.36,,,,
1473,05/02/2024 11:30:00,21.83,3306.24,,,,
1474,05/02/2024 11:35:00,22.01,3317.76,,,,
1475,05/02/2024 11:40:00,22.35,3380.48,,,,
1476,05/02/2024 11:45:00,22.69,3272.96,,,,
1477,05/02/2024 11:50:00,22.82,3262.72,,,,
1478,05/02/2024 11:55:00,22.95,3203.84,,,,
1479,05/02/2024 12:00:00,22.95,3203.84,,,,
1480,05/02/2024 12:05:00,23.03,3504.64,,,,
1481,05/02/2024 12:10:00,22.95,3914.24,,,,
1482,05/02/2024 12:15:00,23.59,4284.16,,,,
1483,05/02/2024 12:20:00,24.28,4408.32,,,,
1484,05/02/2024 12:25:00,24.71,4412.16,,,,
1485,05/02/2024 12:30:00,24.62,4299.52,,,,
1486,05/02/2024 12:35:00,24.28,4322.56,,,,
1487,05/02/2024 12:40:00,23.94,4084.48,,,,
1488,05/02/2024 12:45:00,24.15,4298.24,,,,
1489,05/02/2024 12:50:00,24.28,4254.72,,,,
1490,05/02/2024 12:55:00,24.58,4655.36,,,,
1491,05/02/2024 13:00:00,25.01,4499.20,,,,
1492,05/02/2024 13:05:00,25.39,4531.20,,,,
1493,05/02/2024 13:10:00,25.99,4994.56,,,,
1494,05/02/2024 13:15:00,26.38,5386.24,,,,
1495,05/02/2024 13:20:00,26.64,5962.24,,,,
1496,05/02/2024 13:25:00,27.28,5268.48,,,,
1497,05/02/2024 13:30:00,27.24,5112.32,,,,
1498,05/02/2024 13:35:00,27.02,4849.92,,,,
1499,05/02/2024 13:40:00,27.07,5077.76,,,,
1500,05/02/2024 13:45:00,27.11,4814.08,,,,
1501,05/02/2024 13:50:00,26.81,4449.28,,,,
1502,05/02/2024 13:55:00,26.47,4496.64,,,,
