#,Date-Time (PDT),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,End of File
7964,05/24/2024 22:05:00,13.55,0.00,,,,
7965,05/24/2024 22:10:00,13.64,0.00,,,,
7966,05/24/2024 22:15:00,13.55,0.00,,,,
7967,05/24/2024 22:20:00,13.47,0.00,,,,
7968,05/24/2024 22:25:00,13.43,0.00,,,,
7969,05/24/2024 22:30:00,13.51,0.00,,,,
7970,05/24/2024 22:35:00,13.47,0.00,,,,
7971,05/24/2024 22:40:00,13.47,0.00,,,,
7972,05/24/2024 22:45:00,13.43,0.00,,,,
7973,05/24/2024 22:50:00,13.47,0.00,,,,
7974,05/24/2024 22:55:00,13.68,0.00,,,,
7975,05/24/2024 23:00:00,13.73,0.00,,,,
7976,05/24/2024 23:05:00,13.64,0.00,,,,
7977,05/24/2024 23:10:00,13.60,0.00,,,,
7978,05/24/2024 23:15:00,13.60,0.00,,,,
7979,05/24/2024 23:20:00,13.43,0.00,,,,
7980,05/24/2024 23:25:00,13.38,0.00,,,,
7981,05/24/2024 23:30:00,13.47,0.00,,,,
7982,05/24/2024 23:35:00,13.34,0.00,,,,
7983,05/24/2024 23:40:00,13.38,0.00,,,,
7984,05/24/2024 23:45:00,13.30,0.00,,,,
7985,05/24/2024 23:50:00,13.25,0.00,,,,
7986,05/24/2024 23:55:00,13.25,0.00,,,,
7987,05/25/2024 00:00:00,13.17,0.00,,,,
7988,05/25/2024 00:05:00,13.21,0.00,,,,
7989,05/25/2024 00:10:00,13.12,0.00,,,,
7990,05/25/2024 00:15:00,13.12,0.00,,,,
7991,05/25/2024 00:20:00,13.08,0.00,,,,
7992,05/25/2024 00:25:00,13.08,0.00,,,,
7993,05/25/2024 00:30:00,13.12,0.00,,,,
7994,05/25/2024 00:35:00,13.04,0.00,,,,
7995,05/25/2024 00:40:00,13.12,0.00,,,,
7996,05/25/2024 00:45:00,13.04,0.00,,,,
7997,05/25/2024 00:50:00,13.04,0.00,,,,
7998,05/25/2024 00:55:00,13.21,0.00,,,,
7999,05/25/2024 01:00:00,13.30,0.00,,,,
8000,05/25/2024 01:05:00,13.30,0.00,,,,
8001,05/25/2024 01:10:00,13.38,0.00,,,,
8002,05/25/2024 01:15:00,13.47,0.00,,,,
8003,05/25/2024 01:20:00,13.55,0.00,,,,
8004,05/25/2024 01:25:00,13.55,0.00,,,,
8005,05/25/2024 01:30:00,13.64,0.00,,,,
8006,05/25/2024 01:35:00,13.68,0.00,,,,
8007,05/25/2024 01:40:00,13.64,0.00,,,,
8008,05/25/2024 01:45:00,13.68,0.00,,,,
8009,05/25/2024 01:50:00,13.68,0.00,,,,
8010,05/25/2024 01:55:00,13.64,0.00,,,,
8011,05/25/2024 02:00:00,13.64,0.00,,,,
8012,05/25/2024 02:05:00,13.64,0.00,,,,
8013,05/25/2024 02:10:00,13.60,0.00,,,,
8014,05/25/2024 02:15:00,13.55,0.00,,,,
8015,05/25/2024 02:20:00,13.55,0.00,,,,
8016,05/25/2024 02:25:00,13.51,0.00,,,,
8017,05/25/2024 02:30:00,13.47,0.00,,,,
8018,05/25/2024 02:35:00,13.43,0.00,,,,
8019,05/25/2024 02:40:00,13.34,0.00,,,,
8020,05/25/2024 02:45:00,13.30,0.22,,,,
8021,05/25/2024 02:50:00,13.08,0.00,,,,
8022,05/25/2024 02:55:00,12.82,0.00,,,,
8023,05/25/2024 03:00:00,12.74,0.00,,,,
8024,05/25/2024 03:05:00,12.44,0.00,,,,
8025,05/25/2024 03:10:00,12.14,0.00,,,,
8026,05/25/2024 03:15:00,12.05,0.00,,,,
8027,05/25/2024 03:20:00,11.58,0.00,,,,
8028,05/25/2024 03:25:00,11.19,0.00,,,,
8029,05/25/2024 03:30:00,11.02,0.00,,,,
8030,05/25/2024 03:35:00,10.89,0.00,,,,
8031,05/25/2024 03:40:00,11.07,0.00,,,,
8032,05/25/2024 03:45:00,11.02,0.00,,,,
8033,05/25/2024 03:50:00,11.11,0.00,,,,
8034,05/25/2024 03:55:00,11.07,0.00,,,,
8035,05/25/2024 04:00:00,10.72,0.00,,,,
8036,05/25/2024 04:05:00,10.59,0.00,,,,
8037,05/25/2024 04:10:00,10.94,0.00,,,,
8038,05/25/2024 04:15:00,11.24,0.00,,,,
8039,05/25/2024 04:20:00,11.45,0.00,,,,
8040,05/25/2024 04:25:00,11.67,0.00,,,,
8041,05/25/2024 04:30:00,11.79,0.00,,,,
8042,05/25/2024 04:35:00,11.84,0.00,,,,
8043,05/25/2024 04:40:00,11.88,0.00,,,,
8044,05/25/2024 04:45:00,11.84,0.00,,,,
8045,05/25/2024 04:50:00,11.67,0.00,,,,
8046,05/25/2024 04:55:00,11.58,0.00,,,,
8047,05/25/2024 05:00:00,11.41,0.00,,,,
8048,05/25/2024 05:05:00,11.28,0.00,,,,
8049,05/25/2024 05:10:00,11.15,0.45,,,,
8050,05/25/2024 05:15:00,10.98,1.57,,,,
8051,05/25/2024 05:20:00,10.42,5.17,,,,
8052,05/25/2024 05:25:00,10.04,16.48,,,,
8053,05/25/2024 05:30:00,9.91,48.38,,,,
8054,05/25/2024 05:35:00,10.12,118.60,,,,
8055,05/25/2024 05:40:00,10.25,257.20,,,,
8056,05/25/2024 05:45:00,10.42,469.44,,,,
8057,05/25/2024 05:50:00,10.55,709.12,,,,
8058,05/25/2024 05:55:00,10.81,964.80,,,,
8059,05/25/2024 06:00:00,11.24,1279.04,,,,
8060,05/25/2024 06:05:00,11.49,1709.44,,,,
8061,05/25/2024 06:10:00,11.58,2279.04,,,,
8062,05/25/2024 06:15:00,11.79,2905.60,,,,
8063,05/25/2024 06:20:00,12.05,3374.08,,,,
8064,05/25/2024 06:25:00,12.52,4061.44,,,,
8065,05/25/2024 06:30:00,12.82,3956.48,,,,
8066,05/25/2024 06:35:00,13.04,4687.36,,,,
8067,05/25/2024 06:40:00,13.43,5726.72,,,,
8068,05/25/2024 06:45:00,14.11,7034.88,,,,
8069,05/25/2024 06:50:00,14.33,7777.28,,,,
8070,05/25/2024 06:55:00,14.93,10496.00,,,,
8071,05/25/2024 07:00:00,16.00,14074.88,,,,
8072,05/25/2024 07:05:00,16.81,11878.40,,,,
8073,05/25/2024 07:10:00,16.60,12994.56,,,,
8074,05/25/2024 07:15:00,17.84,21360.64,,,,
8075,05/25/2024 07:20:00,20.50,16972.80,,,,
8076,05/25/2024 07:25:00,20.37,17223.68,,,,
8077,05/25/2024 07:30:00,20.68,24504.32,,,,
8078,05/25/2024 07:35:00,23.98,21975.04,,,,
8079,05/25/2024 07:40:00,21.88,20019.20,,,,
8080,05/25/2024 07:45:00,21.23,21084.16,,,,
8081,05/25/2024 07:50:00,21.15,21524.48,,,,
8082,05/25/2024 07:55:00,21.23,23439.36,,,,
8083,05/25/2024 08:00:00,21.83,25262.08,,,,
8084,05/25/2024 08:05:00,22.09,25436.16,,,,
8085,05/25/2024 08:10:00,22.48,26716.16,,,,
8086,05/25/2024 08:15:00,22.69,28416.00,,,,
8087,05/25/2024 08:20:00,22.99,30197.76,,,,
8088,05/25/2024 08:25:00,20.80,33177.60,,,,
8089,05/25/2024 08:30:00,21.58,42455.04,,,,
8090,05/25/2024 08:35:00,25.01,75264.00,,,,
8091,05/25/2024 08:40:00,26.51,79114.24,,,,
8092,05/25/2024 08:45:00,22.31,66191.36,,,,
8093,05/25/2024 08:50:00,21.92,72232.96,,,,
8094,05/25/2024 08:55:00,19.77,54108.16,,,,
8095,05/25/2024 09:00:00,20.12,63856.64,,,,
8096,05/25/2024 09:05:00,19.35,60620.80,,,,
8097,05/25/2024 09:10:00,20.37,64634.88,,,,
8098,05/25/2024 09:15:00,20.16,62218.24,,,,
8099,05/25/2024 09:20:00,19.99,64368.64,,,,
8100,05/25/2024 09:25:00,20.63,35440.64,,,,
8101,05/25/2024 09:30:00,18.36,61870.08,,,,
8102,05/25/2024 09:35:00,19.43,68730.88,,,,
8103,05/25/2024 09:40:00,19.56,67194.88,,,,
8104,05/25/2024 09:45:00,19.22,70922.24,,,,
8105,05/25/2024 09:50:00,18.87,32378.88,,,,
8106,05/25/2024 09:55:00,18.79,58920.96,,,,
8107,05/25/2024 10:00:00,18.44,13337.60,,,,
8108,05/25/2024 10:05:00,18.57,16373.76,,,,
8109,05/25/2024 10:10:00,18.23,16640.00,,,,
8110,05/25/2024 10:15:00,18.06,42086.40,,,,
8111,05/25/2024 10:20:00,18.10,42086.40,,,,
8112,05/25/2024 10:25:00,18.23,19681.28,,,,
8113,05/25/2024 10:30:00,17.76,43786.24,,,,
8114,05/25/2024 10:35:00,18.06,36280.32,,,,
8115,05/25/2024 10:40:00,17.80,38051.84,,,,
8116,05/25/2024 10:45:00,18.10,81940.48,,,,
8117,05/25/2024 10:50:00,17.59,69038.08,,,,
8118,05/25/2024 10:55:00,18.02,48865.28,,,,
8119,05/25/2024 11:00:00,17.80,47472.64,,,,
8120,05/25/2024 11:05:00,18.19,50626.56,,,,
8121,05/25/2024 11:10:00,17.54,60026.88,,,,
8122,05/25/2024 11:15:00,17.46,59166.72,,,,
8123,05/25/2024 11:20:00,17.54,62095.36,,,,
8124,05/25/2024 11:25:00,17.76,77168.64,,,,
8125,05/25/2024 11:30:00,17.93,65351.68,,,,
8126,05/25/2024 11:35:00,18.06,62771.20,,,,
8127,05/25/2024 11:40:00,17.67,50769.92,,,,
8128,05/25/2024 11:45:00,17.89,49418.24,,,,
8129,05/25/2024 11:50:00,18.23,89456.64,,,,
8130,05/25/2024 11:55:00,18.14,65966.08,,,,
8131,05/25/2024 12:00:00,18.19,70881.28,,,,
8132,05/25/2024 12:05:00,18.32,86630.40,,,,
8133,05/25/2024 12:10:00,18.27,64471.04,,,,
8134,05/25/2024 12:15:00,18.44,93880.32,,,,
8135,05/25/2024 12:20:00,18.40,79708.16,,,,
8136,05/25/2024 12:25:00,18.44,72519.68,,,,
8137,05/25/2024 12:30:00,18.83,103587.84,,,,
8138,05/25/2024 12:35:00,18.57,67461.12,,,,
8139,05/25/2024 12:40:00,18.49,56975.36,,,,
8140,05/25/2024 12:45:00,18.53,61931.52,,,,
8141,05/25/2024 12:50:00,18.66,32245.76,,,,
8142,05/25/2024 12:55:00,18.70,85606.40,,,,
8143,05/25/2024 13:00:00,18.74,67911.68,,,,
8144,05/25/2024 13:05:00,18.62,24309.76,,,,
8145,05/25/2024 13:10:00,18.87,87162.88,,,,
8146,05/25/2024 13:15:00,18.92,82759.68,,,,
8147,05/25/2024 13:20:00,18.70,88186.88,,,,
8148,05/25/2024 13:25:00,19.26,104898.56,,,,
8149,05/25/2024 13:30:00,19.30,128737.28,,,,
8150,05/25/2024 13:35:00,19.09,60313.60,,,,
8151,05/25/2024 13:40:00,19.56,50892.80,,,,
8152,05/25/2024 13:45:00,19.73,74199.04,,,,
8153,05/25/2024 13:50:00,19.47,59514.88,,,,
8154,05/25/2024 13:55:00,19.82,87203.84,,,,
8155,05/25/2024 14:00:00,19.95,81592.32,,,,
8156,05/25/2024 14:05:00,19.60,92119.04,,,,
8157,05/25/2024 14:10:00,19.86,68403.20,,,,
8158,05/25/2024 14:15:00,19.90,84500.48,,,,
8159,05/25/2024 14:20:00,19.47,61603.84,,,,
8160,05/25/2024 14:25:00,20.16,87859.20,,,,
8161,05/25/2024 14:30:00,20.07,118824.96,,,,
8162,05/25/2024 14:35:00,20.12,97075.20,,,,
8163,05/25/2024 14:40:00,20.03,76308.48,,,,
8164,05/25/2024 14:45:00,19.90,83968.00,,,,
8165,05/25/2024 14:50:00,20.25,94167.04,,,,
8166,05/25/2024 14:55:00,19.82,78643.20,,,,
8167,05/25/2024 15:00:00,19.86,47513.60,,,,
8168,05/25/2024 15:05:00,19.73,65843.20,,,,
8169,05/25/2024 15:10:00,19.86,77230.08,,,,
8170,05/25/2024 15:15:00,19.65,68096.00,,,,
8171,05/25/2024 15:20:00,19.90,73011.20,,,,
8172,05/25/2024 15:25:00,19.90,88637.44,,,,
8173,05/25/2024 15:30:00,19.52,57262.08,,,,
8174,05/25/2024 15:35:00,19.99,50176.00,,,,
8175,05/25/2024 15:40:00,19.77,21575.68,,,,
8176,05/25/2024 15:45:00,20.07,57896.96,,,,
8177,05/25/2024 15:50:00,19.86,60538.88,,,,
8178,05/25/2024 15:55:00,19.99,29204.48,,,,
8179,05/25/2024 16:00:00,19.86,12354.56,,,,
8180,05/25/2024 16:05:00,19.65,39895.04,,,,
8181,05/25/2024 16:10:00,19.60,32000.00,,,,
8182,05/25/2024 16:15:00,19.77,65085.44,,,,
8183,05/25/2024 16:20:00,19.82,72724.48,,,,
8184,05/25/2024 16:25:00,19.56,71720.96,,,,
8185,05/25/2024 16:30:00,19.09,63569.92,,,,
8186,05/25/2024 16:35:00,19.05,42905.60,,,,
8187,05/25/2024 16:40:00,19.22,56258.56,,,,
8188,05/25/2024 16:45:00,18.79,42782.72,,,,
8189,05/25/2024 16:50:00,19.00,10956.80,,,,
8190,05/25/2024 16:55:00,18.57,52264.96,,,,
8191,05/25/2024 17:00:00,18.49,60375.04,,,,
8192,05/25/2024 17:05:00,18.23,55459.84,,,,
8193,05/25/2024 17:10:00,18.14,55767.04,,,,
8194,05/25/2024 17:15:00,17.84,30627.84,,,,
8195,05/25/2024 17:20:00,17.63,14248.96,,,,
8196,05/25/2024 17:25:00,17.54,18145.28,,,,
8197,05/25/2024 17:30:00,17.37,24074.24,,,,
8198,05/25/2024 17:35:00,17.20,42455.04,,,,
8199,05/25/2024 17:40:00,17.07,15482.88,,,,
8200,05/25/2024 17:45:00,16.86,24320.00,,,,
8201,05/25/2024 17:50:00,16.81,40949.76,,,,
8202,05/25/2024 17:55:00,16.64,28692.48,,,,
8203,05/25/2024 18:00:00,16.43,17157.12,,,,
8204,05/25/2024 18:05:00,16.26,17925.12,,,,
8205,05/25/2024 18:10:00,16.13,17029.12,,,,
8206,05/25/2024 18:15:00,15.91,14407.68,,,,
8207,05/25/2024 18:20:00,15.48,4435.20,,,,
8208,05/25/2024 18:25:00,15.40,3321.60,,,,
8209,05/25/2024 18:30:00,15.40,4403.20,,,,
8210,05/25/2024 18:35:00,15.40,4089.60,,,,
8211,05/25/2024 18:40:00,15.31,4917.76,,,,
8212,05/25/2024 18:45:00,15.23,3641.60,,,,
8213,05/25/2024 18:50:00,15.10,3509.76,,,,
8214,05/25/2024 18:55:00,15.01,3421.44,,,,
8215,05/25/2024 19:00:00,14.93,3027.20,,,,
8216,05/25/2024 19:05:00,14.71,2707.20,,,,
8217,05/25/2024 19:10:00,14.58,3011.84,,,,
8218,05/25/2024 19:15:00,14.50,2322.56,,,,
8219,05/25/2024 19:20:00,14.37,1443.84,,,,
8220,05/25/2024 19:25:00,14.28,1758.08,,,,
8221,05/25/2024 19:30:00,14.20,1609.60,,,,
8222,05/25/2024 19:35:00,14.15,1420.16,,,,
8223,05/25/2024 19:40:00,14.15,1071.04,,,,
8224,05/25/2024 19:45:00,14.03,806.08,,,,
8225,05/25/2024 19:50:00,13.94,509.44,,,,
8226,05/25/2024 19:55:00,13.90,285.76,,,,
8227,05/25/2024 20:00:00,13.77,153.68,,,,
8228,05/25/2024 20:05:00,13.81,65.48,,,,
8229,05/25/2024 20:10:00,13.81,24.30,,,,
8230,05/25/2024 20:15:00,13.81,9.22,,,,
8231,05/25/2024 20:20:00,13.64,3.15,,,,
8232,05/25/2024 20:25:00,13.73,0.67,,,,
8233,05/25/2024 20:30:00,13.64,0.22,,,,
8234,05/25/2024 20:35:00,13.55,0.00,,,,
8235,05/25/2024 20:40:00,13.38,0.00,,,,
8236,05/25/2024 20:45:00,13.38,0.00,,,,
8237,05/25/2024 20:50:00,13.38,0.00,,,,
8238,05/25/2024 20:55:00,13.43,0.00,,,,
8239,05/25/2024 21:00:00,13.43,0.00,,,,
8240,05/25/2024 21:05:00,13.34,0.00,,,,
8241,05/25/2024 21:10:00,13.30,0.00,,,,
8242,05/25/2024 21:15:00,13.25,0.00,,,,
8243,05/25/2024 21:20:00,13.30,0.00,,,,
8244,05/25/2024 21:25:00,13.21,0.00,,,,
8245,05/25/2024 21:30:00,13.30,0.00,,,,
8246,05/25/2024 21:35:00,13.25,0.00,,,,
8247,05/25/2024 21:40:00,13.30,0.00,,,,
8248,05/25/2024 21:45:00,13.25,0.00,,,,
8249,05/25/2024 21:50:00,13.17,0.00,,,,
8250,05/25/2024 21:55:00,13.21,0.00,,,,
8251,05/25/2024 22:00:00,13.25,0.00,,,,
8252,05/25/2024 22:05:00,13.21,0.00,,,,
8253,05/25/2024 22:10:00,13.12,0.00,,,,
8254,05/25/2024 22:15:00,13.04,0.00,,,,
8255,05/25/2024 22:20:00,13.12,0.00,,,,
8256,05/25/2024 22:25:00,13.08,0.00,,,,
8257,05/25/2024 22:30:00,13.08,0.00,,,,
8258,05/25/2024 22:35:00,13.04,0.00,,,,
8259,05/25/2024 22:40:00,13.08,0.00,,,,
8260,05/25/2024 22:45:00,13.21,0.00,,,,
8261,05/25/2024 22:50:00,13.17,0.00,,,,
8262,05/25/2024 22:55:00,13.17,0.00,,,,
8263,05/25/2024 23:00:00,13.04,0.00,,,,
8264,05/25/2024 23:05:00,13.04,0.00,,,,
8265,05/25/2024 23:10:00,13.17,0.00,,,,
8266,05/25/2024 23:15:00,13.04,0.00,,,,
8267,05/25/2024 23:20:00,13.08,0.00,,,,
8268,05/25/2024 23:25:00,13.12,0.00,,,,
8269,05/25/2024 23:30:00,12.91,0.00,,,,
8270,05/25/2024 23:35:00,13.00,0.00,,,,
8271,05/25/2024 23:40:00,12.95,0.00,,,,
8272,05/25/2024 23:45:00,12.91,0.00,,,,
8273,05/25/2024 23:50:00,12.95,0.00,,,,
8274,05/25/2024 23:55:00,12.91,0.00,,,,
8275,05/26/2024 00:00:00,13.04,0.00,,,,
8276,05/26/2024 00:05:00,13.21,0.00,,,,
8277,05/26/2024 00:10:00,13.04,0.00,,,,
8278,05/26/2024 00:15:00,13.08,0.00,,,,
8279,05/26/2024 00:20:00,13.04,0.00,,,,
8280,05/26/2024 00:25:00,13.04,0.00,,,,
8281,05/26/2024 00:30:00,13.12,0.00,,,,
8282,05/26/2024 00:35:00,13.04,0.00,,,,
8283,05/26/2024 00:40:00,13.08,0.00,,,,
8284,05/26/2024 00:45:00,13.04,0.00,,,,
8285,05/26/2024 00:50:00,13.08,0.00,,,,
8286,05/26/2024 00:55:00,13.04,0.00,,,,
8287,05/26/2024 01:00:00,13.08,0.00,,,,
8288,05/26/2024 01:05:00,13.08,0.00,,,,
8289,05/26/2024 01:10:00,13.08,0.00,,,,
8290,05/26/2024 01:15:00,13.08,0.00,,,,
8291,05/26/2024 01:20:00,13.12,0.00,,,,
8292,05/26/2024 01:25:00,13.17,0.00,,,,
8293,05/26/2024 01:30:00,13.17,0.00,,,,
8294,05/26/2024 01:35:00,13.12,0.00,,,,
8295,05/26/2024 01:40:00,13.17,0.00,,,,
8296,05/26/2024 01:45:00,13.17,0.00,,,,
8297,05/26/2024 01:50:00,13.17,0.00,,,,
8298,05/26/2024 01:55:00,13.25,0.00,,,,
8299,05/26/2024 02:00:00,13.25,0.00,,,,
8300,05/26/2024 02:05:00,13.25,0.00,,,,
8301,05/26/2024 02:10:00,13.25,0.00,,,,
8302,05/26/2024 02:15:00,13.30,0.00,,,,
8303,05/26/2024 02:20:00,13.34,0.00,,,,
8304,05/26/2024 02:25:00,13.30,0.00,,,,
8305,05/26/2024 02:30:00,13.34,0.00,,,,
8306,05/26/2024 02:35:00,13.34,0.00,,,,
8307,05/26/2024 02:40:00,13.43,0.00,,,,
8308,05/26/2024 02:45:00,13.38,0.00,,,,
8309,05/26/2024 02:50:00,13.47,0.00,,,,
8310,05/26/2024 02:55:00,13.43,0.00,,,,
8311,05/26/2024 03:00:00,13.43,0.00,,,,
8312,05/26/2024 03:05:00,13.47,0.00,,,,
8313,05/26/2024 03:10:00,13.43,0.00,,,,
8314,05/26/2024 03:15:00,13.43,0.00,,,,
8315,05/26/2024 03:20:00,13.38,0.00,,,,
8316,05/26/2024 03:25:00,13.34,0.00,,,,
8317,05/26/2024 03:30:00,13.34,0.00,,,,
8318,05/26/2024 03:35:00,13.34,0.00,,,,
8319,05/26/2024 03:40:00,13.25,0.00,,,,
8320,05/26/2024 03:45:00,13.25,0.00,,,,
8321,05/26/2024 03:50:00,13.21,0.22,,,,
8322,05/26/2024 03:55:00,13.21,0.00,,,,
8323,05/26/2024 04:00:00,13.17,0.00,,,,
8324,05/26/2024 04:05:00,13.12,0.00,,,,
8325,05/26/2024 04:10:00,13.12,0.00,,,,
8326,05/26/2024 04:15:00,13.12,0.00,,,,
8327,05/26/2024 04:20:00,13.12,0.00,,,,
8328,05/26/2024 04:25:00,13.12,0.00,,,,
8329,05/26/2024 04:30:00,13.12,0.00,,,,
8330,05/26/2024 04:35:00,13.12,0.00,,,,
8331,05/26/2024 04:40:00,13.12,0.00,,,,
8332,05/26/2024 04:45:00,13.12,0.00,,,,
8333,05/26/2024 04:50:00,13.12,0.00,,,,
8334,05/26/2024 04:55:00,13.12,0.00,,,,
8335,05/26/2024 05:00:00,13.12,0.00,,,,
8336,05/26/2024 05:05:00,13.17,0.00,,,,
8337,05/26/2024 05:10:00,13.17,0.00,,,,
8338,05/26/2024 05:15:00,13.17,0.67,,,,
8339,05/26/2024 05:20:00,13.12,1.80,,,,
8340,05/26/2024 05:25:00,13.17,5.40,,,,
8341,05/26/2024 05:30:00,13.12,14.68,,,,
8342,05/26/2024 05:35:00,13.17,36.62,,,,
8343,05/26/2024 05:40:00,13.12,77.74,,,,
8344,05/26/2024 05:45:00,13.12,127.60,,,,
8345,05/26/2024 05:50:00,13.08,204.56,,,,
8346,05/26/2024 05:55:00,13.17,306.08,,,,
8347,05/26/2024 06:00:00,13.12,464.48,,,,
8348,05/26/2024 06:05:00,13.21,668.16,,,,
8349,05/26/2024 06:10:00,13.21,880.32,,,,
8350,05/26/2024 06:15:00,13.34,1132.48,,,,
8351,05/26/2024 06:20:00,13.34,1425.92,,,,
8352,05/26/2024 06:25:00,13.47,1833.60,,,,
8353,05/26/2024 06:30:00,13.60,2295.04,,,,
8354,05/26/2024 06:35:00,13.77,2711.04,,,,
8355,05/26/2024 06:40:00,13.94,3287.04,,,,
8356,05/26/2024 06:45:00,14.07,3640.32,,,,
8357,05/26/2024 06:50:00,14.20,3859.20,,,,
8358,05/26/2024 06:55:00,14.33,4049.92,,,,
8359,05/26/2024 07:00:00,14.41,5032.96,,,,
8360,05/26/2024 07:05:00,14.84,6725.12,,,,
8361,05/26/2024 07:10:00,15.18,7646.72,,,,
8362,05/26/2024 07:15:00,15.53,8409.60,,,,
8363,05/26/2024 07:20:00,15.91,9425.92,,,,
8364,05/26/2024 07:25:00,16.13,10140.16,,,,
8365,05/26/2024 07:30:00,16.34,10247.68,,,,
8366,05/26/2024 07:35:00,16.51,10798.08,,,,
8367,05/26/2024 07:40:00,16.73,10798.08,,,,
8368,05/26/2024 07:45:00,16.77,10583.04,,,,
8369,05/26/2024 07:50:00,16.86,10726.40,,,,
8370,05/26/2024 07:55:00,17.03,11479.04,,,,
8371,05/26/2024 08:00:00,17.29,11335.68,,,,
8372,05/26/2024 08:05:00,17.37,12032.00,,,,
8373,05/26/2024 08:10:00,17.80,13603.84,,,,
8374,05/26/2024 08:15:00,18.36,15846.40,,,,
8375,05/26/2024 08:20:00,18.62,15764.48,,,,
8376,05/26/2024 08:25:00,19.13,16742.40,,,,
8377,05/26/2024 08:30:00,19.30,17024.00,,,,
8378,05/26/2024 08:35:00,19.56,18513.92,,,,
8379,05/26/2024 08:40:00,19.99,19717.12,,,,
8380,05/26/2024 08:45:00,20.20,21166.08,,,,
8381,05/26/2024 08:50:00,20.80,22097.92,,,,
8382,05/26/2024 08:55:00,21.19,23459.84,,,,
8383,05/26/2024 09:00:00,21.62,25640.96,,,,
8384,05/26/2024 09:05:00,22.13,28026.88,,,,
8385,05/26/2024 09:10:00,22.48,28395.52,,,,
8386,05/26/2024 09:15:00,21.32,29132.80,,,,
8387,05/26/2024 09:20:00,20.42,30228.48,,,,
8388,05/26/2024 09:25:00,19.05,30996.48,,,,
8389,05/26/2024 09:30:00,18.44,31692.80,,,,
8390,05/26/2024 09:35:00,17.76,31621.12,,,,
8391,05/26/2024 09:40:00,17.67,35604.48,,,,
8392,05/26/2024 09:45:00,18.23,37109.76,,,,
8393,05/26/2024 09:50:00,18.36,41574.40,,,,
8394,05/26/2024 09:55:00,18.14,45670.40,,,,
8395,05/26/2024 10:00:00,18.02,48005.12,,,,
8396,05/26/2024 10:05:00,17.89,49397.76,,,,
8397,05/26/2024 10:10:00,18.74,52674.56,,,,
8398,05/26/2024 10:15:00,20.29,88350.72,,,,
8399,05/26/2024 10:20:00,21.23,70737.92,,,,
8400,05/26/2024 10:25:00,19.82,55459.84,,,,
8401,05/26/2024 10:30:00,19.13,71659.52,,,,
8402,05/26/2024 10:35:00,19.39,71454.72,,,,
8403,05/26/2024 10:40:00,18.83,70430.72,,,,
8404,05/26/2024 10:45:00,18.23,63508.48,,,,
8405,05/26/2024 10:50:00,19.30,54272.00,,,,
8406,05/26/2024 10:55:00,18.66,62873.60,,,,
8407,05/26/2024 11:00:00,19.26,79175.68,,,,
8408,05/26/2024 11:05:00,18.19,43868.16,,,,
8409,05/26/2024 11:10:00,18.57,81141.76,,,,
8410,05/26/2024 11:15:00,18.19,39966.72,,,,
8411,05/26/2024 11:20:00,18.49,74752.00,,,,
8412,05/26/2024 11:25:00,18.19,37785.60,,,,
8413,05/26/2024 11:30:00,18.92,45875.20,,,,
8414,05/26/2024 11:35:00,18.14,32061.44,,,,
8415,05/26/2024 11:40:00,17.54,40222.72,,,,
8416,05/26/2024 11:45:00,17.24,38912.00,,,,
8417,05/26/2024 11:50:00,17.16,50913.28,,,,
8418,05/26/2024 11:55:00,17.76,40325.12,,,,
8419,05/26/2024 12:00:00,17.97,56872.96,,,,
8420,05/26/2024 12:05:00,17.84,68587.52,,,,
8421,05/26/2024 12:10:00,17.54,52203.52,,,,
8422,05/26/2024 12:15:00,17.76,73400.32,,,,
8423,05/26/2024 12:20:00,17.11,58060.80,,,,
8424,05/26/2024 12:25:00,17.33,57057.28,,,,
8425,05/26/2024 12:30:00,17.46,59310.08,,,,
8426,05/26/2024 12:35:00,17.24,48599.04,,,,
8427,05/26/2024 12:40:00,17.33,54702.08,,,,
8428,05/26/2024 12:45:00,17.29,54005.76,,,,
8429,05/26/2024 12:50:00,17.33,56483.84,,,,
8430,05/26/2024 12:55:00,17.46,50544.64,,,,
8431,05/26/2024 13:00:00,17.41,47636.48,,,,
8432,05/26/2024 13:05:00,17.76,64634.88,,,,
8433,05/26/2024 13:10:00,17.89,64020.48,,,,
8434,05/26/2024 13:15:00,17.97,58306.56,,,,
8435,05/26/2024 13:20:00,18.02,53207.04,,,,
8436,05/26/2024 13:25:00,18.02,71700.48,,,,
8437,05/26/2024 13:30:00,17.80,57384.96,,,,
8438,05/26/2024 13:35:00,18.62,88145.92,,,,
8439,05/26/2024 13:40:00,18.83,57036.80,,,,
8440,05/26/2024 13:45:00,19.26,61870.08,,,,
8441,05/26/2024 13:50:00,19.05,61685.76,,,,
8442,05/26/2024 13:55:00,19.35,73994.24,,,,
8443,05/26/2024 14:00:00,19.39,74424.32,,,,
8444,05/26/2024 14:05:00,19.30,59596.80,,,,
8445,05/26/2024 14:10:00,19.39,66560.00,,,,
8446,05/26/2024 14:15:00,19.47,74833.92,,,,
8447,05/26/2024 14:20:00,19.39,92610.56,,,,
8448,05/26/2024 14:25:00,19.60,83886.08,,,,
8449,05/26/2024 14:30:00,19.56,71229.44,,,,
8450,05/26/2024 14:35:00,19.39,66109.44,,,,
8451,05/26/2024 14:40:00,19.73,81162.24,,,,
