Plot,#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Host Connected,Button Down,Button Up,End of File
B6,4094,10/16/2023 23:00,18.4,0,"","","",""
B6,4095,10/16/2023 23:05,18.4,0,"","","",""
B6,4096,10/16/2023 23:10,18.4,0,"","","",""
B6,4097,10/16/2023 23:15,18.4,0,"","","",""
B6,4098,10/16/2023 23:20,18.4,0,"","","",""
B6,4099,10/16/2023 23:25,18.27,0,"","","",""
B6,4100,10/16/2023 23:30,18.32,0,"","","",""
B6,4101,10/16/2023 23:35,18.36,0,"","","",""
B6,4102,10/16/2023 23:40,18.23,0,"","","",""
B6,4103,10/16/2023 23:45,18.23,0,"","","",""
B6,4104,10/16/2023 23:50,18.19,0,"","","",""
B6,4105,10/16/2023 23:55,18.06,0,"","","",""
B6,4106,10/17/2023 0:00,18.23,0,"","","",""
B6,4107,10/17/2023 0:05,18.19,0,"","","",""
B6,4108,10/17/2023 0:10,18.14,0,"","","",""
B6,4109,10/17/2023 0:15,18.06,0,"","","",""
B6,4110,10/17/2023 0:20,18.14,0,"","","",""
B6,4111,10/17/2023 0:25,18.19,0,"","","",""
B6,4112,10/17/2023 0:30,18.1,0,"","","",""
B6,4113,10/17/2023 0:35,18.14,0,"","","",""
B6,4114,10/17/2023 0:40,18.19,0,"","","",""
B6,4115,10/17/2023 0:45,18.23,0,"","","",""
B6,4116,10/17/2023 0:50,18.23,0,"","","",""
B6,4117,10/17/2023 0:55,18.19,0,"","","",""
B6,4118,10/17/2023 1:00,18.27,0,"","","",""
B6,4119,10/17/2023 1:05,18.23,0,"","","",""
B6,4120,10/17/2023 1:10,18.19,0,"","","",""
B6,4121,10/17/2023 1:15,18.1,0,"","","",""
B6,4122,10/17/2023 1:20,18.1,0,"","","",""
B6,4123,10/17/2023 1:25,18.14,0,"","","",""
B6,4124,10/17/2023 1:30,18.1,0,"","","",""
B6,4125,10/17/2023 1:35,18.1,0,"","","",""
B6,4126,10/17/2023 1:40,18.1,0,"","","",""
B6,4127,10/17/2023 1:45,18.14,0,"","","",""
B6,4128,10/17/2023 1:50,18.06,0,"","","",""
B6,4129,10/17/2023 1:55,17.97,0,"","","",""
B6,4130,10/17/2023 2:00,18.02,0,"","","",""
B6,4131,10/17/2023 2:05,18.06,0,"","","",""
B6,4132,10/17/2023 2:10,18.1,0,"","","",""
B6,4133,10/17/2023 2:15,18.1,0,"","","",""
B6,4134,10/17/2023 2:20,18.06,0,"","","",""
B6,4135,10/17/2023 2:25,18.1,0,"","","",""
B6,4136,10/17/2023 2:30,18.1,0,"","","",""
B6,4137,10/17/2023 2:35,18.1,0,"","","",""
B6,4138,10/17/2023 2:40,18.1,0,"","","",""
B6,4139,10/17/2023 2:45,18.14,0,"","","",""
B6,4140,10/17/2023 2:50,18.1,0,"","","",""
B6,4141,10/17/2023 2:55,18.06,0,"","","",""
B6,4142,10/17/2023 3:00,18.06,0,"","","",""
B6,4143,10/17/2023 3:05,18.06,0,"","","",""
B6,4144,10/17/2023 3:10,18.06,0,"","","",""
B6,4145,10/17/2023 3:15,18.06,0,"","","",""
B6,4146,10/17/2023 3:20,18.06,0,"","","",""
B6,4147,10/17/2023 3:25,18.06,0,"","","",""
B6,4148,10/17/2023 3:30,17.97,0,"","","",""
B6,4149,10/17/2023 3:35,18.02,0,"","","",""
B6,4150,10/17/2023 3:40,17.97,0,"","","",""
B6,4151,10/17/2023 3:45,18.02,0,"","","",""
B6,4152,10/17/2023 3:50,17.89,0,"","","",""
B6,4153,10/17/2023 3:55,17.93,0,"","","",""
B6,4154,10/17/2023 4:00,17.93,0,"","","",""
B6,4155,10/17/2023 4:05,17.93,0,"","","",""
B6,4156,10/17/2023 4:10,17.84,0,"","","",""
B6,4157,10/17/2023 4:15,17.84,0,"","","",""
B6,4158,10/17/2023 4:20,17.89,0,"","","",""
B6,4159,10/17/2023 4:25,17.89,0,"","","",""
B6,4160,10/17/2023 4:30,17.84,0,"","","",""
B6,4161,10/17/2023 4:35,17.8,0,"","","",""
B6,4162,10/17/2023 4:40,17.84,0,"","","",""
B6,4163,10/17/2023 4:45,17.84,0,"","","",""
B6,4164,10/17/2023 4:50,17.84,0,"","","",""
B6,4165,10/17/2023 4:55,17.93,0,"","","",""
B6,4166,10/17/2023 5:00,17.8,0,"","","",""
B6,4167,10/17/2023 5:05,17.84,0,"","","",""
B6,4168,10/17/2023 5:10,17.84,0,"","","",""
B6,4169,10/17/2023 5:15,17.89,0,"","","",""
B6,4170,10/17/2023 5:20,17.89,0,"","","",""
B6,4171,10/17/2023 5:25,17.84,0,"","","",""
B6,4172,10/17/2023 5:30,17.89,0,"","","",""
B6,4173,10/17/2023 5:35,17.89,0,"","","",""
B6,4174,10/17/2023 5:40,17.93,0,"","","",""
B6,4175,10/17/2023 5:45,17.89,0,"","","",""
B6,4176,10/17/2023 5:50,17.93,0,"","","",""
B6,4177,10/17/2023 5:55,17.93,0,"","","",""
B6,4178,10/17/2023 6:00,17.93,0,"","","",""
B6,4179,10/17/2023 6:05,17.93,0,"","","",""
B6,4180,10/17/2023 6:10,17.93,0,"","","",""
B6,4181,10/17/2023 6:15,17.93,0,"","","",""
B6,4182,10/17/2023 6:20,17.89,0,"","","",""
B6,4183,10/17/2023 6:25,17.93,0,"","","",""
B6,4184,10/17/2023 6:30,17.89,0,"","","",""
B6,4185,10/17/2023 6:35,17.89,0.43,"","","",""
B6,4186,10/17/2023 6:40,17.89,3.07,"","","",""
B6,4187,10/17/2023 6:45,17.84,5.05,"","","",""
B6,4188,10/17/2023 6:50,17.84,28.2,"","","",""
B6,4189,10/17/2023 6:55,17.89,25.81,"","","",""
B6,4190,10/17/2023 7:00,17.89,119.4,"","","",""
B6,4191,10/17/2023 7:05,17.89,109.64,"","","",""
B6,4192,10/17/2023 7:10,17.84,13.88,"","","",""
B6,4193,10/17/2023 7:15,17.89,314.72,"","","",""
B6,4194,10/17/2023 7:20,17.93,151.96,"","","",""
B6,4195,10/17/2023 7:25,17.89,199.68,"","","",""
B6,4196,10/17/2023 7:30,17.89,492.64,"","","",""
B6,4197,10/17/2023 7:35,17.84,44.08,"","","",""
B6,4198,10/17/2023 7:40,17.84,418.24,"","","",""
B6,4199,10/17/2023 7:45,17.89,392.32,"","","",""
B6,4200,10/17/2023 7:50,17.89,865.6,"","","",""
B6,4201,10/17/2023 7:55,17.89,425.12,"","","",""
B6,4202,10/17/2023 8:00,17.89,349.92,"","","",""
B6,4203,10/17/2023 8:05,17.93,291.2,"","","",""
B6,4204,10/17/2023 8:10,17.93,69.66,"","","",""
B6,4205,10/17/2023 8:15,17.93,697.92,"","","",""
B6,4206,10/17/2023 8:20,17.89,1256.32,"","","",""
B6,4207,10/17/2023 8:25,17.97,1172.48,"","","",""
B6,4208,10/17/2023 8:30,17.93,1106.56,"","","",""
B6,4209,10/17/2023 8:35,17.93,638.72,"","","",""
B6,4210,10/17/2023 8:40,17.97,508,"","","",""
B6,4211,10/17/2023 8:45,17.97,264.96,"","","",""
B6,4212,10/17/2023 8:50,17.97,2777.6,"","","",""
B6,4213,10/17/2023 8:55,17.97,91.32,"","","",""
B6,4214,10/17/2023 9:00,18.02,3064.32,"","","",""
B6,4215,10/17/2023 9:05,18.06,2588.16,"","","",""
B6,4216,10/17/2023 9:10,18.02,2384,"","","",""
B6,4217,10/17/2023 9:15,18.06,4669.44,"","","",""
B6,4218,10/17/2023 9:20,18.06,570.4,"","","",""
B6,4219,10/17/2023 9:25,18.02,4408.32,"","","",""
B6,4220,10/17/2023 9:30,18.1,5693.44,"","","",""
B6,4221,10/17/2023 9:35,18.06,2318.72,"","","",""
B6,4222,10/17/2023 9:40,18.1,2814.72,"","","",""
B6,4223,10/17/2023 9:45,18.06,1472.64,"","","",""
B6,4224,10/17/2023 9:50,18.02,297.52,"","","",""
B6,4225,10/17/2023 9:55,18.06,5777.92,"","","",""
B6,4226,10/17/2023 10:00,18.02,329.44,"","","",""
B6,4227,10/17/2023 10:05,18.02,3403.52,"","","",""
B6,4228,10/17/2023 10:10,17.97,594.24,"","","",""
B6,4229,10/17/2023 10:15,17.93,10155.52,"","","",""
B6,4230,10/17/2023 10:20,17.93,11095.04,"","","",""
B6,4231,10/17/2023 10:25,17.97,154.4,"","","",""
B6,4232,10/17/2023 10:30,17.97,12723.2,"","","",""
B6,4233,10/17/2023 10:35,17.93,5166.08,"","","",""
B6,4234,10/17/2023 10:40,17.97,14279.68,"","","",""
B6,4235,10/17/2023 10:45,17.84,10309.12,"","","",""
B6,4236,10/17/2023 10:50,18.06,13583.36,"","","",""
B6,4237,10/17/2023 10:55,17.89,2001.92,"","","",""
B6,4238,10/17/2023 11:00,17.89,12610.56,"","","",""
B6,4239,10/17/2023 11:05,17.76,22435.84,"","","",""
B6,4240,10/17/2023 11:10,17.8,17832.96,"","","",""
B6,4241,10/17/2023 11:15,17.97,14243.84,"","","",""
B6,4242,10/17/2023 11:20,17.72,7114.24,"","","",""
B6,4243,10/17/2023 11:25,17.72,12119.04,"","","",""
B6,4244,10/17/2023 11:30,17.93,1233.28,"","","",""
B6,4245,10/17/2023 11:35,18.06,34682.88,"","","",""
B6,4246,10/17/2023 11:40,18.06,10204.16,"","","",""
B6,4247,10/17/2023 11:45,18.1,28334.08,"","","",""
B6,4248,10/17/2023 11:50,18.06,1515.52,"","","",""
B6,4249,10/17/2023 11:55,18.06,10135.04,"","","",""
B6,4250,10/17/2023 12:00,18.23,17986.56,"","","",""
B6,4251,10/17/2023 12:05,18.19,20372.48,"","","",""
B6,4252,10/17/2023 12:10,18.27,19435.52,"","","",""
B6,4253,10/17/2023 12:15,18.19,9802.24,"","","",""
B6,4254,10/17/2023 12:20,18.66,40560.64,"","","",""
B6,4255,10/17/2023 12:25,18.62,18959.36,"","","",""
B6,4256,10/17/2023 12:30,18.53,20838.4,"","","",""
B6,4257,10/17/2023 12:35,18.49,380,"","","",""
B6,4258,10/17/2023 12:40,18.74,12503.04,"","","",""
B6,4259,10/17/2023 12:45,18.62,14684.16,"","","",""
B6,4260,10/17/2023 12:50,18.62,1710.08,"","","",""
B6,4261,10/17/2023 12:55,18.62,285.68,"","","",""
B6,4262,10/17/2023 13:00,18.62,428.8,"","","",""
B6,4263,10/17/2023 13:05,18.7,8465.92,"","","",""
B6,4264,10/17/2023 13:10,18.79,7966.72,"","","",""
B6,4265,10/17/2023 13:15,18.83,11791.36,"","","",""
B6,4266,10/17/2023 13:20,18.96,16665.6,"","","",""
B6,4267,10/17/2023 13:25,18.96,6302.72,"","","",""
B6,4268,10/17/2023 13:30,18.87,14433.28,"","","",""
B6,4269,10/17/2023 13:35,18.96,9149.44,"","","",""
B6,4270,10/17/2023 13:40,19.05,11187.2,"","","",""
B6,4271,10/17/2023 13:45,18.92,7191.04,"","","",""
B6,4272,10/17/2023 13:50,19.13,24299.52,"","","",""
B6,4273,10/17/2023 13:55,19.22,15846.4,"","","",""
B6,4274,10/17/2023 14:00,19.3,12390.4,"","","",""
B6,4275,10/17/2023 14:05,19.3,2459.52,"","","",""
B6,4276,10/17/2023 14:10,19.65,16271.36,"","","",""
B6,4277,10/17/2023 14:15,19.82,25620.48,"","","",""
B6,4278,10/17/2023 14:20,19.95,38082.56,"","","",""
B6,4279,10/17/2023 14:25,20.37,47984.64,"","","",""
B6,4280,10/17/2023 14:30,20.42,20413.44,"","","",""
B6,4281,10/17/2023 14:35,21.36,53248,"","","",""
B6,4282,10/17/2023 14:40,21.58,49111.04,"","","",""
B6,4283,10/17/2023 14:45,22.13,62013.44,"","","",""
B6,4284,10/17/2023 14:50,22.61,19578.88,"","","",""
B6,4285,10/17/2023 14:55,23.21,61050.88,"","","",""
B6,4358,10/17/2023 21:00,19.35,0,"","","",""
B6,4359,10/17/2023 21:05,19.43,0,"","","",""
B6,4360,10/17/2023 21:10,19.35,0,"","","",""
B6,4361,10/17/2023 21:15,19.52,0,"","","",""
B6,4362,10/17/2023 21:20,19.43,0,"","","",""
B6,4363,10/17/2023 21:25,19.56,0,"","","",""
B6,4364,10/17/2023 21:30,19.6,0,"","","",""
B6,4365,10/17/2023 21:35,19.56,0,"","","",""
B6,4366,10/17/2023 21:40,19.65,0,"","","",""
B6,4367,10/17/2023 21:45,19.65,0,"","","",""
B6,4368,10/17/2023 21:50,19.65,0,"","","",""
B6,4369,10/17/2023 21:55,19.65,0,"","","",""
B6,4370,10/17/2023 22:00,19.6,0,"","","",""
B6,4371,10/17/2023 22:05,19.6,0,"","","",""
B6,4372,10/17/2023 22:10,19.6,0,"","","",""
B6,4373,10/17/2023 22:15,19.6,0,"","","",""
B6,4374,10/17/2023 22:20,19.56,0,"","","",""
B6,4375,10/17/2023 22:25,19.6,0,"","","",""
B6,4376,10/17/2023 22:30,19.6,0,"","","",""
B6,4377,10/17/2023 22:35,19.6,0,"","","",""
B6,4378,10/17/2023 22:40,19.6,0,"","","",""
B6,4379,10/17/2023 22:45,19.6,0,"","","",""
B6,4380,10/17/2023 22:50,19.6,0,"","","",""
B6,4381,10/17/2023 22:55,19.56,0,"","","",""
B6,4382,10/17/2023 23:00,19.56,0,"","","",""
B6,4383,10/17/2023 23:05,19.52,0,"","","",""
B6,4384,10/17/2023 23:10,19.56,0,"","","",""
B6,4385,10/17/2023 23:15,19.56,0,"","","",""
B6,4386,10/17/2023 23:20,19.52,0,"","","",""
B6,4387,10/17/2023 23:25,19.47,0,"","","",""
B6,4388,10/17/2023 23:30,19.47,0,"","","",""
B6,4389,10/17/2023 23:35,19.52,0,"","","",""
B6,4390,10/17/2023 23:40,19.47,0,"","","",""
B6,4391,10/17/2023 23:45,19.43,0,"","","",""
B6,4392,10/17/2023 23:50,19.43,0,"","","",""
B6,4393,10/17/2023 23:55,19.43,0,"","","",""
B6,4394,10/18/2023 0:00,19.39,0,"","","",""
B6,4395,10/18/2023 0:05,19.35,0,"","","",""
B6,4396,10/18/2023 0:10,19.3,0,"","","",""
B6,4397,10/18/2023 0:15,19.26,0,"","","",""
B6,4398,10/18/2023 0:20,19.17,0,"","","",""
B6,4399,10/18/2023 0:25,19.17,0,"","","",""
B6,4400,10/18/2023 0:30,19.22,0,"","","",""
B6,4401,10/18/2023 0:35,19.13,0,"","","",""
B6,4402,10/18/2023 0:40,19.05,0,"","","",""
B6,4403,10/18/2023 0:45,19.05,0,"","","",""
B6,4404,10/18/2023 0:50,19,0,"","","",""
B6,4405,10/18/2023 0:55,19,0,"","","",""
B6,4406,10/18/2023 1:00,19,0,"","","",""
B6,4407,10/18/2023 1:05,18.96,0,"","","",""
B6,4408,10/18/2023 1:10,18.87,0,"","","",""
B6,4409,10/18/2023 1:15,18.83,0,"","","",""
B6,4410,10/18/2023 1:20,18.79,0,"","","",""
B6,4411,10/18/2023 1:25,18.74,0,"","","",""
B6,4412,10/18/2023 1:30,18.66,0,"","","",""
B6,4413,10/18/2023 1:35,18.62,0,"","","",""
B6,4414,10/18/2023 1:40,18.62,0,"","","",""
B6,4415,10/18/2023 1:45,18.49,0,"","","",""
B6,4416,10/18/2023 1:50,18.49,0,"","","",""
B6,4417,10/18/2023 1:55,18.49,0,"","","",""
B6,4418,10/18/2023 2:00,18.49,0,"","","",""
B6,4419,10/18/2023 2:05,18.4,0,"","","",""
B6,4420,10/18/2023 2:10,18.36,0,"","","",""
B6,4421,10/18/2023 2:15,18.36,0,"","","",""
B6,4422,10/18/2023 2:20,18.27,0,"","","",""
B6,4423,10/18/2023 2:25,18.27,0,"","","",""
B6,4424,10/18/2023 2:30,18.27,0,"","","",""
B6,4425,10/18/2023 2:35,18.23,0,"","","",""
B6,4426,10/18/2023 2:40,18.1,0,"","","",""
B6,4427,10/18/2023 2:45,18.06,0,"","","",""
B6,4428,10/18/2023 2:50,18.02,0,"","","",""
B6,4429,10/18/2023 2:55,18.02,0,"","","",""
B6,4430,10/18/2023 3:00,18.02,0,"","","",""
B6,4431,10/18/2023 3:05,18.02,0,"","","",""
B6,4432,10/18/2023 3:10,17.97,0,"","","",""
B6,4433,10/18/2023 3:15,17.97,0,"","","",""
B6,4434,10/18/2023 3:20,17.97,0,"","","",""
B6,4435,10/18/2023 3:25,17.93,0,"","","",""
B6,4436,10/18/2023 3:30,17.97,0,"","","",""
B6,4437,10/18/2023 3:35,17.93,0,"","","",""
B6,4438,10/18/2023 3:40,17.93,0,"","","",""
B6,4439,10/18/2023 3:45,17.93,0,"","","",""
B6,4440,10/18/2023 3:50,17.89,0,"","","",""
B6,4441,10/18/2023 3:55,17.84,0,"","","",""
B6,4442,10/18/2023 4:00,17.89,0,"","","",""
B6,4443,10/18/2023 4:05,17.84,0,"","","",""
B6,4444,10/18/2023 4:10,17.89,0,"","","",""
B6,4445,10/18/2023 4:15,17.84,0,"","","",""
B6,4446,10/18/2023 4:20,17.84,0,"","","",""
B6,4447,10/18/2023 4:25,17.84,0,"","","",""
B6,4448,10/18/2023 4:30,17.84,0,"","","",""
B6,4449,10/18/2023 4:35,17.84,0,"","","",""
B6,4450,10/18/2023 4:40,17.84,0,"","","",""
B6,4451,10/18/2023 4:45,17.8,0,"","","",""
B6,4452,10/18/2023 4:50,17.8,0,"","","",""
B6,4453,10/18/2023 4:55,17.8,0,"","","",""
B6,4454,10/18/2023 5:00,17.8,0,"","","",""
B6,4455,10/18/2023 5:05,17.84,0,"","","",""
B6,4456,10/18/2023 5:10,17.84,0,"","","",""
B6,4457,10/18/2023 5:15,17.8,0,"","","",""
B6,4458,10/18/2023 5:20,17.8,0,"","","",""
B6,4459,10/18/2023 5:25,17.84,0,"","","",""
B6,4460,10/18/2023 5:30,17.84,0,"","","",""
B6,4461,10/18/2023 5:35,17.84,0,"","","",""
B6,4462,10/18/2023 5:40,17.84,0,"","","",""
B6,4463,10/18/2023 5:45,17.8,0,"","","",""
B6,4464,10/18/2023 5:50,17.84,0,"","","",""
B6,4465,10/18/2023 5:55,17.89,0,"","","",""
B6,4466,10/18/2023 6:00,17.84,0,"","","",""
B6,4467,10/18/2023 6:05,17.84,0,"","","",""
B6,4468,10/18/2023 6:10,17.89,0,"","","",""
B6,4469,10/18/2023 6:15,17.93,0,"","","",""
B6,4470,10/18/2023 6:20,17.89,0,"","","",""
B6,4471,10/18/2023 6:25,17.89,0,"","","",""
B6,4472,10/18/2023 6:30,17.89,0,"","","",""
B6,4473,10/18/2023 6:35,17.93,0.65,"","","",""
B6,4474,10/18/2023 6:40,17.93,3.29,"","","",""
B6,4475,10/18/2023 6:45,17.93,6.81,"","","",""
B6,4476,10/18/2023 6:50,17.89,19.19,"","","",""
B6,4477,10/18/2023 6:55,17.93,16.52,"","","",""
B6,4478,10/18/2023 7:00,17.97,35.3,"","","",""
B6,4479,10/18/2023 7:05,17.93,249.36,"","","",""
B6,4480,10/18/2023 7:10,17.93,73.18,"","","",""
B6,4481,10/18/2023 7:15,17.97,27.71,"","","",""
B6,4482,10/18/2023 7:20,17.97,407.68,"","","",""
B6,4483,10/18/2023 7:25,17.93,267.84,"","","",""
B6,4484,10/18/2023 7:30,18.02,715.52,"","","",""
B6,4485,10/18/2023 7:35,17.97,426.24,"","","",""
B6,4486,10/18/2023 7:40,18.1,662.72,"","","",""
B6,4487,10/18/2023 7:45,18.02,564.8,"","","",""
B6,4488,10/18/2023 7:50,18.06,1463.68,"","","",""
B6,4489,10/18/2023 7:55,18.06,439.36,"","","",""
B6,4490,10/18/2023 8:00,18.1,1618.56,"","","",""
B6,4491,10/18/2023 8:05,18.06,1333.76,"","","",""
B6,4492,10/18/2023 8:10,18.19,2179.84,"","","",""
B6,4493,10/18/2023 8:15,18.14,2308.48,"","","",""
B6,4494,10/18/2023 8:20,18.23,2890.24,"","","",""
B6,4495,10/18/2023 8:25,18.19,1533.44,"","","",""
B6,4496,10/18/2023 8:30,18.23,2494.72,"","","",""
B6,4497,10/18/2023 8:35,18.19,2088.32,"","","",""
B6,4498,10/18/2023 8:40,18.23,355.2,"","","",""
B6,4499,10/18/2023 8:45,18.27,1584,"","","",""
B6,4500,10/18/2023 8:50,18.36,1405.44,"","","",""
B6,4501,10/18/2023 8:55,18.4,3701.76,"","","",""
B6,4502,10/18/2023 9:00,18.36,1665.92,"","","",""
B6,4503,10/18/2023 9:05,18.4,282.4,"","","",""
B6,4504,10/18/2023 9:10,18.44,1272,"","","",""
B6,4505,10/18/2023 9:15,18.44,5811.2,"","","",""
B6,4506,10/18/2023 9:20,18.49,2032,"","","",""
B6,4507,10/18/2023 9:25,18.53,8465.92,"","","",""
B6,4508,10/18/2023 9:30,18.53,6927.36,"","","",""
B6,4509,10/18/2023 9:35,18.49,2485.76,"","","",""
B6,4510,10/18/2023 9:40,18.66,188,"","","",""
B6,4511,10/18/2023 9:45,18.62,14771.2,"","","",""
B6,4512,10/18/2023 9:50,18.66,6824.96,"","","",""
B6,4513,10/18/2023 9:55,18.74,17008.64,"","","",""
B6,4514,10/18/2023 10:00,18.83,12948.48,"","","",""
B6,4515,10/18/2023 10:05,18.79,19456,"","","",""
B6,4516,10/18/2023 10:10,18.74,19768.32,"","","",""
B6,4517,10/18/2023 10:15,18.79,1154.24,"","","",""
B6,4518,10/18/2023 10:20,18.7,1311.36,"","","",""
B6,4519,10/18/2023 10:25,18.66,10880,"","","",""
B6,4520,10/18/2023 10:30,18.66,5957.12,"","","",""
B6,4521,10/18/2023 10:35,18.62,7974.4,"","","",""
B6,4522,10/18/2023 10:40,18.66,8176.64,"","","",""
B6,4523,10/18/2023 10:45,18.66,5908.48,"","","",""
B6,4524,10/18/2023 10:50,18.66,6796.8,"","","",""
B6,4525,10/18/2023 10:55,18.7,18252.8,"","","",""
B6,4526,10/18/2023 11:00,18.83,24739.84,"","","",""
B6,4527,10/18/2023 11:05,18.7,4774.4,"","","",""
B6,4528,10/18/2023 11:10,18.66,324.16,"","","",""
B6,4529,10/18/2023 11:15,18.66,7572.48,"","","",""
B6,4530,10/18/2023 11:20,18.66,36300.8,"","","",""
B6,4531,10/18/2023 11:25,18.62,5844.48,"","","",""
B6,4532,10/18/2023 11:30,18.66,15616,"","","",""
B6,4533,10/18/2023 11:35,18.62,14673.92,"","","",""
B6,4534,10/18/2023 11:40,18.62,2973.44,"","","",""
B6,4535,10/18/2023 11:45,18.62,17515.52,"","","",""
B6,4536,10/18/2023 11:50,18.74,12912.64,"","","",""
B6,4537,10/18/2023 11:55,18.62,5527.04,"","","",""
B6,4538,10/18/2023 12:00,18.66,4060.16,"","","",""
B6,4539,10/18/2023 12:05,18.74,20008.96,"","","",""
B6,4540,10/18/2023 12:10,18.66,3663.36,"","","",""
B6,4541,10/18/2023 12:15,18.74,7938.56,"","","",""
B6,4542,10/18/2023 12:20,18.74,12272.64,"","","",""
B6,4543,10/18/2023 12:25,18.66,5393.92,"","","",""
B6,4544,10/18/2023 12:30,18.74,6256.64,"","","",""
B6,4545,10/18/2023 12:35,18.87,852.48,"","","",""
B6,4546,10/18/2023 12:40,18.74,7065.6,"","","",""
B6,4547,10/18/2023 12:45,18.74,13137.92,"","","",""
B6,4548,10/18/2023 12:50,18.87,6261.76,"","","",""
B6,4549,10/18/2023 12:55,18.74,255.52,"","","",""
B6,4550,10/18/2023 13:00,18.79,17904.64,"","","",""
B6,4551,10/18/2023 13:05,18.74,6965.76,"","","",""
B6,4552,10/18/2023 13:10,18.79,6082.56,"","","",""
B6,4553,10/18/2023 13:15,18.79,8683.52,"","","",""
B6,4554,10/18/2023 13:20,18.79,6443.52,"","","",""
B6,4555,10/18/2023 13:25,18.87,19466.24,"","","",""
B6,4556,10/18/2023 13:30,18.79,1202.56,"","","",""
B6,4557,10/18/2023 13:35,18.74,623.2,"","","",""
B6,4558,10/18/2023 13:40,18.83,9057.28,"","","",""
B6,4559,10/18/2023 13:45,19,7208.96,"","","",""
B6,4560,10/18/2023 13:50,19,8896,"","","",""
B6,4561,10/18/2023 13:55,19,994.88,"","","",""
B6,4562,10/18/2023 14:00,19.09,15134.72,"","","",""
B6,4563,10/18/2023 14:05,19.13,26224.64,"","","",""
B6,4564,10/18/2023 14:10,19.26,6305.28,"","","",""
B6,4565,10/18/2023 14:15,19.3,19246.08,"","","",""
B6,4566,10/18/2023 14:20,19.47,25733.12,"","","",""
B6,4567,10/18/2023 14:25,19.52,35901.44,"","","",""
B6,4568,10/18/2023 14:30,19.47,33443.84,"","","",""
B6,4569,10/18/2023 14:35,19.77,23777.28,"","","",""
B6,4570,10/18/2023 14:40,19.69,21084.16,"","","",""
B6,4571,10/18/2023 14:45,19.77,9515.52,"","","",""
B6,4572,10/18/2023 14:50,19.99,35962.88,"","","",""
B6,4573,10/18/2023 14:55,20.25,15129.6,"","","",""
B6,4574,10/18/2023 15:00,20.37,20515.84,"","","",""
B6,4575,10/18/2023 15:05,20.42,20121.6,"","","",""
B6,4576,10/18/2023 15:10,20.63,5980.16,"","","",""
B6,4577,10/18/2023 15:15,21.19,6586.88,"","","",""
B6,4578,10/18/2023 15:20,21.45,52224,"","","",""
B6,4579,10/18/2023 15:25,21.7,18524.16,"","","",""
B6,4580,10/18/2023 15:30,21.88,48394.24,"","","",""
B6,4581,10/18/2023 15:35,22.22,21248,"","","",""
B6,4582,10/18/2023 15:40,22.65,40263.68,"","","",""
B6,4583,10/18/2023 15:45,22.86,42741.76,"","","",""
B6,4584,10/18/2023 15:50,23.12,40540.16,"","","",""
B6,4660,10/18/2023 22:10,18.57,0,"","","",""
B6,4661,10/18/2023 22:15,18.87,0,"","","",""
B6,4662,10/18/2023 22:20,18.87,0,"","","",""
B6,4663,10/18/2023 22:25,18.96,0,"","","",""
B6,4664,10/18/2023 22:30,19,0,"","","",""
B6,4665,10/18/2023 22:35,19.05,0,"","","",""
B6,4666,10/18/2023 22:40,19,0,"","","",""
B6,4667,10/18/2023 22:45,19.09,0,"","","",""
B6,4668,10/18/2023 22:50,19.09,0,"","","",""
B6,4669,10/18/2023 22:55,19.09,0,"","","",""
B6,4670,10/18/2023 23:00,19.05,0,"","","",""
B6,4671,10/18/2023 23:05,19,0,"","","",""
B6,4672,10/18/2023 23:10,19,0,"","","",""
B6,4673,10/18/2023 23:15,19.05,0,"","","",""
B6,4674,10/18/2023 23:20,19.05,0,"","","",""
B6,4675,10/18/2023 23:25,19.13,0,"","","",""
B6,4676,10/18/2023 23:30,19.05,0,"","","",""
B6,4677,10/18/2023 23:35,19.05,0,"","","",""
B6,4678,10/18/2023 23:40,19,0,"","","",""
B6,4679,10/18/2023 23:45,18.96,0,"","","",""
B6,4680,10/18/2023 23:50,18.96,0,"","","",""
B6,4681,10/18/2023 23:55,18.87,0,"","","",""
B6,4682,10/19/2023 0:00,18.87,0,"","","",""
B6,4683,10/19/2023 0:05,18.92,0,"","","",""
B6,4684,10/19/2023 0:10,18.87,0,"","","",""
B6,4685,10/19/2023 0:15,18.87,0,"","","",""
B6,4686,10/19/2023 0:20,18.87,0,"","","",""
B6,4687,10/19/2023 0:25,18.87,0,"","","",""
B6,4688,10/19/2023 0:30,18.83,0,"","","",""
B6,4689,10/19/2023 0:35,18.79,0,"","","",""
B6,4690,10/19/2023 0:40,18.79,0,"","","",""
B6,4691,10/19/2023 0:45,18.74,0,"","","",""
B6,4692,10/19/2023 0:50,18.74,0,"","","",""
B6,4693,10/19/2023 0:55,18.66,0,"","","",""
B6,4694,10/19/2023 1:00,18.66,0,"","","",""
B6,4695,10/19/2023 1:05,18.57,0,"","","",""
B6,4696,10/19/2023 1:10,18.57,0,"","","",""
B6,4697,10/19/2023 1:15,18.53,0,"","","",""
B6,4698,10/19/2023 1:20,18.57,0,"","","",""
B6,4699,10/19/2023 1:25,18.4,0,"","","",""
B6,4700,10/19/2023 1:30,18.36,0,"","","",""
B6,4701,10/19/2023 1:35,18.27,0,"","","",""
B6,4702,10/19/2023 1:40,18.14,0,"","","",""
