#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1322,07/20/2023 21:15:00,17.80,,,,
1323,07/20/2023 21:20:00,17.76,,,,
1324,07/20/2023 21:25:00,17.72,,,,
1325,07/20/2023 21:30:00,17.50,,,,
1326,07/20/2023 21:35:00,17.54,,,,
1327,07/20/2023 21:40:00,17.46,,,,
1328,07/20/2023 21:45:00,17.46,,,,
1329,07/20/2023 21:50:00,17.46,,,,
1330,07/20/2023 21:55:00,17.63,,,,
1331,07/20/2023 22:00:00,17.50,,,,
1332,07/20/2023 22:05:00,17.46,,,,
1333,07/20/2023 22:10:00,17.41,,,,
1334,07/20/2023 22:15:00,17.41,,,,
1335,07/20/2023 22:20:00,17.41,,,,
1336,07/20/2023 22:25:00,17.24,,,,
1337,07/20/2023 22:30:00,16.99,,,,
1338,07/20/2023 22:35:00,16.99,,,,
1339,07/20/2023 22:40:00,17.07,,,,
1340,07/20/2023 22:45:00,16.86,,,,
1341,07/20/2023 22:50:00,17.11,,,,
1342,07/20/2023 22:55:00,16.99,,,,
1343,07/20/2023 23:00:00,16.99,,,,
1344,07/20/2023 23:05:00,16.90,,,,
1345,07/20/2023 23:10:00,16.64,,,,
1346,07/20/2023 23:15:00,16.69,,,,
1347,07/20/2023 23:20:00,16.60,,,,
1348,07/20/2023 23:25:00,16.47,,,,
1349,07/20/2023 23:30:00,16.34,,,,
1350,07/20/2023 23:35:00,16.34,,,,
1351,07/20/2023 23:40:00,16.30,,,,
1352,07/20/2023 23:45:00,16.26,,,,
1353,07/20/2023 23:50:00,16.21,,,,
1354,07/20/2023 23:55:00,16.21,,,,
1355,07/21/2023 00:00:00,16.21,,,,
1356,07/21/2023 00:05:00,16.13,,,,
1357,07/21/2023 00:10:00,16.04,,,,
1358,07/21/2023 00:15:00,16.04,,,,
1359,07/21/2023 00:20:00,15.96,,,,
1360,07/21/2023 00:25:00,15.87,,,,
1361,07/21/2023 00:30:00,15.78,,,,
1362,07/21/2023 00:35:00,15.70,,,,
1363,07/21/2023 00:40:00,15.70,,,,
1364,07/21/2023 00:45:00,15.78,,,,
1365,07/21/2023 00:50:00,15.83,,,,
1366,07/21/2023 00:55:00,15.83,,,,
1367,07/21/2023 01:00:00,15.83,,,,
1368,07/21/2023 01:05:00,15.70,,,,
1369,07/21/2023 01:10:00,15.66,,,,
1370,07/21/2023 01:15:00,15.66,,,,
1371,07/21/2023 01:20:00,15.57,,,,
1372,07/21/2023 01:25:00,15.57,,,,
1373,07/21/2023 01:30:00,15.53,,,,
1374,07/21/2023 01:35:00,15.70,,,,
1375,07/21/2023 01:40:00,15.61,,,,
1376,07/21/2023 01:45:00,15.78,,,,
1377,07/21/2023 01:50:00,15.74,,,,
1378,07/21/2023 01:55:00,15.74,,,,
1379,07/21/2023 02:00:00,15.78,,,,
1380,07/21/2023 02:05:00,15.78,,,,
1381,07/21/2023 02:10:00,15.78,,,,
1382,07/21/2023 02:15:00,15.87,,,,
1383,07/21/2023 02:20:00,15.87,,,,
1384,07/21/2023 02:25:00,15.91,,,,
1385,07/21/2023 02:30:00,15.91,,,,
1386,07/21/2023 02:35:00,15.96,,,,
1387,07/21/2023 02:40:00,16.00,,,,
1388,07/21/2023 02:45:00,16.04,,,,
1389,07/21/2023 02:50:00,16.08,,,,
1390,07/21/2023 02:55:00,16.21,,,,
1391,07/21/2023 03:00:00,16.17,,,,
1392,07/21/2023 03:05:00,16.17,,,,
1393,07/21/2023 03:10:00,16.13,,,,
1394,07/21/2023 03:15:00,16.21,,,,
1395,07/21/2023 03:20:00,16.21,,,,
1396,07/21/2023 03:25:00,16.26,,,,
1397,07/21/2023 03:30:00,16.26,,,,
1398,07/21/2023 03:35:00,16.21,,,,
1399,07/21/2023 03:40:00,16.30,,,,
1400,07/21/2023 03:45:00,16.30,,,,
1401,07/21/2023 03:50:00,16.34,,,,
1402,07/21/2023 03:55:00,16.51,,,,
1403,07/21/2023 04:00:00,16.43,,,,
1404,07/21/2023 04:05:00,16.47,,,,
1405,07/21/2023 04:10:00,16.51,,,,
1406,07/21/2023 04:15:00,16.43,,,,
1407,07/21/2023 04:20:00,16.39,,,,
1408,07/21/2023 04:25:00,16.30,,,,
1409,07/21/2023 04:30:00,16.08,,,,
1410,07/21/2023 04:35:00,15.87,,,,
1411,07/21/2023 04:40:00,15.70,,,,
1412,07/21/2023 04:45:00,15.66,,,,
1413,07/21/2023 04:50:00,15.61,,,,
1414,07/21/2023 04:55:00,15.61,,,,
1415,07/21/2023 05:00:00,15.66,,,,
1416,07/21/2023 05:05:00,15.44,,,,
1417,07/21/2023 05:10:00,15.36,,,,
1418,07/21/2023 05:15:00,15.53,,,,
1419,07/21/2023 05:20:00,15.66,,,,
1420,07/21/2023 05:25:00,15.70,,,,
1421,07/21/2023 05:30:00,15.74,,,,
1422,07/21/2023 05:35:00,15.78,,,,
1423,07/21/2023 05:40:00,15.87,,,,
1424,07/21/2023 05:45:00,15.87,,,,
1425,07/21/2023 05:50:00,15.74,,,,
1426,07/21/2023 05:55:00,15.70,,,,
1427,07/21/2023 06:00:00,15.74,,,,
1428,07/21/2023 06:05:00,15.78,,,,
1429,07/21/2023 06:10:00,15.91,,,,
1430,07/21/2023 06:15:00,15.91,,,,
1431,07/21/2023 06:20:00,15.87,,,,
1432,07/21/2023 06:25:00,15.74,,,,
1433,07/21/2023 06:30:00,15.78,,,,
1434,07/21/2023 06:35:00,16.04,,,,
1435,07/21/2023 06:40:00,16.39,,,,
1436,07/21/2023 06:45:00,16.77,,,,
1437,07/21/2023 06:50:00,16.99,,,,
1438,07/21/2023 06:55:00,17.20,,,,
1439,07/21/2023 07:00:00,17.50,,,,
1440,07/21/2023 07:05:00,17.63,,,,
1441,07/21/2023 07:10:00,17.93,,,,
1442,07/21/2023 07:15:00,18.44,,,,
1443,07/21/2023 07:20:00,19.17,,,,
1444,07/21/2023 07:25:00,19.86,,,,
1445,07/21/2023 07:30:00,20.50,,,,
1446,07/21/2023 07:35:00,20.98,,,,
1447,07/21/2023 07:40:00,21.58,,,,
1448,07/21/2023 07:45:00,22.13,,,,
1449,07/21/2023 07:50:00,22.56,,,,
1450,07/21/2023 07:55:00,23.38,,,,
1451,07/21/2023 08:00:00,23.72,,,,
1452,07/21/2023 08:05:00,23.72,,,,
1453,07/21/2023 08:10:00,24.32,,,,
1454,07/21/2023 08:15:00,24.45,,,,
1455,07/21/2023 08:20:00,24.92,,,,
1456,07/21/2023 08:25:00,24.75,,,,
1457,07/21/2023 08:30:00,23.16,,,,
1458,07/21/2023 08:35:00,23.16,,,,
1459,07/21/2023 08:40:00,23.21,,,,
1460,07/21/2023 08:45:00,24.66,,,,
1461,07/21/2023 08:50:00,25.31,,,,
1462,07/21/2023 08:55:00,26.25,,,,
1463,07/21/2023 09:00:00,26.68,,,,
1464,07/21/2023 09:05:00,27.02,,,,
1465,07/21/2023 09:10:00,27.45,,,,
1466,07/21/2023 09:15:00,28.18,,,,
1467,07/21/2023 09:20:00,28.44,,,,
1468,07/21/2023 09:25:00,29.30,,,,
1469,07/21/2023 09:30:00,28.40,,,,
1470,07/21/2023 09:35:00,27.63,,,,
1471,07/21/2023 09:40:00,29.64,,,,
1472,07/21/2023 09:45:00,28.44,,,,
1473,07/21/2023 09:50:00,27.07,,,,
1474,07/21/2023 09:55:00,28.44,,,,
1475,07/21/2023 10:00:00,29.56,,,,
1476,07/21/2023 10:05:00,30.67,,,,
1477,07/21/2023 10:10:00,31.70,,,,
1478,07/21/2023 10:15:00,32.26,,,,
1479,07/21/2023 10:20:00,30.71,,,,
1480,07/21/2023 10:25:00,26.51,,,,
1481,07/21/2023 10:30:00,28.27,,,,
1482,07/21/2023 10:35:00,25.14,,,,
1483,07/21/2023 10:40:00,21.75,,,,
1484,07/21/2023 10:45:00,20.76,,,,
1485,07/21/2023 10:50:00,20.07,,,,
1486,07/21/2023 10:55:00,19.22,,,,
1487,07/21/2023 11:00:00,19.09,,,,
1488,07/21/2023 11:05:00,18.36,,,,
1489,07/21/2023 11:10:00,18.06,,,,
1490,07/21/2023 11:15:00,17.80,,,,
1491,07/21/2023 11:20:00,17.72,,,,
1492,07/21/2023 11:25:00,17.41,,,,
1493,07/21/2023 11:30:00,17.24,,,,
1494,07/21/2023 11:35:00,17.20,,,,
1495,07/21/2023 11:40:00,17.11,,,,
1496,07/21/2023 11:45:00,17.11,,,,
1497,07/21/2023 11:50:00,17.11,,,,
1498,07/21/2023 11:55:00,17.03,,,,
1499,07/21/2023 12:00:00,17.03,,,,
1500,07/21/2023 12:05:00,16.90,,,,
1501,07/21/2023 12:10:00,16.81,,,,
1502,07/21/2023 12:15:00,16.86,,,,
1503,07/21/2023 12:20:00,16.86,,,,
1504,07/21/2023 12:25:00,16.81,,,,
1505,07/21/2023 12:30:00,16.77,,,,
1506,07/21/2023 12:35:00,16.73,,,,
1507,07/21/2023 12:40:00,16.77,,,,
1508,07/21/2023 12:45:00,16.81,,,,
1509,07/21/2023 12:50:00,16.73,,,,
1510,07/21/2023 12:55:00,16.77,,,,
1511,07/21/2023 13:00:00,16.86,,,,
1512,07/21/2023 13:05:00,16.77,,,,
1513,07/21/2023 13:10:00,16.81,,,,
1514,07/21/2023 13:15:00,16.90,,,,
1515,07/21/2023 13:20:00,16.90,,,,
1516,07/21/2023 13:25:00,16.94,,,,
1517,07/21/2023 13:30:00,16.99,,,,
1518,07/21/2023 13:35:00,17.11,,,,
1519,07/21/2023 13:40:00,17.07,,,,
1520,07/21/2023 13:45:00,17.11,,,,
1521,07/21/2023 13:50:00,17.16,,,,
1522,07/21/2023 13:55:00,17.16,,,,
1523,07/21/2023 14:00:00,17.29,,,,
1524,07/21/2023 14:05:00,17.29,,,,
1525,07/21/2023 14:10:00,17.20,,,,
1526,07/21/2023 14:15:00,17.46,,,,
1527,07/21/2023 14:20:00,17.41,,,,
1528,07/21/2023 14:25:00,17.50,,,,
1529,07/21/2023 14:30:00,17.41,,,,
1530,07/21/2023 14:35:00,17.46,,,,
1531,07/21/2023 14:40:00,17.50,,,,
1532,07/21/2023 14:45:00,17.50,,,,
1533,07/21/2023 14:50:00,17.59,,,,
1534,07/21/2023 14:55:00,17.84,,,,
1535,07/21/2023 15:00:00,17.93,,,,
1536,07/21/2023 15:05:00,17.97,,,,
1537,07/21/2023 15:10:00,17.93,,,,
1538,07/21/2023 15:15:00,18.02,,,,
1539,07/21/2023 15:20:00,18.02,,,,
1540,07/21/2023 15:25:00,18.10,,,,
1541,07/21/2023 15:30:00,18.19,,,,
1542,07/21/2023 15:35:00,18.27,,,,
1543,07/21/2023 15:40:00,18.44,,,,
1544,07/21/2023 15:45:00,18.53,,,,
1545,07/21/2023 15:50:00,18.70,,,,
1546,07/21/2023 15:55:00,18.83,,,,
1547,07/21/2023 16:00:00,19.17,,,,
1548,07/21/2023 16:05:00,19.00,,,,
1549,07/21/2023 16:10:00,18.74,,,,
1550,07/21/2023 16:15:00,19.39,,,,
1551,07/21/2023 16:20:00,19.95,,,,
1552,07/21/2023 16:25:00,19.82,,,,
1553,07/21/2023 16:30:00,20.37,,,,
1554,07/21/2023 16:35:00,21.19,,,,
1555,07/21/2023 16:40:00,21.53,,,,
1556,07/21/2023 16:45:00,21.66,,,,
1557,07/21/2023 16:50:00,21.96,,,,
1558,07/21/2023 16:55:00,21.66,,,,
1559,07/21/2023 17:00:00,21.32,,,,
1560,07/21/2023 17:05:00,21.10,,,,
1561,07/21/2023 17:10:00,21.28,,,,
1562,07/21/2023 17:15:00,21.23,,,,
1563,07/21/2023 17:20:00,20.89,,,,
1564,07/21/2023 17:25:00,20.55,,,,
1565,07/21/2023 17:30:00,20.29,,,,
1566,07/21/2023 17:35:00,19.90,,,,
1567,07/21/2023 17:40:00,19.13,,,,
1568,07/21/2023 17:45:00,18.57,,,,
1569,07/21/2023 17:50:00,18.32,,,,
1570,07/21/2023 17:55:00,18.14,,,,
1571,07/21/2023 18:00:00,18.02,,,,
1572,07/21/2023 18:05:00,18.02,,,,
1573,07/21/2023 18:10:00,17.89,,,,
1574,07/21/2023 18:15:00,17.80,,,,
1575,07/21/2023 18:20:00,17.76,,,,
1576,07/21/2023 18:25:00,17.76,,,,
1577,07/21/2023 18:30:00,17.76,,,,
1578,07/21/2023 18:35:00,17.67,,,,
1579,07/21/2023 18:40:00,17.63,,,,
1580,07/21/2023 18:45:00,17.63,,,,
1581,07/21/2023 18:50:00,17.59,,,,
1582,07/21/2023 18:55:00,17.54,,,,
1583,07/21/2023 19:00:00,17.54,,,,
1584,07/21/2023 19:05:00,17.41,,,,
1585,07/21/2023 19:10:00,17.59,,,,
1586,07/21/2023 19:15:00,17.59,,,,
1587,07/21/2023 19:20:00,17.54,,,,
1588,07/21/2023 19:25:00,17.63,,,,
1589,07/21/2023 19:30:00,17.59,,,,
1590,07/21/2023 19:35:00,17.59,,,,
1591,07/21/2023 19:40:00,17.59,,,,
1592,07/21/2023 19:45:00,17.54,,,,
1593,07/21/2023 19:50:00,17.50,,,,
1594,07/21/2023 19:55:00,17.54,,,,
1595,07/21/2023 20:00:00,17.59,,,,
1596,07/21/2023 20:05:00,17.63,,,,
1597,07/21/2023 20:10:00,17.59,,,,
1598,07/21/2023 20:15:00,17.59,,,,
1599,07/21/2023 20:20:00,17.59,,,,
1600,07/21/2023 20:25:00,17.63,,,,
1601,07/21/2023 20:30:00,17.63,,,,
1602,07/21/2023 20:35:00,17.59,,,,
1603,07/21/2023 20:40:00,17.59,,,,
1604,07/21/2023 20:45:00,17.63,,,,
1605,07/21/2023 20:50:00,17.63,,,,
1606,07/21/2023 20:55:00,17.63,,,,
1607,07/21/2023 21:00:00,17.67,,,,
1608,07/21/2023 21:05:00,17.63,,,,
1609,07/21/2023 21:10:00,17.63,,,,
1610,07/21/2023 21:15:00,17.63,,,,
1611,07/21/2023 21:20:00,17.59,,,,
1612,07/21/2023 21:25:00,17.63,,,,
1613,07/21/2023 21:30:00,17.63,,,,
1614,07/21/2023 21:35:00,17.63,,,,
1615,07/21/2023 21:40:00,17.63,,,,
1616,07/21/2023 21:45:00,17.63,,,,
1617,07/21/2023 21:50:00,17.63,,,,
1618,07/21/2023 21:55:00,17.59,,,,
1619,07/21/2023 22:00:00,17.54,,,,
1620,07/21/2023 22:05:00,17.63,,,,
1621,07/21/2023 22:10:00,17.59,,,,
1622,07/21/2023 22:15:00,17.59,,,,
1623,07/21/2023 22:20:00,17.59,,,,
1624,07/21/2023 22:25:00,17.63,,,,
1625,07/21/2023 22:30:00,17.54,,,,
1626,07/21/2023 22:35:00,17.54,,,,
1627,07/21/2023 22:40:00,17.63,,,,
1628,07/21/2023 22:45:00,17.54,,,,
1629,07/21/2023 22:50:00,17.54,,,,
1630,07/21/2023 22:55:00,17.59,,,,
1631,07/21/2023 23:00:00,17.54,,,,
1632,07/21/2023 23:05:00,17.54,,,,
1633,07/21/2023 23:10:00,17.54,,,,
1634,07/21/2023 23:15:00,17.54,,,,
1635,07/21/2023 23:20:00,17.54,,,,
1636,07/21/2023 23:25:00,17.50,,,,
1637,07/21/2023 23:30:00,17.46,,,,
1638,07/21/2023 23:35:00,17.46,,,,
1639,07/21/2023 23:40:00,17.41,,,,
1640,07/21/2023 23:45:00,17.46,,,,
1641,07/21/2023 23:50:00,17.41,,,,
1642,07/21/2023 23:55:00,17.46,,,,
1643,07/22/2023 00:00:00,17.50,,,,
1644,07/22/2023 00:05:00,17.41,,,,
1645,07/22/2023 00:10:00,17.37,,,,
1646,07/22/2023 00:15:00,17.41,,,,
1647,07/22/2023 00:20:00,17.41,,,,
1648,07/22/2023 00:25:00,17.37,,,,
1649,07/22/2023 00:30:00,17.37,,,,
1650,07/22/2023 00:35:00,17.37,,,,
1651,07/22/2023 00:40:00,17.41,,,,
1652,07/22/2023 00:45:00,17.37,,,,
1653,07/22/2023 00:50:00,17.33,,,,
1654,07/22/2023 00:55:00,17.37,,,,
1655,07/22/2023 01:00:00,17.33,,,,
1656,07/22/2023 01:05:00,17.37,,,,
1657,07/22/2023 01:10:00,17.33,,,,
1658,07/22/2023 01:15:00,17.37,,,,
1659,07/22/2023 01:20:00,17.33,,,,
1660,07/22/2023 01:25:00,17.33,,,,
1661,07/22/2023 01:30:00,17.33,,,,
1662,07/22/2023 01:35:00,17.33,,,,
1663,07/22/2023 01:40:00,17.33,,,,
1664,07/22/2023 01:45:00,17.29,,,,
1665,07/22/2023 01:50:00,17.29,,,,
1666,07/22/2023 01:55:00,17.29,,,,
1667,07/22/2023 02:00:00,17.29,,,,
1668,07/22/2023 02:05:00,17.29,,,,
1669,07/22/2023 02:10:00,17.29,,,,
1670,07/22/2023 02:15:00,17.20,,,,
1671,07/22/2023 02:20:00,17.20,,,,
1672,07/22/2023 02:25:00,17.16,,,,
1673,07/22/2023 02:30:00,17.16,,,,
1674,07/22/2023 02:35:00,17.16,,,,
1675,07/22/2023 02:40:00,17.16,,,,
1676,07/22/2023 02:45:00,17.20,,,,
1677,07/22/2023 02:50:00,17.16,,,,
1678,07/22/2023 02:55:00,17.16,,,,
1679,07/22/2023 03:00:00,17.11,,,,
1680,07/22/2023 03:05:00,17.11,,,,
1681,07/22/2023 03:10:00,17.07,,,,
1682,07/22/2023 03:15:00,17.03,,,,
1683,07/22/2023 03:20:00,16.99,,,,
1684,07/22/2023 03:25:00,16.94,,,,
1685,07/22/2023 03:30:00,16.73,,,,
1686,07/22/2023 03:35:00,16.47,,,,
1687,07/22/2023 03:40:00,16.30,,,,
1688,07/22/2023 03:45:00,16.30,,,,
1689,07/22/2023 03:50:00,16.21,,,,
1690,07/22/2023 03:55:00,16.08,,,,
1691,07/22/2023 04:00:00,16.17,,,,
1692,07/22/2023 04:05:00,16.30,,,,
1693,07/22/2023 04:10:00,16.17,,,,
1694,07/22/2023 04:15:00,16.08,,,,
1695,07/22/2023 04:20:00,15.96,,,,
1696,07/22/2023 04:25:00,15.91,,,,
1697,07/22/2023 04:30:00,15.87,,,,
1698,07/22/2023 04:35:00,15.83,,,,
1699,07/22/2023 04:40:00,15.66,,,,
1700,07/22/2023 04:45:00,15.66,,,,
1701,07/22/2023 04:50:00,15.40,,,,
1702,07/22/2023 04:55:00,15.44,,,,
1703,07/22/2023 05:00:00,15.31,,,,
1704,07/22/2023 05:05:00,15.31,,,,
1705,07/22/2023 05:10:00,15.23,,,,
1706,07/22/2023 05:15:00,15.31,,,,
1707,07/22/2023 05:20:00,15.40,,,,
1708,07/22/2023 05:25:00,15.40,,,,
1709,07/22/2023 05:30:00,15.48,,,,
1710,07/22/2023 05:35:00,15.40,,,,
1711,07/22/2023 05:40:00,15.40,,,,
1712,07/22/2023 05:45:00,15.40,,,,
1713,07/22/2023 05:50:00,15.36,,,,
1714,07/22/2023 05:55:00,15.53,,,,
1715,07/22/2023 06:00:00,15.83,,,,
1716,07/22/2023 06:05:00,16.13,,,,
1717,07/22/2023 06:10:00,16.34,,,,
1718,07/22/2023 06:15:00,16.51,,,,
1719,07/22/2023 06:20:00,16.64,,,,
1720,07/22/2023 06:25:00,16.77,,,,
1721,07/22/2023 06:30:00,16.94,,,,
1722,07/22/2023 06:35:00,17.07,,,,
1723,07/22/2023 06:40:00,17.20,,,,
1724,07/22/2023 06:45:00,17.33,,,,
1725,07/22/2023 06:50:00,17.46,,,,
1726,07/22/2023 06:55:00,17.59,,,,
1727,07/22/2023 07:00:00,17.72,,,,
1728,07/22/2023 07:05:00,17.89,,,,
1729,07/22/2023 07:10:00,17.93,,,,
1730,07/22/2023 07:15:00,18.10,,,,
1731,07/22/2023 07:20:00,18.19,,,,
1732,07/22/2023 07:25:00,18.36,,,,
1733,07/22/2023 07:30:00,18.44,,,,
1734,07/22/2023 07:35:00,18.53,,,,
1735,07/22/2023 07:40:00,18.57,,,,
1736,07/22/2023 07:45:00,18.74,,,,
1737,07/22/2023 07:50:00,18.92,,,,
1738,07/22/2023 07:55:00,19.00,,,,
1739,07/22/2023 08:00:00,19.26,,,,
1740,07/22/2023 08:05:00,19.35,,,,
1741,07/22/2023 08:10:00,19.47,,,,
1742,07/22/2023 08:15:00,19.60,,,,
1743,07/22/2023 08:20:00,19.65,,,,
1744,07/22/2023 08:25:00,19.95,,,,
1745,07/22/2023 08:30:00,20.20,,,,
1746,07/22/2023 08:35:00,20.37,,,,
1747,07/22/2023 08:40:00,20.72,,,,
1748,07/22/2023 08:45:00,20.89,,,,
1749,07/22/2023 08:50:00,21.02,,,,
1750,07/22/2023 08:55:00,21.23,,,,
1751,07/22/2023 09:00:00,21.40,,,,
1752,07/22/2023 09:05:00,21.83,,,,
1753,07/22/2023 09:10:00,22.09,,,,
1754,07/22/2023 09:15:00,22.35,,,,
1755,07/22/2023 09:20:00,22.52,,,,
1756,07/22/2023 09:25:00,22.86,,,,
1757,07/22/2023 09:30:00,23.55,,,,
1758,07/22/2023 09:35:00,24.15,,,,
1759,07/22/2023 09:40:00,24.32,,,,
1760,07/22/2023 09:45:00,24.97,,,,
1761,07/22/2023 09:50:00,25.48,,,,
1762,07/22/2023 09:55:00,26.30,,,,
1763,07/22/2023 10:00:00,26.94,,,,
1764,07/22/2023 10:05:00,26.85,,,,
1765,07/22/2023 10:10:00,26.98,,,,
1766,07/22/2023 10:15:00,27.07,,,,
1767,07/22/2023 10:20:00,27.93,,,,
1768,07/22/2023 10:25:00,28.74,,,,
1769,07/22/2023 10:30:00,29.56,,,,
1770,07/22/2023 10:35:00,30.07,,,,
1771,07/22/2023 10:40:00,28.74,,,,
1772,07/22/2023 10:45:00,26.72,,,,
1773,07/22/2023 10:50:00,21.79,,,,
1774,07/22/2023 10:55:00,20.46,,,,
1775,07/22/2023 11:00:00,19.43,,,,
1776,07/22/2023 11:05:00,19.22,,,,
1777,07/22/2023 11:10:00,18.79,,,,
1778,07/22/2023 11:15:00,18.53,,,,
1779,07/22/2023 11:20:00,18.23,,,,
1780,07/22/2023 11:25:00,18.19,,,,
1781,07/22/2023 11:30:00,18.14,,,,
1782,07/22/2023 11:35:00,18.06,,,,
1783,07/22/2023 11:40:00,18.02,,,,
1784,07/22/2023 11:45:00,17.97,,,,
1785,07/22/2023 11:50:00,18.10,,,,
1786,07/22/2023 11:55:00,18.19,,,,
1787,07/22/2023 12:00:00,18.19,,,,
1788,07/22/2023 12:05:00,18.10,,,,
1789,07/22/2023 12:10:00,18.32,,,,
1790,07/22/2023 12:15:00,18.32,,,,
1791,07/22/2023 12:20:00,18.49,,,,
1792,07/22/2023 12:25:00,18.44,,,,
1793,07/22/2023 12:30:00,18.57,,,,
1794,07/22/2023 12:35:00,18.57,,,,
1795,07/22/2023 12:40:00,18.49,,,,
1796,07/22/2023 12:45:00,18.44,,,,
1797,07/22/2023 12:50:00,18.57,,,,
1798,07/22/2023 12:55:00,18.62,,,,
1799,07/22/2023 13:00:00,18.70,,,,
1800,07/22/2023 13:05:00,18.57,,,,
1801,07/22/2023 13:10:00,18.53,,,,
1802,07/22/2023 13:15:00,18.57,,,,
1803,07/22/2023 13:20:00,18.57,,,,
1804,07/22/2023 13:25:00,18.57,,,,
1805,07/22/2023 13:30:00,18.87,,,,
1806,07/22/2023 13:35:00,18.53,,,,
1807,07/22/2023 13:40:00,18.79,,,,
1808,07/22/2023 13:45:00,18.79,,,,
1809,07/22/2023 13:50:00,18.70,,,,
1810,07/22/2023 13:55:00,18.79,,,,
1811,07/22/2023 14:00:00,18.87,,,,
1812,07/22/2023 14:05:00,18.92,,,,
1813,07/22/2023 14:10:00,18.92,,,,
1814,07/22/2023 14:15:00,18.92,,,,
1815,07/22/2023 14:20:00,19.13,,,,
1816,07/22/2023 14:25:00,18.96,,,,
1817,07/22/2023 14:30:00,18.92,,,,
1818,07/22/2023 14:35:00,18.92,,,,
1819,07/22/2023 14:40:00,19.05,,,,
1820,07/22/2023 14:45:00,19.09,,,,
1821,07/22/2023 14:50:00,19.09,,,,
1822,07/22/2023 14:55:00,19.17,,,,
1823,07/22/2023 15:00:00,19.22,,,,
1824,07/22/2023 15:05:00,19.26,,,,
1825,07/22/2023 15:10:00,19.17,,,,
1826,07/22/2023 15:15:00,19.35,,,,
1827,07/22/2023 15:20:00,19.30,,,,
1828,07/22/2023 15:25:00,19.22,,,,
1829,07/22/2023 15:30:00,19.39,,,,
1830,07/22/2023 15:35:00,19.17,,,,
1831,07/22/2023 15:40:00,19.17,,,,
1832,07/22/2023 15:45:00,19.26,,,,
1833,07/22/2023 15:50:00,19.13,,,,
1834,07/22/2023 15:55:00,19.05,,,,
1835,07/22/2023 16:00:00,19.00,,,,
1836,07/22/2023 16:05:00,19.13,,,,
1837,07/22/2023 16:10:00,19.09,,,,
1838,07/22/2023 16:15:00,19.13,,,,
1839,07/22/2023 16:20:00,19.30,,,,
1840,07/22/2023 16:25:00,19.30,,,,
1841,07/22/2023 16:30:00,19.43,,,,
1842,07/22/2023 16:35:00,19.65,,,,
1843,07/22/2023 16:40:00,19.60,,,,
1844,07/22/2023 16:45:00,19.52,,,,
1845,07/22/2023 16:50:00,19.86,,,,
1846,07/22/2023 16:55:00,19.82,,,,
1847,07/22/2023 17:00:00,20.29,,,,
1848,07/22/2023 17:05:00,20.29,,,,
1849,07/22/2023 17:10:00,20.12,,,,
1850,07/22/2023 17:15:00,20.37,,,,
1851,07/22/2023 17:20:00,20.25,,,,
1852,07/22/2023 17:25:00,20.12,,,,
1853,07/22/2023 17:30:00,19.86,,,,
1854,07/22/2023 17:35:00,19.90,,,,
1855,07/22/2023 17:40:00,19.56,,,,
1856,07/22/2023 17:45:00,19.26,,,,
1857,07/22/2023 17:50:00,19.35,,,,
1858,07/22/2023 17:55:00,19.30,,,,
1859,07/22/2023 18:00:00,19.22,,,,
1860,07/22/2023 18:05:00,19.22,,,,
1861,07/22/2023 18:10:00,19.17,,,,
1862,07/22/2023 18:15:00,19.22,,,,
1863,07/22/2023 18:20:00,19.09,,,,
1864,07/22/2023 18:25:00,18.83,,,,
1865,07/22/2023 18:30:00,18.70,,,,
1866,07/22/2023 18:35:00,18.62,,,,
1867,07/22/2023 18:40:00,18.66,,,,
1868,07/22/2023 18:45:00,18.62,,,,
1869,07/22/2023 18:50:00,18.44,,,,
1870,07/22/2023 18:55:00,18.40,,,,
1871,07/22/2023 19:00:00,18.32,,,,
1872,07/22/2023 19:05:00,18.23,,,,
1873,07/22/2023 19:10:00,18.23,,,,
1874,07/22/2023 19:15:00,18.19,,,,
1875,07/22/2023 19:20:00,18.23,,,,
1876,07/22/2023 19:25:00,18.32,,,,
1877,07/22/2023 19:30:00,18.44,,,,
1878,07/22/2023 19:35:00,18.36,,,,
1879,07/22/2023 19:40:00,18.36,,,,
1880,07/22/2023 19:45:00,18.44,,,,
1881,07/22/2023 19:50:00,18.49,,,,
1882,07/22/2023 19:55:00,18.40,,,,
1883,07/22/2023 20:00:00,18.53,,,,
1884,07/22/2023 20:05:00,18.44,,,,
1885,07/22/2023 20:10:00,18.62,,,,
1886,07/22/2023 20:15:00,18.53,,,,
1887,07/22/2023 20:20:00,18.57,,,,
1888,07/22/2023 20:25:00,18.66,,,,
1889,07/22/2023 20:30:00,18.66,,,,
1890,07/22/2023 20:35:00,18.62,,,,
1891,07/22/2023 20:40:00,18.66,,,,
1892,07/22/2023 20:45:00,18.62,,,,
1893,07/22/2023 20:50:00,18.57,,,,
1894,07/22/2023 20:55:00,18.62,,,,
1895,07/22/2023 21:00:00,18.62,,,,
1896,07/22/2023 21:05:00,18.66,,,,
1897,07/22/2023 21:10:00,18.62,,,,
1898,07/22/2023 21:15:00,18.62,,,,
1899,07/22/2023 21:20:00,18.62,,,,
1900,07/22/2023 21:25:00,18.57,,,,
1901,07/22/2023 21:30:00,18.57,,,,
1902,07/22/2023 21:35:00,18.62,,,,
