#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Host Connected,Button Down,Button Up,End of File
2396,07/27/2023 13:50:00,20.46,3144.96,,,,
2397,07/27/2023 13:55:00,20.46,157.44,,,,
2398,07/27/2023 14:00:00,20.50,349.44,,,,
2399,07/27/2023 14:05:00,20.55,275.92,,,,
2400,07/27/2023 14:10:00,20.59,166.24,,,,
2401,07/27/2023 14:15:00,20.59,5800.96,,,,
2402,07/27/2023 14:20:00,20.63,187.52,,,,
2403,07/27/2023 14:25:00,20.63,1899.52,,,,
2404,07/27/2023 14:30:00,20.68,9697.28,,,,
2405,07/27/2023 14:35:00,20.72,1037.44,,,,
2406,07/27/2023 14:40:00,20.68,4211.20,,,,
2407,07/27/2023 14:45:00,20.72,1843.20,,,,
2408,07/27/2023 14:50:00,20.76,4661.76,,,,
2409,07/27/2023 14:55:00,20.72,4221.44,,,,
2410,07/27/2023 15:00:00,20.76,2722.56,,,,
2411,07/27/2023 15:05:00,20.72,1529.60,,,,
2412,07/27/2023 15:10:00,20.76,4290.56,,,,
2413,07/27/2023 15:15:00,20.76,1151.68,,,,
2414,07/27/2023 15:20:00,20.80,2840.32,,,,
2415,07/27/2023 15:25:00,20.89,1744.64,,,,
2416,07/27/2023 15:30:00,20.85,623.20,,,,
2417,07/27/2023 15:35:00,20.85,1928.32,,,,
2418,07/27/2023 15:40:00,20.85,5391.36,,,,
2419,07/27/2023 15:45:00,20.85,2492.80,,,,
2420,07/27/2023 15:50:00,20.85,243.68,,,,
2421,07/27/2023 15:55:00,20.85,2241.92,,,,
2422,07/27/2023 16:00:00,20.89,1634.56,,,,
2423,07/27/2023 16:05:00,20.89,5913.60,,,,
2424,07/27/2023 16:10:00,20.85,1018.56,,,,
2425,07/27/2023 16:15:00,20.85,2357.12,,,,
2426,07/27/2023 16:20:00,20.93,192.64,,,,
2427,07/27/2023 16:25:00,20.93,63.00,,,,
2428,07/27/2023 16:30:00,20.89,103.64,,,,
2429,07/27/2023 16:35:00,20.93,1000.32,,,,
2430,07/27/2023 16:40:00,20.93,393.28,,,,
2431,07/27/2023 16:45:00,20.93,1764.48,,,,
2432,07/27/2023 16:50:00,20.93,704.00,,,,
2433,07/27/2023 16:55:00,20.93,2570.24,,,,
2434,07/27/2023 17:00:00,20.85,546.24,,,,
2435,07/27/2023 17:05:00,20.89,189.20,,,,
2436,07/27/2023 17:10:00,20.85,7.12,,,,
2437,07/27/2023 17:15:00,20.89,241.92,,,,
2438,07/27/2023 17:20:00,20.85,395.68,,,,
2439,07/27/2023 17:25:00,20.89,99.36,,,,
2440,07/27/2023 17:30:00,20.85,134.84,,,,
2441,07/27/2023 17:35:00,20.89,123.56,,,,
2442,07/27/2023 17:40:00,20.85,251.36,,,,
2443,07/27/2023 17:45:00,20.89,584.16,,,,
2444,07/27/2023 17:50:00,20.85,313.76,,,,
2445,07/27/2023 17:55:00,20.85,62.10,,,,
2446,07/27/2023 18:00:00,20.76,157.20,,,,
2447,07/27/2023 18:05:00,20.76,3.01,,,,
2448,07/27/2023 18:10:00,20.76,9.92,,,,
2449,07/27/2023 18:15:00,20.76,63.38,,,,
2450,07/27/2023 18:20:00,20.72,0.21,,,,
2451,07/27/2023 18:25:00,20.72,6.23,,,,
2452,07/27/2023 18:30:00,20.72,112.24,,,,
2453,07/27/2023 18:35:00,20.68,7.74,,,,
2454,07/27/2023 18:40:00,20.68,64.24,,,,
2455,07/27/2023 18:45:00,20.68,54.36,,,,
2456,07/27/2023 18:50:00,20.72,34.09,,,,
2457,07/27/2023 18:55:00,20.63,6.02,,,,
2458,07/27/2023 19:00:00,20.63,16.18,,,,
2459,07/27/2023 19:05:00,20.68,2.15,,,,
2460,07/27/2023 19:10:00,20.68,43.98,,,,
2461,07/27/2023 19:15:00,20.68,0.21,,,,
2462,07/27/2023 19:20:00,20.72,33.66,,,,
2463,07/27/2023 19:25:00,20.63,66.88,,,,
2464,07/27/2023 19:30:00,20.63,11.85,,,,
2465,07/27/2023 19:35:00,20.63,0.43,,,,
2466,07/27/2023 19:40:00,20.59,0.64,,,,
2467,07/27/2023 19:45:00,20.59,21.15,,,,
2468,07/27/2023 19:50:00,20.55,36.29,,,,
2469,07/27/2023 19:55:00,20.55,4.30,,,,
2470,07/27/2023 20:00:00,20.55,0.21,,,,
2471,07/27/2023 20:05:00,20.46,0.64,,,,
2472,07/27/2023 20:10:00,20.50,0.00,,,,
2473,07/27/2023 20:15:00,20.46,0.00,,,,
2474,07/27/2023 20:20:00,20.42,0.00,,,,
2475,07/27/2023 20:25:00,20.42,0.00,,,,
2476,07/27/2023 20:30:00,20.37,0.00,,,,
2477,07/27/2023 20:35:00,20.42,0.00,,,,
2478,07/27/2023 20:40:00,20.33,0.00,,,,
2479,07/27/2023 20:45:00,20.33,0.00,,,,
2480,07/27/2023 20:50:00,20.29,0.00,,,,
2481,07/27/2023 20:55:00,20.29,0.00,,,,
2482,07/27/2023 21:00:00,20.29,0.00,,,,
2483,07/27/2023 21:05:00,20.29,0.00,,,,
2484,07/27/2023 21:10:00,20.25,0.00,,,,
2485,07/27/2023 21:15:00,20.29,0.00,,,,
2486,07/27/2023 21:20:00,20.20,0.00,,,,
2487,07/27/2023 21:25:00,20.20,0.00,,,,
2488,07/27/2023 21:30:00,20.20,0.00,,,,
2489,07/27/2023 21:35:00,20.16,0.00,,,,
2490,07/27/2023 21:40:00,20.16,0.00,,,,
2491,07/27/2023 21:45:00,20.16,0.00,,,,
2492,07/27/2023 21:50:00,20.12,0.00,,,,
2493,07/27/2023 21:55:00,20.12,0.00,,,,
2494,07/27/2023 22:00:00,20.12,0.00,,,,
2495,07/27/2023 22:05:00,20.07,0.00,,,,
2496,07/27/2023 22:10:00,20.03,0.00,,,,
2497,07/27/2023 22:15:00,20.03,0.00,,,,
2498,07/27/2023 22:20:00,20.03,0.00,,,,
2499,07/27/2023 22:25:00,20.03,0.00,,,,
2500,07/27/2023 22:30:00,20.07,0.00,,,,
2501,07/27/2023 22:35:00,19.99,0.00,,,,
2502,07/27/2023 22:40:00,20.03,0.00,,,,
2503,07/27/2023 22:45:00,19.99,0.00,,,,
2504,07/27/2023 22:50:00,19.99,0.00,,,,
2505,07/27/2023 22:55:00,19.99,0.00,,,,
2506,07/27/2023 23:00:00,19.99,0.00,,,,
2507,07/27/2023 23:05:00,19.99,0.00,,,,
2508,07/27/2023 23:10:00,20.03,0.00,,,,
2509,07/27/2023 23:15:00,19.99,0.00,,,,
2510,07/27/2023 23:20:00,19.90,0.00,,,,
2511,07/27/2023 23:25:00,19.95,0.00,,,,
2512,07/27/2023 23:30:00,19.95,0.00,,,,
2513,07/27/2023 23:35:00,19.95,0.00,,,,
2514,07/27/2023 23:40:00,19.90,0.00,,,,
2515,07/27/2023 23:45:00,19.86,0.00,,,,
2516,07/27/2023 23:50:00,19.86,0.00,,,,
2517,07/27/2023 23:55:00,19.86,0.00,,,,
2518,07/28/2023 00:00:00,19.82,0.00,,,,
2519,07/28/2023 00:05:00,19.82,0.00,,,,
2520,07/28/2023 00:10:00,19.82,0.00,,,,
2521,07/28/2023 00:15:00,19.82,0.00,,,,
2522,07/28/2023 00:20:00,19.73,0.00,,,,
2523,07/28/2023 00:25:00,19.77,0.00,,,,
2524,07/28/2023 00:30:00,19.73,0.00,,,,
2525,07/28/2023 00:35:00,19.77,0.00,,,,
2526,07/28/2023 00:40:00,19.69,0.00,,,,
2527,07/28/2023 00:45:00,19.69,0.00,,,,
2528,07/28/2023 00:50:00,19.69,0.00,,,,
2529,07/28/2023 00:55:00,19.69,0.00,,,,
2530,07/28/2023 01:00:00,19.69,0.00,,,,
2531,07/28/2023 01:05:00,19.69,0.00,,,,
2532,07/28/2023 01:10:00,19.65,0.00,,,,
2533,07/28/2023 01:15:00,19.65,0.00,,,,
2534,07/28/2023 01:20:00,19.60,0.00,,,,
2535,07/28/2023 01:25:00,19.60,0.00,,,,
2536,07/28/2023 01:30:00,19.65,0.00,,,,
2537,07/28/2023 01:35:00,19.60,0.00,,,,
2538,07/28/2023 01:40:00,19.60,0.00,,,,
2539,07/28/2023 01:45:00,19.60,0.00,,,,
2540,07/28/2023 01:50:00,19.56,0.00,,,,
2541,07/28/2023 01:55:00,19.52,0.00,,,,
2542,07/28/2023 02:00:00,19.56,0.00,,,,
2543,07/28/2023 02:05:00,19.52,0.00,,,,
2544,07/28/2023 02:10:00,19.52,0.00,,,,
2545,07/28/2023 02:15:00,19.52,0.00,,,,
2546,07/28/2023 02:20:00,19.43,0.00,,,,
2547,07/28/2023 02:25:00,19.43,0.00,,,,
2548,07/28/2023 02:30:00,19.39,0.00,,,,
2549,07/28/2023 02:35:00,19.39,0.00,,,,
2550,07/28/2023 02:40:00,19.39,0.00,,,,
2551,07/28/2023 02:45:00,19.35,0.00,,,,
2552,07/28/2023 02:50:00,19.39,0.00,,,,
2553,07/28/2023 02:55:00,19.30,0.00,,,,
2554,07/28/2023 03:00:00,19.30,0.00,,,,
2555,07/28/2023 03:05:00,19.30,0.00,,,,
2556,07/28/2023 03:10:00,19.30,0.00,,,,
2557,07/28/2023 03:15:00,19.35,0.00,,,,
2558,07/28/2023 03:20:00,19.26,0.00,,,,
2559,07/28/2023 03:25:00,19.26,0.00,,,,
2560,07/28/2023 03:30:00,19.26,0.00,,,,
2561,07/28/2023 03:35:00,19.26,0.00,,,,
2562,07/28/2023 03:40:00,19.22,0.00,,,,
2563,07/28/2023 03:45:00,19.22,0.00,,,,
2564,07/28/2023 03:50:00,19.22,0.00,,,,
2565,07/28/2023 03:55:00,19.17,0.00,,,,
2566,07/28/2023 04:00:00,19.13,0.00,,,,
2567,07/28/2023 04:05:00,19.13,0.00,,,,
2568,07/28/2023 04:10:00,19.17,0.00,,,,
2569,07/28/2023 04:15:00,19.17,0.00,,,,
2570,07/28/2023 04:20:00,19.13,0.00,,,,
2571,07/28/2023 04:25:00,19.17,0.00,,,,
2572,07/28/2023 04:30:00,19.13,0.00,,,,
2573,07/28/2023 04:35:00,19.09,0.00,,,,
2574,07/28/2023 04:40:00,19.09,0.00,,,,
2575,07/28/2023 04:45:00,19.09,0.00,,,,
2576,07/28/2023 04:50:00,19.09,0.00,,,,
2577,07/28/2023 04:55:00,19.05,0.00,,,,
2578,07/28/2023 05:00:00,19.09,0.00,,,,
2579,07/28/2023 05:05:00,19.05,0.00,,,,
2580,07/28/2023 05:10:00,19.05,0.00,,,,
2581,07/28/2023 05:15:00,19.00,0.00,,,,
2582,07/28/2023 05:20:00,19.00,0.00,,,,
2583,07/28/2023 05:25:00,18.96,0.00,,,,
2584,07/28/2023 05:30:00,19.00,0.00,,,,
2585,07/28/2023 05:35:00,19.00,0.00,,,,
2586,07/28/2023 05:40:00,19.00,0.00,,,,
2587,07/28/2023 05:45:00,18.96,0.00,,,,
2588,07/28/2023 05:50:00,18.92,1.50,,,,
2589,07/28/2023 05:55:00,18.96,5.80,,,,
2590,07/28/2023 06:00:00,18.92,5.37,,,,
2591,07/28/2023 06:05:00,18.87,3.01,,,,
2592,07/28/2023 06:10:00,18.87,7.76,,,,
2593,07/28/2023 06:15:00,18.87,5.59,,,,
2594,07/28/2023 06:20:00,18.83,4.94,,,,
2595,07/28/2023 06:25:00,18.83,10.80,,,,
2596,07/28/2023 06:30:00,18.83,23.33,,,,
2597,07/28/2023 06:35:00,18.79,5.37,,,,
2598,07/28/2023 06:40:00,18.79,89.04,,,,
2599,07/28/2023 06:45:00,18.83,24.62,,,,
2600,07/28/2023 06:50:00,18.74,6.90,,,,
2601,07/28/2023 06:55:00,18.74,219.60,,,,
2602,07/28/2023 07:00:00,18.74,140.12,,,,
2603,07/28/2023 07:05:00,18.79,8.20,,,,
2604,07/28/2023 07:10:00,18.79,101.16,,,,
2605,07/28/2023 07:15:00,18.74,228.16,,,,
2606,07/28/2023 07:20:00,18.74,74.40,,,,
2607,07/28/2023 07:25:00,18.74,184.32,,,,
2608,07/28/2023 07:30:00,18.79,623.20,,,,
2609,07/28/2023 07:35:00,18.74,492.96,,,,
2610,07/28/2023 07:40:00,18.79,85.60,,,,
2611,07/28/2023 07:45:00,18.79,63.92,,,,
2612,07/28/2023 07:50:00,18.70,65.70,,,,
2613,07/28/2023 07:55:00,18.74,11.02,,,,
2614,07/28/2023 08:00:00,18.79,129.68,,,,
2615,07/28/2023 08:05:00,18.79,88.16,,,,
2616,07/28/2023 08:10:00,18.79,160.88,,,,
2617,07/28/2023 08:15:00,18.79,50.54,,,,
2618,07/28/2023 08:20:00,18.74,571.68,,,,
2619,07/28/2023 08:25:00,18.79,141.72,,,,
2620,07/28/2023 08:30:00,18.74,210.96,,,,
2621,07/28/2023 08:35:00,18.79,478.24,,,,
2622,07/28/2023 08:40:00,18.79,94.56,,,,
2623,07/28/2023 08:45:00,18.79,20.94,,,,
2624,07/28/2023 08:50:00,18.74,1162.88,,,,
2625,07/28/2023 08:55:00,18.70,101.16,,,,
2626,07/28/2023 09:00:00,18.74,179.12,,,,
2627,07/28/2023 09:05:00,18.74,202.32,,,,
2628,07/28/2023 09:10:00,18.74,243.84,,,,
2629,07/28/2023 09:15:00,18.74,866.24,,,,
2630,07/28/2023 09:20:00,18.79,310.56,,,,
2631,07/28/2023 09:25:00,18.79,134.96,,,,
2632,07/28/2023 09:30:00,18.83,225.60,,,,
2633,07/28/2023 09:35:00,18.83,480.80,,,,
2634,07/28/2023 09:40:00,18.83,1013.44,,,,
2635,07/28/2023 09:45:00,18.83,153.12,,,,
2636,07/28/2023 09:50:00,18.83,24.22,,,,
2637,07/28/2023 09:55:00,18.92,712.32,,,,
2638,07/28/2023 10:00:00,18.87,2527.36,,,,
2639,07/28/2023 10:05:00,18.96,1840.64,,,,
2640,07/28/2023 10:10:00,18.92,1312.00,,,,
2641,07/28/2023 10:15:00,19.00,2026.88,,,,
2642,07/28/2023 10:20:00,19.00,170.32,,,,
2643,07/28/2023 10:25:00,19.05,1276.48,,,,
2644,07/28/2023 10:30:00,19.09,1655.04,,,,
2645,07/28/2023 10:35:00,19.09,2315.52,,,,
2646,07/28/2023 10:40:00,19.13,543.68,,,,
2647,07/28/2023 10:45:00,19.17,2676.48,,,,
2648,07/28/2023 10:50:00,19.26,5319.68,,,,
2649,07/28/2023 10:55:00,19.22,4263.68,,,,
2650,07/28/2023 11:00:00,19.26,2023.04,,,,
2651,07/28/2023 11:05:00,19.35,1842.56,,,,
2652,07/28/2023 11:10:00,19.35,3475.20,,,,
2653,07/28/2023 11:15:00,19.47,3874.56,,,,
2654,07/28/2023 11:20:00,19.52,2874.88,,,,
2655,07/28/2023 11:25:00,19.52,2722.56,,,,
2656,07/28/2023 11:30:00,19.52,649.92,,,,
2657,07/28/2023 11:35:00,19.60,1524.48,,,,
2658,07/28/2023 11:40:00,19.65,945.28,,,,
2659,07/28/2023 11:45:00,19.69,487.68,,,,
2660,07/28/2023 11:50:00,19.77,354.88,,,,
2661,07/28/2023 11:55:00,19.82,631.04,,,,
2662,07/28/2023 12:00:00,19.82,750.08,,,,
2663,07/28/2023 12:05:00,19.77,445.60,,,,
2664,07/28/2023 12:10:00,19.86,3495.68,,,,
2665,07/28/2023 12:15:00,19.90,584.48,,,,
2666,07/28/2023 12:20:00,19.95,17.47,,,,
2667,07/28/2023 12:25:00,19.99,4256.00,,,,
2668,07/28/2023 12:30:00,19.99,3505.92,,,,
2669,07/28/2023 12:35:00,19.99,560.00,,,,
2670,07/28/2023 12:40:00,20.07,8353.28,,,,
2671,07/28/2023 12:45:00,20.07,7749.12,,,,
2672,07/28/2023 12:50:00,20.12,681.28,,,,
2673,07/28/2023 12:55:00,20.16,2969.60,,,,
2674,07/28/2023 13:00:00,20.20,2558.08,,,,
2675,07/28/2023 13:05:00,20.29,1968.00,,,,
2676,07/28/2023 13:10:00,20.33,105.48,,,,
2677,07/28/2023 13:15:00,20.42,5233.92,,,,
2678,07/28/2023 13:20:00,20.37,14981.12,,,,
2679,07/28/2023 13:25:00,20.46,1808.00,,,,
2680,07/28/2023 13:30:00,20.42,195.44,,,,
2681,07/28/2023 13:35:00,20.50,50.54,,,,
2682,07/28/2023 13:40:00,20.55,9262.08,,,,
2683,07/28/2023 13:45:00,20.59,255.28,,,,
2684,07/28/2023 13:50:00,20.68,13158.40,,,,
2685,07/28/2023 13:55:00,20.68,1132.80,,,,
2686,07/28/2023 14:00:00,20.68,3740.16,,,,
2687,07/28/2023 14:05:00,20.68,2991.36,,,,
2688,07/28/2023 14:10:00,20.72,3134.72,,,,
2689,07/28/2023 14:15:00,20.68,706.88,,,,
2690,07/28/2023 14:20:00,20.72,2451.84,,,,
2691,07/28/2023 14:25:00,20.72,193.76,,,,
2692,07/28/2023 14:30:00,20.72,186.64,,,,
2693,07/28/2023 14:35:00,20.76,1285.12,,,,
2694,07/28/2023 14:40:00,20.76,383.84,,,,
2695,07/28/2023 14:45:00,20.80,400.48,,,,
2696,07/28/2023 14:50:00,20.76,483.04,,,,
2697,07/28/2023 14:55:00,20.80,96.76,,,,
2698,07/28/2023 15:00:00,20.85,1198.40,,,,
2699,07/28/2023 15:05:00,20.85,681.28,,,,
2700,07/28/2023 15:10:00,20.85,723.52,,,,
2701,07/28/2023 15:15:00,20.93,3316.48,,,,
2702,07/28/2023 15:20:00,20.93,4600.32,,,,
2703,07/28/2023 15:25:00,20.98,165.12,,,,
2704,07/28/2023 15:30:00,21.02,121.08,,,,
2705,07/28/2023 15:35:00,21.02,280.00,,,,
2706,07/28/2023 15:40:00,21.06,2035.20,,,,
2707,07/28/2023 15:45:00,21.10,122.68,,,,
2708,07/28/2023 15:50:00,21.02,164.16,,,,
2709,07/28/2023 15:55:00,21.02,2126.72,,,,
2710,07/28/2023 16:00:00,21.02,342.40,,,,
2711,07/28/2023 16:05:00,21.06,2026.88,,,,
2712,07/28/2023 16:10:00,21.02,1227.52,,,,
2713,07/28/2023 16:15:00,21.06,144.32,,,,
2714,07/28/2023 16:20:00,21.10,572.00,,,,
2715,07/28/2023 16:25:00,21.10,3828.48,,,,
2716,07/28/2023 16:30:00,21.10,163.44,,,,
2717,07/28/2023 16:35:00,21.10,3137.28,,,,
2718,07/28/2023 16:40:00,21.10,1269.76,,,,
2719,07/28/2023 16:45:00,21.06,566.08,,,,
2720,07/28/2023 16:50:00,21.10,1680.64,,,,
2721,07/28/2023 16:55:00,21.06,1541.12,,,,
2722,07/28/2023 17:00:00,21.10,598.72,,,,
2723,07/28/2023 17:05:00,21.06,451.20,,,,
2724,07/28/2023 17:10:00,21.10,3671.04,,,,
2725,07/28/2023 17:15:00,21.15,1196.48,,,,
2726,07/28/2023 17:20:00,21.10,388.96,,,,
2727,07/28/2023 17:25:00,21.10,39.30,,,,
2728,07/28/2023 17:30:00,21.10,24.62,,,,
2729,07/28/2023 17:35:00,21.10,1148.48,,,,
2730,07/28/2023 17:40:00,21.10,0.86,,,,
2731,07/28/2023 17:45:00,21.06,69.08,,,,
2732,07/28/2023 17:50:00,21.10,248.80,,,,
2733,07/28/2023 17:55:00,21.06,328.32,,,,
2734,07/28/2023 18:00:00,21.10,50.10,,,,
2735,07/28/2023 18:05:00,21.06,300.64,,,,
2736,07/28/2023 18:10:00,21.06,51.34,,,,
2737,07/28/2023 18:15:00,21.06,647.36,,,,
2738,07/28/2023 18:20:00,21.06,130.44,,,,
2739,07/28/2023 18:25:00,21.06,194.40,,,,
2740,07/28/2023 18:30:00,21.06,82.80,,,,
2741,07/28/2023 18:35:00,21.06,104.52,,,,
2742,07/28/2023 18:40:00,21.06,79.04,,,,
2743,07/28/2023 18:45:00,21.06,7.09,,,,
2744,07/28/2023 18:50:00,21.06,172.00,,,,
2745,07/28/2023 18:55:00,21.06,88.04,,,,
2746,07/28/2023 19:00:00,21.02,147.76,,,,
2747,07/28/2023 19:05:00,21.02,47.52,,,,
2748,07/28/2023 19:10:00,21.02,30.64,,,,
2749,07/28/2023 19:15:00,21.02,105.36,,,,
2750,07/28/2023 19:20:00,21.02,3.65,,,,
2751,07/28/2023 19:25:00,21.06,7.95,,,,
2752,07/28/2023 19:30:00,21.06,4.73,,,,
2753,07/28/2023 19:35:00,21.02,14.03,,,,
2754,07/28/2023 19:40:00,21.06,7.52,,,,
2755,07/28/2023 19:45:00,21.06,6.45,,,,
2756,07/28/2023 19:50:00,21.06,1.29,,,,
2757,07/28/2023 19:55:00,21.06,1.29,,,,
2758,07/28/2023 20:00:00,21.10,0.21,,,,
2759,07/28/2023 20:05:00,21.10,0.43,,,,
2760,07/28/2023 20:10:00,21.06,0.00,,,,
2761,07/28/2023 20:15:00,21.06,0.00,,,,
2762,07/28/2023 20:20:00,21.02,0.00,,,,
2763,07/28/2023 20:25:00,21.06,0.00,,,,
2764,07/28/2023 20:30:00,21.06,0.00,,,,
2765,07/28/2023 20:35:00,21.02,0.00,,,,
2766,07/28/2023 20:40:00,21.02,0.00,,,,
2767,07/28/2023 20:45:00,21.02,0.00,,,,
2768,07/28/2023 20:50:00,20.98,0.00,,,,
2769,07/28/2023 20:55:00,20.98,0.00,,,,
2770,07/28/2023 21:00:00,20.98,0.00,,,,
2771,07/28/2023 21:05:00,20.93,0.00,,,,
2772,07/28/2023 21:10:00,20.98,0.00,,,,
2773,07/28/2023 21:15:00,20.98,0.00,,,,
2774,07/28/2023 21:20:00,20.98,0.00,,,,
2775,07/28/2023 21:25:00,20.98,0.00,,,,
2776,07/28/2023 21:30:00,20.98,0.00,,,,
2777,07/28/2023 21:35:00,20.93,0.00,,,,
2778,07/28/2023 21:40:00,20.98,0.00,,,,
2779,07/28/2023 21:45:00,20.93,0.00,,,,
2780,07/28/2023 21:50:00,20.93,0.00,,,,
2781,07/28/2023 21:55:00,20.89,0.00,,,,
2782,07/28/2023 22:00:00,20.93,0.00,,,,
2783,07/28/2023 22:05:00,20.89,0.00,,,,
2784,07/28/2023 22:10:00,20.89,0.00,,,,
2785,07/28/2023 22:15:00,20.85,0.00,,,,
2786,07/28/2023 22:20:00,20.89,0.00,,,,
2787,07/28/2023 22:25:00,20.85,0.00,,,,
2788,07/28/2023 22:30:00,20.80,0.00,,,,
2789,07/28/2023 22:35:00,20.85,0.00,,,,
2790,07/28/2023 22:40:00,20.80,0.00,,,,
2791,07/28/2023 22:45:00,20.80,0.00,,,,
2792,07/28/2023 22:50:00,20.76,0.00,,,,
2793,07/28/2023 22:55:00,20.76,0.00,,,,
2794,07/28/2023 23:00:00,20.72,0.00,,,,
2795,07/28/2023 23:05:00,20.76,0.00,,,,
2796,07/28/2023 23:10:00,20.76,0.00,,,,
2797,07/28/2023 23:15:00,20.72,0.00,,,,
2798,07/28/2023 23:20:00,20.72,0.00,,,,
2799,07/28/2023 23:25:00,20.63,0.00,,,,
2800,07/28/2023 23:30:00,20.68,0.00,,,,
2801,07/28/2023 23:35:00,20.63,0.00,,,,
2802,07/28/2023 23:40:00,20.68,0.00,,,,
2803,07/28/2023 23:45:00,20.59,0.00,,,,
2804,07/28/2023 23:50:00,20.55,0.00,,,,
2805,07/28/2023 23:55:00,20.55,0.00,,,,
2806,07/29/2023 00:00:00,20.50,0.00,,,,
2807,07/29/2023 00:05:00,20.50,0.00,,,,
2808,07/29/2023 00:10:00,20.50,0.00,,,,
2809,07/29/2023 00:15:00,20.46,0.00,,,,
2810,07/29/2023 00:20:00,20.46,0.00,,,,
2811,07/29/2023 00:25:00,20.37,0.00,,,,
2812,07/29/2023 00:30:00,20.37,0.00,,,,
2813,07/29/2023 00:35:00,20.37,0.00,,,,
2814,07/29/2023 00:40:00,20.37,0.00,,,,
2815,07/29/2023 00:45:00,20.33,0.00,,,,
2816,07/29/2023 00:50:00,20.37,0.00,,,,
2817,07/29/2023 00:55:00,20.29,0.00,,,,
2818,07/29/2023 01:00:00,20.33,0.00,,,,
2819,07/29/2023 01:05:00,20.25,0.00,,,,
2820,07/29/2023 01:10:00,20.20,0.00,,,,
2821,07/29/2023 01:15:00,20.16,0.00,,,,
2822,07/29/2023 01:20:00,20.12,0.00,,,,
2823,07/29/2023 01:25:00,20.07,0.00,,,,
2824,07/29/2023 01:30:00,19.99,0.00,,,,
2825,07/29/2023 01:35:00,19.90,0.00,,,,
2826,07/29/2023 01:40:00,19.77,0.00,,,,
2827,07/29/2023 01:45:00,19.69,0.00,,,,
2828,07/29/2023 01:50:00,19.56,0.00,,,,
2829,07/29/2023 01:55:00,19.47,0.00,,,,
2830,07/29/2023 02:00:00,19.35,0.00,,,,
2831,07/29/2023 02:05:00,19.30,0.00,,,,
2832,07/29/2023 02:10:00,19.22,0.00,,,,
2833,07/29/2023 02:15:00,19.17,0.00,,,,
2834,07/29/2023 02:20:00,19.17,0.00,,,,
2835,07/29/2023 02:25:00,19.05,0.00,,,,
2836,07/29/2023 02:30:00,19.13,0.00,,,,
2837,07/29/2023 02:35:00,19.05,0.00,,,,
2838,07/29/2023 02:40:00,19.05,0.00,,,,
2839,07/29/2023 02:45:00,19.13,0.00,,,,
2840,07/29/2023 02:50:00,19.13,0.00,,,,
2841,07/29/2023 02:55:00,19.17,0.00,,,,
2842,07/29/2023 03:00:00,19.17,0.00,,,,
2843,07/29/2023 03:05:00,19.13,0.00,,,,
2844,07/29/2023 03:10:00,19.26,0.00,,,,
2845,07/29/2023 03:15:00,19.39,0.00,,,,
2846,07/29/2023 03:20:00,19.65,0.00,,,,
2847,07/29/2023 03:25:00,19.77,0.00,,,,
2848,07/29/2023 03:30:00,19.82,0.00,,,,
2849,07/29/2023 03:35:00,19.77,0.00,,,,
2850,07/29/2023 03:40:00,19.77,0.00,,,,
2851,07/29/2023 03:45:00,19.73,0.00,,,,
2852,07/29/2023 03:50:00,19.73,0.00,,,,
2853,07/29/2023 03:55:00,19.73,0.00,,,,
2854,07/29/2023 04:00:00,19.77,0.00,,,,
2855,07/29/2023 04:05:00,19.82,0.00,,,,
2856,07/29/2023 04:10:00,19.90,0.00,,,,
2857,07/29/2023 04:15:00,19.95,0.00,,,,
2858,07/29/2023 04:20:00,19.99,0.00,,,,
2859,07/29/2023 04:25:00,19.99,0.00,,,,
2860,07/29/2023 04:30:00,19.99,0.00,,,,
2861,07/29/2023 04:35:00,19.95,0.00,,,,
2862,07/29/2023 04:40:00,19.95,0.00,,,,
2863,07/29/2023 04:45:00,19.95,0.00,,,,
2864,07/29/2023 04:50:00,19.90,0.00,,,,
2865,07/29/2023 04:55:00,19.86,0.00,,,,
2866,07/29/2023 05:00:00,19.86,0.00,,,,
2867,07/29/2023 05:05:00,19.86,0.00,,,,
2868,07/29/2023 05:10:00,19.86,0.00,,,,
2869,07/29/2023 05:15:00,19.82,0.00,,,,
2870,07/29/2023 05:20:00,19.82,0.00,,,,
2871,07/29/2023 05:25:00,19.82,0.00,,,,
2872,07/29/2023 05:30:00,19.82,0.00,,,,
2873,07/29/2023 05:35:00,19.86,0.00,,,,
2874,07/29/2023 05:40:00,19.82,0.00,,,,
2875,07/29/2023 05:45:00,19.77,0.64,,,,
2876,07/29/2023 05:50:00,19.82,0.64,,,,
2877,07/29/2023 05:55:00,19.77,1.07,,,,
2878,07/29/2023 06:00:00,19.77,0.43,,,,
2879,07/29/2023 06:05:00,19.82,5.37,,,,
2880,07/29/2023 06:10:00,19.73,3.44,,,,
2881,07/29/2023 06:15:00,19.82,1.72,,,,
2882,07/29/2023 06:20:00,19.77,31.07,,,,
2883,07/29/2023 06:25:00,19.82,39.73,,,,
2884,07/29/2023 06:30:00,19.82,15.32,,,,
2885,07/29/2023 06:35:00,19.82,6.90,,,,
2886,07/29/2023 06:40:00,19.82,52.64,,,,
2887,07/29/2023 06:45:00,19.77,19.43,,,,
2888,07/29/2023 06:50:00,19.82,184.96,,,,
2889,07/29/2023 06:55:00,19.82,17.26,,,,
