datetime,plot,number,temperature_c,light_lux,source_file
2024-04-08T17:55:00Z,RW5,539,13.81,208.56,RW5_Spring2024_detided.csv
2024-04-08T17:55:00Z,RW6,538,13.9,5562.88,RW6_Spring2024_detided.csv
2024-04-08T18:00:00Z,B1,246,14.5,35676.16,B1_Spring2024_detided.csv
2024-04-08T18:00:00Z,B2,246,14.41,27668.48,B2_Spring2024_detided.csv
2024-04-08T18:00:00Z,B5,245,14.03,17013.76,B5_Spring2024_detided.csv
2024-04-08T18:00:00Z,B6,245,14.5,31395.84,B6_Spring2024_detided.csv
2024-04-08T18:00:00Z,M1,253,15.61,39997.44,M1_Spring2024_detided.csv
2024-04-08T18:00:00Z,M3,252,15.87,37007.36,M3_Spring2024_detided.csv
2024-04-08T18:00:00Z,M4,252,14.07,19932.16,M4_Spring2024_detided.csv
2024-04-08T18:00:00Z,M5,554,14.24,28579.84,M5_Spring2024_detided.csv
2024-04-08T18:00:00Z,M6,554,15.4,20244.48,M6_Spring2024_detided.csv
2024-04-08T18:00:00Z,P1,243,14.15,26982.4,P1_Spring2024_detided.csv
2024-04-08T18:00:00Z,P2,242,14.03,6510.08,P2_Spring2024_detided.csv
2024-04-08T18:00:00Z,P4,236,14.15,4711.68,P4_Spring2024_detided.csv
2024-04-08T18:00:00Z,P5,237,13.73,5926.4,P5_Spring2024_detided.csv
2024-04-08T18:00:00Z,RW1,542,14.84,20930.56,RW1_Spring2024_detided.csv
2024-04-08T18:00:00Z,RW2,542,14.33,5066.24,RW2_Spring2024_detided.csv
2024-04-08T18:00:00Z,RW3,542,14.11,149.08,RW3_Spring2024_detided.csv
2024-04-08T18:00:00Z,RW5,540,13.9,181.6,RW5_Spring2024_detided.csv
2024-04-08T18:00:00Z,RW6,539,13.9,5248,RW6_Spring2024_detided.csv
2024-04-08T18:05:00Z,B1,247,14.54,27494.4,B1_Spring2024_detided.csv
2024-04-08T18:05:00Z,B2,247,14.41,24944.64,B2_Spring2024_detided.csv
2024-04-08T18:05:00Z,B5,246,14.03,13122.56,B5_Spring2024_detided.csv
2024-04-08T18:05:00Z,B6,246,14.45,23941.12,B6_Spring2024_detided.csv
2024-04-08T18:05:00Z,M1,254,15.53,19880.96,M1_Spring2024_detided.csv
2024-04-08T18:05:00Z,M3,253,15.91,22343.68,M3_Spring2024_detided.csv
2024-04-08T18:05:00Z,M4,253,14.11,23592.96,M4_Spring2024_detided.csv
2024-04-08T18:05:00Z,M5,555,14.24,26398.72,M5_Spring2024_detided.csv
2024-04-08T18:05:00Z,M6,555,15.36,22937.6,M6_Spring2024_detided.csv
2024-04-08T18:05:00Z,P1,244,14.15,27125.76,P1_Spring2024_detided.csv
2024-04-08T18:05:00Z,P2,243,14.03,5708.8,P2_Spring2024_detided.csv
2024-04-08T18:05:00Z,P4,237,14.07,7362.56,P4_Spring2024_detided.csv
2024-04-08T18:05:00Z,P5,238,13.77,8711.68,P5_Spring2024_detided.csv
2024-04-08T18:05:00Z,RW1,543,14.71,9172.48,RW1_Spring2024_detided.csv
2024-04-08T18:05:00Z,RW2,543,14.28,354.88,RW2_Spring2024_detided.csv
2024-04-08T18:05:00Z,RW3,543,14.07,5690.88,RW3_Spring2024_detided.csv
2024-04-08T18:05:00Z,RW5,541,13.9,939.2,RW5_Spring2024_detided.csv
2024-04-08T18:05:00Z,RW6,540,13.94,3033.6,RW6_Spring2024_detided.csv
2024-04-08T18:10:00Z,B1,248,14.58,38092.8,B1_Spring2024_detided.csv
2024-04-08T18:10:00Z,B2,248,14.37,23767.04,B2_Spring2024_detided.csv
2024-04-08T18:10:00Z,B5,247,13.98,13404.16,B5_Spring2024_detided.csv
2024-04-08T18:10:00Z,B6,247,14.45,29716.48,B6_Spring2024_detided.csv
2024-04-08T18:10:00Z,M1,255,15.4,55439.36,M1_Spring2024_detided.csv
2024-04-08T18:10:00Z,M3,254,15.83,31303.68,M3_Spring2024_detided.csv
2024-04-08T18:10:00Z,M4,254,14.07,24207.36,M4_Spring2024_detided.csv
2024-04-08T18:10:00Z,M5,556,14.24,26204.16,M5_Spring2024_detided.csv
2024-04-08T18:10:00Z,M6,556,15.4,35614.72,M6_Spring2024_detided.csv
2024-04-08T18:10:00Z,P1,245,14.11,22702.08,P1_Spring2024_detided.csv
2024-04-08T18:10:00Z,P2,244,14.07,6220.8,P2_Spring2024_detided.csv
2024-04-08T18:10:00Z,P4,238,14.15,12247.04,P4_Spring2024_detided.csv
2024-04-08T18:10:00Z,P5,239,13.77,8148.48,P5_Spring2024_detided.csv
2024-04-08T18:10:00Z,RW1,544,14.84,13107.2,RW1_Spring2024_detided.csv
2024-04-08T18:10:00Z,RW2,544,14.33,4721.92,RW2_Spring2024_detided.csv
2024-04-08T18:10:00Z,RW3,544,14.11,2473.6,RW3_Spring2024_detided.csv
2024-04-08T18:10:00Z,RW5,542,13.94,5260.8,RW5_Spring2024_detided.csv
2024-04-08T18:10:00Z,RW6,541,13.98,1969.92,RW6_Spring2024_detided.csv
2024-04-08T18:15:00Z,B1,249,14.58,29399.04,B1_Spring2024_detided.csv
2024-04-08T18:15:00Z,B2,249,14.37,36075.52,B2_Spring2024_detided.csv
2024-04-08T18:15:00Z,B5,248,13.98,19240.96,B5_Spring2024_detided.csv
2024-04-08T18:15:00Z,B6,248,14.41,17566.72,B6_Spring2024_detided.csv
2024-04-08T18:15:00Z,M1,256,15.31,25722.88,M1_Spring2024_detided.csv
2024-04-08T18:15:00Z,M3,255,16,15073.28,M3_Spring2024_detided.csv
2024-04-08T18:15:00Z,M4,255,14.07,20326.4,M4_Spring2024_detided.csv
2024-04-08T18:15:00Z,M5,557,14.2,17182.72,M5_Spring2024_detided.csv
2024-04-08T18:15:00Z,M6,557,15.44,30648.32,M6_Spring2024_detided.csv
2024-04-08T18:15:00Z,P1,246,14.2,3521.28,P1_Spring2024_detided.csv
2024-04-08T18:15:00Z,P2,245,14.11,7342.08,P2_Spring2024_detided.csv
2024-04-08T18:15:00Z,P4,239,14.15,3354.88,P4_Spring2024_detided.csv
2024-04-08T18:15:00Z,P5,240,13.77,8197.12,P5_Spring2024_detided.csv
2024-04-08T18:15:00Z,RW1,545,14.67,16798.72,RW1_Spring2024_detided.csv
2024-04-08T18:15:00Z,RW2,545,14.33,9098.24,RW2_Spring2024_detided.csv
2024-04-08T18:15:00Z,RW3,545,14.07,1273.92,RW3_Spring2024_detided.csv
2024-04-08T18:15:00Z,RW5,543,13.94,739.52,RW5_Spring2024_detided.csv
2024-04-08T18:15:00Z,RW6,542,13.98,5437.44,RW6_Spring2024_detided.csv
2024-04-08T18:20:00Z,B1,250,14.63,37969.92,B1_Spring2024_detided.csv
2024-04-08T18:20:00Z,B2,250,14.41,34529.28,B2_Spring2024_detided.csv
2024-04-08T18:20:00Z,B5,249,14.11,19015.68,B5_Spring2024_detided.csv
2024-04-08T18:20:00Z,B6,249,14.58,29726.72,B6_Spring2024_detided.csv
2024-04-08T18:20:00Z,M1,257,15.44,25200.64,M1_Spring2024_detided.csv
2024-04-08T18:20:00Z,M3,256,16.13,37949.44,M3_Spring2024_detided.csv
2024-04-08T18:20:00Z,M4,256,14.15,22077.44,M4_Spring2024_detided.csv
2024-04-08T18:20:00Z,M5,558,14.24,24606.72,M5_Spring2024_detided.csv
2024-04-08T18:20:00Z,M6,558,15.53,30801.92,M6_Spring2024_detided.csv
2024-04-08T18:20:00Z,P1,247,14.2,9623.04,P1_Spring2024_detided.csv
2024-04-08T18:20:00Z,P2,246,14.15,8783.36,P2_Spring2024_detided.csv
2024-04-08T18:20:00Z,P4,240,14.24,11868.16,P4_Spring2024_detided.csv
2024-04-08T18:20:00Z,P5,241,13.73,10275.84,P5_Spring2024_detided.csv
2024-04-08T18:20:00Z,RW1,546,14.88,1405.44,RW1_Spring2024_detided.csv
2024-04-08T18:20:00Z,RW2,546,14.24,131.96,RW2_Spring2024_detided.csv
2024-04-08T18:20:00Z,RW3,546,14.24,2480.64,RW3_Spring2024_detided.csv
2024-04-08T18:20:00Z,RW5,544,13.94,481.92,RW5_Spring2024_detided.csv
2024-04-08T18:20:00Z,RW6,543,13.98,4451.84,RW6_Spring2024_detided.csv
2024-04-08T18:25:00Z,B1,251,14.8,15242.24,B1_Spring2024_detided.csv
2024-04-08T18:25:00Z,B2,251,14.58,32901.12,B2_Spring2024_detided.csv
2024-04-08T18:25:00Z,B5,250,14.15,18242.56,B5_Spring2024_detided.csv
2024-04-08T18:25:00Z,B6,250,14.67,9948.16,B6_Spring2024_detided.csv
2024-04-08T18:25:00Z,M1,258,15.53,29030.4,M1_Spring2024_detided.csv
2024-04-08T18:25:00Z,M3,257,16.39,39639.04,M3_Spring2024_detided.csv
2024-04-08T18:25:00Z,M4,257,14.2,15129.6,M4_Spring2024_detided.csv
2024-04-08T18:25:00Z,M5,559,14.28,14709.76,M5_Spring2024_detided.csv
2024-04-08T18:25:00Z,M6,559,15.7,31733.76,M6_Spring2024_detided.csv
2024-04-08T18:25:00Z,P1,248,14.33,27822.08,P1_Spring2024_detided.csv
2024-04-08T18:25:00Z,P2,247,14.2,9576.96,P2_Spring2024_detided.csv
2024-04-08T18:25:00Z,P4,241,14.24,9216,P4_Spring2024_detided.csv
2024-04-08T18:25:00Z,P5,242,13.77,12211.2,P5_Spring2024_detided.csv
2024-04-08T18:25:00Z,RW1,547,14.93,32440.32,RW1_Spring2024_detided.csv
2024-04-08T18:25:00Z,RW2,547,14.54,1620.48,RW2_Spring2024_detided.csv
2024-04-08T18:25:00Z,RW3,547,14.41,4230.4,RW3_Spring2024_detided.csv
2024-04-08T18:25:00Z,RW5,545,14.03,423.04,RW5_Spring2024_detided.csv
2024-04-08T18:25:00Z,RW6,544,14.03,1316.48,RW6_Spring2024_detided.csv
2024-04-08T18:30:00Z,B1,252,14.93,7631.36,B1_Spring2024_detided.csv
2024-04-08T18:30:00Z,B2,252,14.67,29706.24,B2_Spring2024_detided.csv
2024-04-08T18:30:00Z,B5,251,14.2,20096,B5_Spring2024_detided.csv
2024-04-08T18:30:00Z,B6,251,14.75,21135.36,B6_Spring2024_detided.csv
2024-04-08T18:30:00Z,M1,259,15.48,18472.96,M1_Spring2024_detided.csv
2024-04-08T18:30:00Z,M3,258,16.69,61255.68,M3_Spring2024_detided.csv
2024-04-08T18:30:00Z,M4,258,14.24,46100.48,M4_Spring2024_detided.csv
2024-04-08T18:30:00Z,M5,560,14.41,35737.6,M5_Spring2024_detided.csv
2024-04-08T18:30:00Z,M6,560,15.91,36884.48,M6_Spring2024_detided.csv
2024-04-08T18:30:00Z,P1,249,14.33,30126.08,P1_Spring2024_detided.csv
2024-04-08T18:30:00Z,P2,248,14.28,9553.92,P2_Spring2024_detided.csv
2024-04-08T18:30:00Z,P4,242,14.45,13962.24,P4_Spring2024_detided.csv
2024-04-08T18:30:00Z,P5,243,13.81,2231.68,P5_Spring2024_detided.csv
2024-04-08T18:30:00Z,RW1,548,14.75,214.8,RW1_Spring2024_detided.csv
2024-04-08T18:30:00Z,RW2,548,14.5,167.6,RW2_Spring2024_detided.csv
2024-04-08T18:30:00Z,RW3,548,14.5,777.28,RW3_Spring2024_detided.csv
2024-04-08T18:30:00Z,RW5,546,13.98,2703.36,RW5_Spring2024_detided.csv
2024-04-08T18:30:00Z,RW6,545,13.98,104.32,RW6_Spring2024_detided.csv
2024-04-08T18:35:00Z,B1,253,15.14,26900.48,B1_Spring2024_detided.csv
2024-04-08T18:35:00Z,B2,253,14.8,22640.64,B2_Spring2024_detided.csv
2024-04-08T18:35:00Z,B5,252,14.33,18600.96,B5_Spring2024_detided.csv
2024-04-08T18:35:00Z,B6,252,14.88,24954.88,B6_Spring2024_detided.csv
2024-04-08T18:35:00Z,M1,260,15.57,20321.28,M1_Spring2024_detided.csv
2024-04-08T18:35:00Z,M3,259,16.94,35962.88,M3_Spring2024_detided.csv
2024-04-08T18:35:00Z,M4,259,14.33,33863.68,M4_Spring2024_detided.csv
2024-04-08T18:35:00Z,M5,561,14.5,33536,M5_Spring2024_detided.csv
2024-04-08T18:35:00Z,M6,561,16.17,46612.48,M6_Spring2024_detided.csv
2024-04-08T18:35:00Z,P1,250,14.41,29511.68,P1_Spring2024_detided.csv
2024-04-08T18:35:00Z,P2,249,14.33,13921.28,P2_Spring2024_detided.csv
2024-04-08T18:35:00Z,P4,243,14.45,28119.04,P4_Spring2024_detided.csv
2024-04-08T18:35:00Z,P5,244,13.77,5365.76,P5_Spring2024_detided.csv
2024-04-08T18:35:00Z,RW1,549,15.01,1053.12,RW1_Spring2024_detided.csv
2024-04-08T18:35:00Z,RW2,549,14.8,579.52,RW2_Spring2024_detided.csv
2024-04-08T18:35:00Z,RW3,549,14.33,12108.8,RW3_Spring2024_detided.csv
2024-04-08T18:35:00Z,RW5,547,14.03,7779.84,RW5_Spring2024_detided.csv
2024-04-08T18:35:00Z,RW6,546,14.11,16148.48,RW6_Spring2024_detided.csv
2024-04-08T18:40:00Z,B1,254,15.31,28108.8,B1_Spring2024_detided.csv
2024-04-08T18:40:00Z,B2,254,14.93,40919.04,B2_Spring2024_detided.csv
2024-04-08T18:40:00Z,B5,253,14.41,34242.56,B5_Spring2024_detided.csv
2024-04-08T18:40:00Z,B6,253,15.01,54128.64,B6_Spring2024_detided.csv
2024-04-08T18:40:00Z,M1,261,15.87,22241.28,M1_Spring2024_detided.csv
2024-04-08T18:40:00Z,M3,260,17.41,31600.64,M3_Spring2024_detided.csv
2024-04-08T18:40:00Z,M4,260,14.41,64798.72,M4_Spring2024_detided.csv
2024-04-08T18:40:00Z,M5,562,14.58,22261.76,M5_Spring2024_detided.csv
2024-04-08T18:40:00Z,M6,562,16.47,33228.8,M6_Spring2024_detided.csv
2024-04-08T18:40:00Z,P1,251,14.54,29870.08,P1_Spring2024_detided.csv
2024-04-08T18:40:00Z,P2,250,14.54,16184.32,P2_Spring2024_detided.csv
2024-04-08T18:40:00Z,P4,244,14.58,11008,P4_Spring2024_detided.csv
2024-04-08T18:40:00Z,P5,245,13.81,9704.96,P5_Spring2024_detided.csv
2024-04-08T18:40:00Z,RW1,550,15.31,16230.4,RW1_Spring2024_detided.csv
2024-04-08T18:40:00Z,RW2,550,14.5,56.04,RW2_Spring2024_detided.csv
2024-04-08T18:40:00Z,RW3,550,14.67,6323.2,RW3_Spring2024_detided.csv
2024-04-08T18:40:00Z,RW5,548,14.15,645.76,RW5_Spring2024_detided.csv
2024-04-08T18:40:00Z,RW6,547,14.07,3820.8,RW6_Spring2024_detided.csv
2024-04-08T18:45:00Z,B1,255,15.66,53760,B1_Spring2024_detided.csv
2024-04-08T18:45:00Z,B2,255,15.1,27228.16,B2_Spring2024_detided.csv
2024-04-08T18:45:00Z,B5,254,14.58,33484.8,B5_Spring2024_detided.csv
2024-04-08T18:45:00Z,B6,254,15.18,84951.04,B6_Spring2024_detided.csv
2024-04-08T18:45:00Z,M1,262,16,26675.2,M1_Spring2024_detided.csv
2024-04-08T18:45:00Z,M3,261,17.89,29501.44,M3_Spring2024_detided.csv
2024-04-08T18:45:00Z,M4,261,14.5,35143.68,M4_Spring2024_detided.csv
2024-04-08T18:45:00Z,M5,563,14.71,46264.32,M5_Spring2024_detided.csv
2024-04-08T18:45:00Z,M6,563,16.77,54149.12,M6_Spring2024_detided.csv
2024-04-08T18:45:00Z,P1,252,14.63,47882.24,P1_Spring2024_detided.csv
2024-04-08T18:45:00Z,P2,251,14.67,12605.44,P2_Spring2024_detided.csv
2024-04-08T18:45:00Z,P4,245,14.71,17807.36,P4_Spring2024_detided.csv
2024-04-08T18:45:00Z,P5,246,13.85,13337.6,P5_Spring2024_detided.csv
2024-04-08T18:45:00Z,RW1,551,15.61,6261.76,RW1_Spring2024_detided.csv
2024-04-08T18:45:00Z,RW2,551,15.36,15882.24,RW2_Spring2024_detided.csv
2024-04-08T18:45:00Z,RW3,551,14.88,2115.2,RW3_Spring2024_detided.csv
2024-04-08T18:45:00Z,RW5,549,14.24,3859.2,RW5_Spring2024_detided.csv
2024-04-08T18:45:00Z,RW6,548,14.24,1873.92,RW6_Spring2024_detided.csv
2024-04-08T18:50:00Z,B1,256,16.13,37427.2,B1_Spring2024_detided.csv
2024-04-08T18:50:00Z,B2,256,15.36,17495.04,B2_Spring2024_detided.csv
2024-04-08T18:50:00Z,B5,255,14.75,59023.36,B5_Spring2024_detided.csv
2024-04-08T18:50:00Z,B6,255,15.48,58511.36,B6_Spring2024_detided.csv
2024-04-08T18:50:00Z,M1,263,16.39,32962.56,M1_Spring2024_detided.csv
2024-04-08T18:50:00Z,M3,262,18.49,63467.52,M3_Spring2024_detided.csv
2024-04-08T18:50:00Z,M4,262,14.67,33361.92,M4_Spring2024_detided.csv
2024-04-08T18:50:00Z,M5,564,14.97,46653.44,M5_Spring2024_detided.csv
2024-04-08T18:50:00Z,M6,564,17.11,46837.76,M6_Spring2024_detided.csv
2024-04-08T18:50:00Z,P1,253,14.75,40417.28,P1_Spring2024_detided.csv
2024-04-08T18:50:00Z,P2,252,14.88,18600.96,P2_Spring2024_detided.csv
2024-04-08T18:50:00Z,P4,246,14.75,20469.76,P4_Spring2024_detided.csv
2024-04-08T18:50:00Z,P5,247,13.81,2711.04,P5_Spring2024_detided.csv
2024-04-08T18:50:00Z,RW1,552,15.7,50032.64,RW1_Spring2024_detided.csv
2024-04-08T18:50:00Z,RW2,552,15.96,415.36,RW2_Spring2024_detided.csv
2024-04-08T18:50:00Z,RW3,552,15.01,9830.4,RW3_Spring2024_detided.csv
2024-04-08T18:50:00Z,RW5,550,14.28,1107.2,RW5_Spring2024_detided.csv
2024-04-08T18:50:00Z,RW6,549,14.41,6745.6,RW6_Spring2024_detided.csv
2024-04-08T18:55:00Z,B1,257,16.56,71720.96,B1_Spring2024_detided.csv
2024-04-08T18:55:00Z,B2,257,15.57,63488,B2_Spring2024_detided.csv
2024-04-08T18:55:00Z,B5,256,14.84,38625.28,B5_Spring2024_detided.csv
2024-04-08T18:55:00Z,B6,256,15.66,42536.96,B6_Spring2024_detided.csv
2024-04-08T18:55:00Z,M1,264,17.03,36597.76,M1_Spring2024_detided.csv
2024-04-08T18:55:00Z,M3,263,19.09,67891.2,M3_Spring2024_detided.csv
2024-04-08T18:55:00Z,M4,263,14.8,36147.2,M4_Spring2024_detided.csv
2024-04-08T18:55:00Z,M5,565,15.1,37324.8,M5_Spring2024_detided.csv
2024-04-08T18:55:00Z,M6,565,17.54,82411.52,M6_Spring2024_detided.csv
2024-04-08T18:55:00Z,P1,254,14.93,44236.8,P1_Spring2024_detided.csv
2024-04-08T18:55:00Z,P2,253,14.97,18923.52,P2_Spring2024_detided.csv
2024-04-08T18:55:00Z,P4,247,14.93,31293.44,P4_Spring2024_detided.csv
2024-04-08T18:55:00Z,P5,248,13.85,6341.12,P5_Spring2024_detided.csv
2024-04-08T18:55:00Z,RW1,553,16.43,1646.72,RW1_Spring2024_detided.csv
2024-04-08T18:55:00Z,RW2,553,17.37,50688,RW2_Spring2024_detided.csv
2024-04-08T18:55:00Z,RW3,553,15.31,41216,RW3_Spring2024_detided.csv
2024-04-08T18:55:00Z,RW5,551,14.45,1650.56,RW5_Spring2024_detided.csv
2024-04-08T18:55:00Z,RW6,550,14.63,10757.12,RW6_Spring2024_detided.csv
2024-04-08T19:00:00Z,B1,258,16.99,60497.92,B1_Spring2024_detided.csv
2024-04-08T19:00:00Z,B2,258,15.91,51834.88,B2_Spring2024_detided.csv
2024-04-08T19:00:00Z,B5,257,14.97,37365.76,B5_Spring2024_detided.csv
2024-04-08T19:00:00Z,B6,257,16.04,65699.84,B6_Spring2024_detided.csv
2024-04-08T19:00:00Z,M1,265,17.46,51568.64,M1_Spring2024_detided.csv
2024-04-08T19:00:00Z,M3,264,19.9,45588.48,M3_Spring2024_detided.csv
2024-04-08T19:00:00Z,M4,264,14.97,52592.64,M4_Spring2024_detided.csv
2024-04-08T19:00:00Z,M5,566,15.18,47472.64,M5_Spring2024_detided.csv
2024-04-08T19:00:00Z,M6,566,17.89,42700.8,M6_Spring2024_detided.csv
2024-04-08T19:00:00Z,P1,255,15.1,55336.96,P1_Spring2024_detided.csv
2024-04-08T19:00:00Z,P2,254,15.1,17331.2,P2_Spring2024_detided.csv
2024-04-08T19:00:00Z,P4,248,15.06,25047.04,P4_Spring2024_detided.csv
2024-04-08T19:00:00Z,P5,249,13.94,18575.36,P5_Spring2024_detided.csv
2024-04-08T19:00:00Z,RW1,554,16.73,59064.32,RW1_Spring2024_detided.csv
2024-04-08T19:00:00Z,RW2,554,20.98,87367.68,RW2_Spring2024_detided.csv
2024-04-08T19:00:00Z,RW3,554,15.27,9006.08,RW3_Spring2024_detided.csv
2024-04-08T19:00:00Z,RW5,552,14.45,6548.48,RW5_Spring2024_detided.csv
2024-04-08T19:00:00Z,RW6,551,14.97,13271.04,RW6_Spring2024_detided.csv
2024-04-08T19:05:00Z,B1,259,17.76,81408,B1_Spring2024_detided.csv
2024-04-08T19:05:00Z,B2,259,16.34,70963.2,B2_Spring2024_detided.csv
2024-04-08T19:05:00Z,B5,258,15.06,55623.68,B5_Spring2024_detided.csv
2024-04-08T19:05:00Z,B6,258,16.69,83005.44,B6_Spring2024_detided.csv
2024-04-08T19:05:00Z,M1,266,18.02,80588.8,M1_Spring2024_detided.csv
2024-04-08T19:05:00Z,M3,265,20.55,66478.08,M3_Spring2024_detided.csv
2024-04-08T19:05:00Z,M4,265,15.14,39659.52,M4_Spring2024_detided.csv
2024-04-08T19:05:00Z,M5,567,15.44,46469.12,M5_Spring2024_detided.csv
2024-04-08T19:05:00Z,M6,567,18.36,54906.88,M6_Spring2024_detided.csv
2024-04-08T19:05:00Z,P1,256,15.31,36771.84,P1_Spring2024_detided.csv
2024-04-08T19:05:00Z,P2,255,15.27,26470.4,P2_Spring2024_detided.csv
2024-04-08T19:05:00Z,P4,249,15.36,7800.32,P4_Spring2024_detided.csv
2024-04-08T19:05:00Z,P5,250,13.98,2076.16,P5_Spring2024_detided.csv
2024-04-08T19:05:00Z,RW1,555,15.66,1720.32,RW1_Spring2024_detided.csv
2024-04-08T19:05:00Z,RW2,555,21.96,93306.88,RW2_Spring2024_detided.csv
2024-04-08T19:05:00Z,RW3,555,15.4,4126.72,RW3_Spring2024_detided.csv
2024-04-08T19:05:00Z,RW5,553,14.58,557.6,RW5_Spring2024_detided.csv
2024-04-08T19:05:00Z,RW6,552,15.23,3353.6,RW6_Spring2024_detided.csv
2024-04-08T19:10:00Z,B1,260,18.19,84992,B1_Spring2024_detided.csv
2024-04-08T19:10:00Z,B2,260,16.81,80486.4,B2_Spring2024_detided.csv
2024-04-08T19:10:00Z,B5,259,15.27,40509.44,B5_Spring2024_detided.csv
2024-04-08T19:10:00Z,B6,259,17.03,83517.44,B6_Spring2024_detided.csv
2024-04-08T19:10:00Z,M1,267,19,89538.56,M1_Spring2024_detided.csv
2024-04-08T19:10:00Z,M3,266,21.32,70983.68,M3_Spring2024_detided.csv
2024-04-08T19:10:00Z,M4,266,15.31,35164.16,M4_Spring2024_detided.csv
2024-04-08T19:10:00Z,M5,568,15.57,55787.52,M5_Spring2024_detided.csv
2024-04-08T19:10:00Z,M6,568,18.96,77783.04,M6_Spring2024_detided.csv
2024-04-08T19:10:00Z,P1,257,15.4,34426.88,P1_Spring2024_detided.csv
2024-04-08T19:10:00Z,P2,256,15.27,22794.24,P2_Spring2024_detided.csv
2024-04-08T19:10:00Z,P4,250,15.48,10050.56,P4_Spring2024_detided.csv
2024-04-08T19:10:00Z,P5,251,14.11,7569.92,P5_Spring2024_detided.csv
2024-04-08T19:10:00Z,RW1,556,15.96,1349.76,RW1_Spring2024_detided.csv
2024-04-08T19:10:00Z,RW2,556,24.19,97116.16,RW2_Spring2024_detided.csv
2024-04-08T19:10:00Z,RW3,556,15.7,873.28,RW3_Spring2024_detided.csv
2024-04-08T19:10:00Z,RW5,554,14.67,983.68,RW5_Spring2024_detided.csv
2024-04-08T19:10:00Z,RW6,553,15.96,2846.72,RW6_Spring2024_detided.csv
2024-04-08T19:15:00Z,B1,261,18.66,87326.72,B1_Spring2024_detided.csv
2024-04-08T19:15:00Z,B2,261,17.33,89784.32,B2_Spring2024_detided.csv
2024-04-08T19:15:00Z,B5,260,15.44,54272,B5_Spring2024_detided.csv
2024-04-08T19:15:00Z,B6,260,17.76,89088,B6_Spring2024_detided.csv
2024-04-08T19:15:00Z,M1,268,19.73,71454.72,M1_Spring2024_detided.csv
2024-04-08T19:15:00Z,M3,267,21.88,52838.4,M3_Spring2024_detided.csv
2024-04-08T19:15:00Z,M4,267,15.61,51589.12,M4_Spring2024_detided.csv
2024-04-08T19:15:00Z,M5,569,15.78,59801.6,M5_Spring2024_detided.csv
2024-04-08T19:15:00Z,M6,569,19.39,64675.84,M6_Spring2024_detided.csv
2024-04-08T19:15:00Z,P1,258,15.57,69038.08,P1_Spring2024_detided.csv
2024-04-08T19:15:00Z,P2,257,15.57,28753.92,P2_Spring2024_detided.csv
2024-04-08T19:15:00Z,P4,251,15.53,36956.16,P4_Spring2024_detided.csv
2024-04-08T19:15:00Z,P5,252,14.15,17351.68,P5_Spring2024_detided.csv
2024-04-08T19:15:00Z,RW1,557,17.33,7206.4,RW1_Spring2024_detided.csv
2024-04-08T19:15:00Z,RW2,557,26.25,100761.6,RW2_Spring2024_detided.csv
2024-04-08T19:15:00Z,RW3,557,15.74,7621.12,RW3_Spring2024_detided.csv
2024-04-08T19:15:00Z,RW5,555,14.84,5800.96,RW5_Spring2024_detided.csv
2024-04-08T19:15:00Z,RW6,554,15.61,1523.2,RW6_Spring2024_detided.csv
2024-04-08T19:20:00Z,B1,262,19.05,88596.48,B1_Spring2024_detided.csv
2024-04-08T19:20:00Z,B2,262,17.76,91873.28,B2_Spring2024_detided.csv
2024-04-08T19:20:00Z,B5,261,15.66,65679.36,B5_Spring2024_detided.csv
2024-04-08T19:20:00Z,B6,261,18.62,91136,B6_Spring2024_detided.csv
2024-04-08T19:20:00Z,M1,269,20.98,83189.76,M1_Spring2024_detided.csv
2024-04-08T19:20:00Z,M4,268,15.7,57323.52,M4_Spring2024_detided.csv
2024-04-08T19:20:00Z,M5,570,16.04,73236.48,M5_Spring2024_detided.csv
2024-04-08T19:20:00Z,M6,570,19.82,76533.76,M6_Spring2024_detided.csv
2024-04-08T19:20:00Z,P1,259,15.74,87203.84,P1_Spring2024_detided.csv
2024-04-08T19:20:00Z,P2,258,15.87,25743.36,P2_Spring2024_detided.csv
2024-04-08T19:20:00Z,P4,252,15.66,31713.28,P4_Spring2024_detided.csv
2024-04-08T19:20:00Z,P5,253,14.2,16440.32,P5_Spring2024_detided.csv
2024-04-08T19:20:00Z,RW1,558,18.7,6886.4,RW1_Spring2024_detided.csv
2024-04-08T19:20:00Z,RW2,558,27.67,102277.12,RW2_Spring2024_detided.csv
2024-04-08T19:20:00Z,RW3,558,15.96,5434.88,RW3_Spring2024_detided.csv
2024-04-08T19:20:00Z,RW5,556,15.23,721.92,RW5_Spring2024_detided.csv
2024-04-08T19:20:00Z,RW6,555,20.03,88350.72,RW6_Spring2024_detided.csv
2024-04-08T19:25:00Z,B1,263,19.47,87859.2,B1_Spring2024_detided.csv
2024-04-08T19:25:00Z,B2,263,18.06,90357.76,B2_Spring2024_detided.csv
2024-04-08T19:25:00Z,B5,262,15.7,48906.24,B5_Spring2024_detided.csv
2024-04-08T19:25:00Z,B6,262,18.83,91791.36,B6_Spring2024_detided.csv
2024-04-08T19:25:00Z,M1,270,21.7,66437.12,M1_Spring2024_detided.csv
2024-04-08T19:25:00Z,M4,269,15.96,73236.48,M4_Spring2024_detided.csv
2024-04-08T19:25:00Z,M5,571,16.26,79032.32,M5_Spring2024_detided.csv
