#,Date-Time (PST),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
605,01/18/2024 12:25:00,19.13,,,,
606,01/18/2024 12:30:00,19.13,,,,
607,01/18/2024 12:35:00,19.13,,,,
608,01/18/2024 12:40:00,19.17,,,,
609,01/18/2024 12:45:00,19.22,,,,
610,01/18/2024 12:50:00,19.13,,,,
611,01/18/2024 12:55:00,19.17,,,,
612,01/18/2024 13:00:00,19.17,,,,
613,01/18/2024 13:05:00,19.17,,,,
614,01/18/2024 13:10:00,19.17,,,,
615,01/18/2024 13:15:00,19.22,,,,
616,01/18/2024 13:20:00,19.17,,,,
617,01/18/2024 13:25:00,19.13,,,,
618,01/18/2024 13:30:00,19.17,,,,
619,01/18/2024 13:35:00,19.17,,,,
620,01/18/2024 13:40:00,19.22,,,,
621,01/18/2024 13:45:00,19.22,,,,
622,01/18/2024 13:50:00,19.22,,,,
623,01/18/2024 13:55:00,19.22,,,,
624,01/18/2024 14:00:00,19.22,,,,
625,01/18/2024 14:05:00,19.26,,,,
626,01/18/2024 14:10:00,19.26,,,,
627,01/18/2024 14:15:00,19.22,,,,
628,01/18/2024 14:20:00,19.22,,,,
629,01/18/2024 14:25:00,19.30,,,,
630,01/18/2024 14:30:00,19.30,,,,
631,01/18/2024 14:35:00,19.30,,,,
632,01/18/2024 14:39:15,,Logged,Logged,,
633,01/18/2024 14:39:18,,,,Logged,Logged
