#,Date-Time (PST),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
605,01/18/2024 12:25:00,19.05,,,,
606,01/18/2024 12:30:00,19.09,,,,
607,01/18/2024 12:35:00,19.00,,,,
608,01/18/2024 12:40:00,19.05,,,,
609,01/18/2024 12:45:00,19.05,,,,
610,01/18/2024 12:50:00,19.05,,,,
611,01/18/2024 12:55:00,19.05,,,,
612,01/18/2024 13:00:00,19.00,,,,
613,01/18/2024 13:05:00,19.09,,,,
614,01/18/2024 13:10:00,19.05,,,,
615,01/18/2024 13:15:00,19.05,,,,
616,01/18/2024 13:20:00,19.05,,,,
617,01/18/2024 13:25:00,19.09,,,,
618,01/18/2024 13:30:00,19.09,,,,
619,01/18/2024 13:35:00,19.09,,,,
620,01/18/2024 13:40:00,19.13,,,,
621,01/18/2024 13:45:00,19.13,,,,
622,01/18/2024 13:50:00,19.09,,,,
623,01/18/2024 13:55:00,19.17,,,,
624,01/18/2024 14:00:00,19.13,,,,
625,01/18/2024 14:05:00,19.17,,,,
626,01/18/2024 14:10:00,19.17,,,,
627,01/18/2024 14:15:00,19.17,,,,
628,01/18/2024 14:20:00,19.13,,,,
629,01/18/2024 14:25:00,19.13,,,,
630,01/18/2024 14:30:00,19.13,,,,
631,01/18/2024 14:34:18,,Logged,,,
632,01/18/2024 14:34:19,,,Logged,,
633,01/18/2024 14:34:23,,,,Logged,Logged
