#,Date-Time (PST/PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
3413,10/28/2023 13:35:00,22.26,,,,
3414,10/28/2023 13:40:00,22.52,,,,
3415,10/28/2023 13:45:00,22.91,,,,
3416,10/28/2023 13:50:00,23.12,,,,
3417,10/28/2023 13:55:00,23.94,,,,
3418,10/28/2023 14:00:00,23.64,,,,
3419,10/28/2023 14:05:00,23.98,,,,
3420,10/28/2023 14:10:00,24.15,,,,
3421,10/28/2023 14:15:00,24.32,,,,
3422,10/28/2023 14:20:00,25.44,,,,
3423,10/28/2023 14:25:00,25.82,,,,
3424,10/28/2023 14:30:00,25.05,,,,
3425,10/28/2023 14:35:00,25.44,,,,
3426,10/28/2023 14:40:00,26.47,,,,
3427,10/28/2023 14:45:00,27.80,,,,
3428,10/28/2023 14:50:00,28.14,,,,
3429,10/28/2023 14:55:00,28.31,,,,
3430,10/28/2023 15:00:00,28.48,,,,
3431,10/28/2023 15:05:00,28.35,,,,
3432,10/28/2023 15:10:00,28.44,,,,
3433,10/28/2023 15:15:00,28.27,,,,
3434,10/28/2023 15:20:00,28.31,,,,
3435,10/28/2023 15:25:00,28.40,,,,
3436,10/28/2023 15:30:00,28.44,,,,
3437,10/28/2023 15:35:00,28.48,,,,
3438,10/28/2023 15:40:00,28.53,,,,
3439,10/28/2023 15:45:00,28.61,,,,
3440,10/28/2023 15:50:00,28.48,,,,
3441,10/28/2023 15:55:00,28.48,,,,
3442,10/28/2023 16:00:00,28.14,,,,
3443,10/28/2023 16:05:00,27.75,,,,
3444,10/28/2023 16:10:00,27.63,,,,
3445,10/28/2023 16:15:00,26.81,,,,
3446,10/28/2023 16:20:00,26.72,,,,
3447,10/28/2023 16:25:00,26.38,,,,
3448,10/28/2023 16:30:00,26.17,,,,
3449,10/28/2023 16:35:00,25.95,,,,
3450,10/28/2023 16:40:00,25.82,,,,
3451,10/28/2023 16:45:00,25.35,,,,
3452,10/28/2023 16:50:00,25.05,,,,
3453,10/28/2023 16:55:00,24.62,,,,
3454,10/28/2023 17:00:00,24.36,,,,
3455,10/28/2023 17:05:00,21.79,,,,
3456,10/28/2023 17:10:00,20.72,,,,
3457,10/28/2023 17:15:00,20.63,,,,
3458,10/28/2023 17:20:00,20.03,,,,
3459,10/28/2023 17:25:00,19.47,,,,
3460,10/28/2023 17:30:00,19.22,,,,
3461,10/28/2023 17:35:00,18.92,,,,
3462,10/28/2023 17:40:00,18.57,,,,
3463,10/28/2023 17:45:00,18.23,,,,
3464,10/28/2023 17:50:00,18.36,,,,
3465,10/28/2023 17:55:00,18.19,,,,
3466,10/28/2023 18:00:00,18.36,,,,
3467,10/28/2023 18:05:00,18.44,,,,
3468,10/28/2023 18:10:00,18.36,,,,
3469,10/28/2023 18:15:00,18.53,,,,
3470,10/28/2023 18:20:00,18.57,,,,
3471,10/28/2023 18:25:00,18.62,,,,
3472,10/28/2023 18:30:00,18.66,,,,
3473,10/28/2023 18:35:00,18.62,,,,
3474,10/28/2023 18:40:00,18.66,,,,
3475,10/28/2023 18:45:00,18.66,,,,
3476,10/28/2023 18:50:00,18.62,,,,
3477,10/28/2023 18:55:00,18.66,,,,
3478,10/28/2023 19:00:00,18.70,,,,
3479,10/28/2023 19:05:00,18.66,,,,
3480,10/28/2023 19:10:00,18.70,,,,
3481,10/28/2023 19:15:00,18.62,,,,
3482,10/28/2023 19:20:00,18.62,,,,
3483,10/28/2023 19:25:00,18.57,,,,
3484,10/28/2023 19:30:00,18.57,,,,
3485,10/28/2023 19:35:00,18.57,,,,
3486,10/28/2023 19:40:00,18.49,,,,
3487,10/28/2023 19:45:00,18.44,,,,
3488,10/28/2023 19:50:00,18.40,,,,
3489,10/28/2023 19:55:00,18.40,,,,
3490,10/28/2023 20:00:00,18.27,,,,
3491,10/28/2023 20:05:00,18.27,,,,
3492,10/28/2023 20:10:00,18.23,,,,
3493,10/28/2023 20:15:00,18.14,,,,
3494,10/28/2023 20:20:00,18.10,,,,
3495,10/28/2023 20:25:00,18.02,,,,
3496,10/28/2023 20:30:00,17.93,,,,
3497,10/28/2023 20:35:00,17.89,,,,
3498,10/28/2023 20:40:00,17.89,,,,
3499,10/28/2023 20:45:00,17.93,,,,
3500,10/28/2023 20:50:00,17.89,,,,
3501,10/28/2023 20:55:00,17.93,,,,
3502,10/28/2023 21:00:00,17.80,,,,
3503,10/28/2023 21:05:00,17.89,,,,
3504,10/28/2023 21:10:00,17.97,,,,
3505,10/28/2023 21:15:00,17.89,,,,
3506,10/28/2023 21:20:00,17.93,,,,
3507,10/28/2023 21:25:00,17.84,,,,
3508,10/28/2023 21:30:00,17.80,,,,
3509,10/28/2023 21:35:00,17.89,,,,
3510,10/28/2023 21:40:00,17.84,,,,
3511,10/28/2023 21:45:00,17.93,,,,
3512,10/28/2023 21:50:00,17.97,,,,
3513,10/28/2023 21:55:00,17.93,,,,
3514,10/28/2023 22:00:00,17.84,,,,
3515,10/28/2023 22:05:00,17.84,,,,
3516,10/28/2023 22:10:00,17.84,,,,
3517,10/28/2023 22:15:00,17.89,,,,
3518,10/28/2023 22:20:00,17.84,,,,
3519,10/28/2023 22:25:00,17.84,,,,
3520,10/28/2023 22:30:00,17.84,,,,
3521,10/28/2023 22:35:00,17.80,,,,
3522,10/28/2023 22:40:00,17.72,,,,
3523,10/28/2023 22:45:00,17.72,,,,
3524,10/28/2023 22:50:00,17.72,,,,
3525,10/28/2023 22:55:00,17.72,,,,
3526,10/28/2023 23:00:00,17.72,,,,
3527,10/28/2023 23:05:00,17.67,,,,
3528,10/28/2023 23:10:00,17.63,,,,
3529,10/28/2023 23:15:00,17.63,,,,
3530,10/28/2023 23:20:00,17.59,,,,
3531,10/28/2023 23:25:00,17.59,,,,
3532,10/28/2023 23:30:00,17.63,,,,
3533,10/28/2023 23:35:00,17.63,,,,
3534,10/28/2023 23:40:00,17.54,,,,
3535,10/28/2023 23:45:00,17.59,,,,
3536,10/28/2023 23:50:00,17.54,,,,
3537,10/28/2023 23:55:00,17.50,,,,
3538,10/29/2023 00:00:00,17.50,,,,
3539,10/29/2023 00:05:00,17.54,,,,
3540,10/29/2023 00:10:00,17.54,,,,
3541,10/29/2023 00:15:00,17.50,,,,
3542,10/29/2023 00:20:00,17.50,,,,
3543,10/29/2023 00:25:00,17.46,,,,
3544,10/29/2023 00:30:00,17.50,,,,
3545,10/29/2023 00:35:00,17.50,,,,
3546,10/29/2023 00:40:00,17.50,,,,
3547,10/29/2023 00:45:00,17.50,,,,
3548,10/29/2023 00:50:00,17.46,,,,
3549,10/29/2023 00:55:00,17.46,,,,
3550,10/29/2023 01:00:00,17.46,,,,
3551,10/29/2023 01:05:00,17.41,,,,
3552,10/29/2023 01:10:00,17.46,,,,
3553,10/29/2023 01:15:00,17.41,,,,
3554,10/29/2023 01:20:00,17.41,,,,
3555,10/29/2023 01:25:00,17.41,,,,
3556,10/29/2023 01:30:00,17.33,,,,
3557,10/29/2023 01:35:00,17.37,,,,
3558,10/29/2023 01:40:00,17.29,,,,
3559,10/29/2023 01:45:00,17.29,,,,
3560,10/29/2023 01:50:00,17.29,,,,
3561,10/29/2023 01:55:00,17.29,,,,
3562,10/29/2023 02:00:00,17.24,,,,
3563,10/29/2023 02:05:00,17.33,,,,
3564,10/29/2023 02:10:00,17.20,,,,
3565,10/29/2023 02:15:00,17.29,,,,
3566,10/29/2023 02:20:00,17.24,,,,
3567,10/29/2023 02:25:00,17.24,,,,
3568,10/29/2023 02:30:00,17.24,,,,
3569,10/29/2023 02:35:00,17.16,,,,
3570,10/29/2023 02:40:00,17.20,,,,
3571,10/29/2023 02:45:00,17.03,,,,
3572,10/29/2023 02:50:00,17.07,,,,
3573,10/29/2023 02:55:00,17.03,,,,
3574,10/29/2023 03:00:00,17.16,,,,
3575,10/29/2023 03:05:00,17.11,,,,
3576,10/29/2023 03:10:00,17.11,,,,
3577,10/29/2023 03:15:00,17.11,,,,
3578,10/29/2023 03:20:00,17.11,,,,
3579,10/29/2023 03:25:00,16.86,,,,
3580,10/29/2023 03:30:00,17.07,,,,
3581,10/29/2023 03:35:00,16.99,,,,
3582,10/29/2023 03:40:00,17.07,,,,
3583,10/29/2023 03:45:00,17.03,,,,
3584,10/29/2023 03:50:00,16.99,,,,
3585,10/29/2023 03:55:00,17.03,,,,
3586,10/29/2023 04:00:00,17.07,,,,
3587,10/29/2023 04:05:00,16.90,,,,
3588,10/29/2023 04:10:00,17.11,,,,
3589,10/29/2023 04:15:00,17.07,,,,
3590,10/29/2023 04:20:00,17.16,,,,
3591,10/29/2023 04:25:00,17.07,,,,
3592,10/29/2023 04:30:00,17.11,,,,
3593,10/29/2023 04:35:00,17.16,,,,
3594,10/29/2023 04:40:00,17.16,,,,
3595,10/29/2023 04:45:00,17.16,,,,
3596,10/29/2023 04:50:00,17.24,,,,
3597,10/29/2023 04:55:00,17.16,,,,
3598,10/29/2023 05:00:00,17.24,,,,
3599,10/29/2023 05:05:00,17.20,,,,
3600,10/29/2023 05:10:00,17.24,,,,
3601,10/29/2023 05:15:00,17.24,,,,
3602,10/29/2023 05:20:00,17.24,,,,
3603,10/29/2023 05:25:00,17.29,,,,
3604,10/29/2023 05:30:00,17.24,,,,
3605,10/29/2023 05:35:00,17.24,,,,
3606,10/29/2023 05:40:00,17.24,,,,
3607,10/29/2023 05:45:00,17.24,,,,
3608,10/29/2023 05:50:00,17.29,,,,
3609,10/29/2023 05:55:00,17.29,,,,
3610,10/29/2023 06:00:00,17.33,,,,
3611,10/29/2023 06:05:00,17.29,,,,
3612,10/29/2023 06:10:00,17.29,,,,
3613,10/29/2023 06:15:00,17.33,,,,
3614,10/29/2023 06:20:00,17.33,,,,
3615,10/29/2023 06:25:00,17.33,,,,
3616,10/29/2023 06:30:00,17.37,,,,
3617,10/29/2023 06:35:00,17.33,,,,
3618,10/29/2023 06:40:00,17.29,,,,
3619,10/29/2023 06:45:00,17.33,,,,
3620,10/29/2023 06:50:00,17.29,,,,
3621,10/29/2023 06:55:00,17.33,,,,
3622,10/29/2023 07:00:00,17.33,,,,
3623,10/29/2023 07:05:00,17.41,,,,
3624,10/29/2023 07:10:00,17.37,,,,
3625,10/29/2023 07:15:00,17.41,,,,
3626,10/29/2023 07:20:00,17.46,,,,
3627,10/29/2023 07:25:00,17.54,,,,
3628,10/29/2023 07:30:00,17.54,,,,
3629,10/29/2023 07:35:00,17.59,,,,
3630,10/29/2023 07:40:00,17.59,,,,
3631,10/29/2023 07:45:00,17.67,,,,
3632,10/29/2023 07:50:00,17.67,,,,
3633,10/29/2023 07:55:00,17.76,,,,
3634,10/29/2023 08:00:00,17.80,,,,
3635,10/29/2023 08:05:00,17.80,,,,
3636,10/29/2023 08:10:00,17.80,,,,
3637,10/29/2023 08:15:00,17.84,,,,
3638,10/29/2023 08:20:00,17.84,,,,
3639,10/29/2023 08:25:00,17.84,,,,
3640,10/29/2023 08:30:00,17.84,,,,
3641,10/29/2023 08:35:00,17.76,,,,
3642,10/29/2023 08:40:00,17.76,,,,
3643,10/29/2023 08:45:00,17.76,,,,
3644,10/29/2023 08:50:00,17.67,,,,
3645,10/29/2023 08:55:00,17.59,,,,
3646,10/29/2023 09:00:00,17.59,,,,
3647,10/29/2023 09:05:00,17.50,,,,
3648,10/29/2023 09:10:00,17.46,,,,
3649,10/29/2023 09:15:00,17.37,,,,
3650,10/29/2023 09:20:00,17.46,,,,
3651,10/29/2023 09:25:00,17.33,,,,
3652,10/29/2023 09:30:00,17.29,,,,
3653,10/29/2023 09:35:00,17.33,,,,
3654,10/29/2023 09:40:00,17.29,,,,
3655,10/29/2023 09:45:00,17.29,,,,
3656,10/29/2023 09:50:00,17.16,,,,
3657,10/29/2023 09:55:00,17.16,,,,
3658,10/29/2023 10:00:00,17.33,,,,
3659,10/29/2023 10:05:00,17.16,,,,
3660,10/29/2023 10:10:00,17.07,,,,
3661,10/29/2023 10:15:00,17.03,,,,
3662,10/29/2023 10:20:00,16.86,,,,
3663,10/29/2023 10:25:00,16.99,,,,
3664,10/29/2023 10:30:00,16.99,,,,
3665,10/29/2023 10:35:00,16.90,,,,
3666,10/29/2023 10:40:00,16.81,,,,
3667,10/29/2023 10:45:00,16.81,,,,
3668,10/29/2023 10:50:00,16.77,,,,
3669,10/29/2023 10:55:00,16.81,,,,
3670,10/29/2023 11:00:00,16.77,,,,
3671,10/29/2023 11:05:00,16.94,,,,
3672,10/29/2023 11:10:00,17.07,,,,
3673,10/29/2023 11:15:00,17.11,,,,
3674,10/29/2023 11:20:00,17.20,,,,
3675,10/29/2023 11:25:00,17.37,,,,
3676,10/29/2023 11:30:00,17.50,,,,
3677,10/29/2023 11:35:00,17.63,,,,
3678,10/29/2023 11:40:00,17.76,,,,
3679,10/29/2023 11:45:00,17.72,,,,
3680,10/29/2023 11:50:00,17.76,,,,
3681,10/29/2023 11:55:00,17.80,,,,
3682,10/29/2023 12:00:00,17.97,,,,
3683,10/29/2023 12:05:00,18.02,,,,
3684,10/29/2023 12:10:00,18.06,,,,
3685,10/29/2023 12:15:00,18.10,,,,
3686,10/29/2023 12:20:00,18.10,,,,
3687,10/29/2023 12:25:00,18.14,,,,
3688,10/29/2023 12:30:00,18.27,,,,
3689,10/29/2023 12:35:00,18.40,,,,
3690,10/29/2023 12:40:00,18.49,,,,
3691,10/29/2023 12:45:00,18.57,,,,
3692,10/29/2023 12:50:00,18.66,,,,
3693,10/29/2023 12:55:00,18.79,,,,
3694,10/29/2023 13:00:00,19.05,,,,
3695,10/29/2023 13:05:00,19.26,,,,
3696,10/29/2023 13:10:00,19.56,,,,
3697,10/29/2023 13:15:00,19.56,,,,
3698,10/29/2023 13:20:00,19.77,,,,
3699,10/29/2023 13:25:00,20.25,,,,
3700,10/29/2023 13:30:00,20.20,,,,
3701,10/29/2023 13:35:00,20.59,,,,
3702,10/29/2023 13:40:00,21.10,,,,
3703,10/29/2023 13:45:00,21.70,,,,
3704,10/29/2023 13:50:00,21.70,,,,
3705,10/29/2023 13:55:00,21.70,,,,
3706,10/29/2023 14:00:00,21.79,,,,
3707,10/29/2023 14:05:00,22.39,,,,
3708,10/29/2023 14:10:00,22.13,,,,
3709,10/29/2023 14:15:00,22.35,,,,
3710,10/29/2023 14:20:00,22.09,,,,
3711,10/29/2023 14:25:00,22.39,,,,
3712,10/29/2023 14:30:00,22.43,,,,
3713,10/29/2023 14:35:00,23.08,,,,
3714,10/29/2023 14:40:00,23.16,,,,
3715,10/29/2023 14:45:00,22.73,,,,
3716,10/29/2023 14:50:00,22.26,,,,
3717,10/29/2023 14:55:00,23.42,,,,
3718,10/29/2023 15:00:00,26.17,,,,
3719,10/29/2023 15:05:00,27.63,,,,
3720,10/29/2023 15:10:00,28.40,,,,
3721,10/29/2023 15:15:00,28.87,,,,
3722,10/29/2023 15:20:00,29.47,,,,
3723,10/29/2023 15:25:00,29.64,,,,
3724,10/29/2023 15:30:00,29.81,,,,
3725,10/29/2023 15:35:00,29.38,,,,
3726,10/29/2023 15:40:00,29.08,,,,
3727,10/29/2023 15:45:00,29.13,,,,
3728,10/29/2023 15:50:00,29.13,,,,
3729,10/29/2023 15:55:00,29.08,,,,
3730,10/29/2023 16:00:00,29.00,,,,
3731,10/29/2023 16:05:00,28.95,,,,
3732,10/29/2023 16:10:00,28.87,,,,
3733,10/29/2023 16:15:00,28.61,,,,
3734,10/29/2023 16:20:00,28.44,,,,
3735,10/29/2023 16:25:00,28.01,,,,
3736,10/29/2023 16:30:00,27.93,,,,
3737,10/29/2023 16:35:00,28.01,,,,
3738,10/29/2023 16:40:00,27.32,,,,
3739,10/29/2023 16:45:00,27.02,,,,
3740,10/29/2023 16:50:00,26.81,,,,
3741,10/29/2023 16:55:00,26.38,,,,
3742,10/29/2023 17:00:00,25.95,,,,
3743,10/29/2023 17:05:00,25.35,,,,
3744,10/29/2023 17:10:00,24.79,,,,
3745,10/29/2023 17:15:00,24.11,,,,
3746,10/29/2023 17:20:00,23.59,,,,
3747,10/29/2023 17:25:00,23.08,,,,
3748,10/29/2023 17:30:00,22.61,,,,
3749,10/29/2023 17:35:00,21.88,,,,
3750,10/29/2023 17:40:00,20.07,,,,
3751,10/29/2023 17:45:00,18.83,,,,
3752,10/29/2023 17:50:00,18.23,,,,
3753,10/29/2023 17:55:00,17.76,,,,
3754,10/29/2023 18:00:00,17.41,,,,
3755,10/29/2023 18:05:00,17.24,,,,
3756,10/29/2023 18:10:00,16.94,,,,
3757,10/29/2023 18:15:00,16.69,,,,
3758,10/29/2023 18:20:00,16.60,,,,
3759,10/29/2023 18:25:00,16.30,,,,
3760,10/29/2023 18:30:00,15.06,,,,
3761,10/29/2023 18:35:00,13.60,,,,
3762,10/29/2023 18:40:00,13.17,,,,
3763,10/29/2023 18:45:00,14.28,,,,
3764,10/29/2023 18:50:00,14.37,,,,
3765,10/29/2023 18:55:00,15.87,,,,
3766,10/29/2023 19:00:00,16.26,,,,
3767,10/29/2023 19:05:00,15.96,,,,
3768,10/29/2023 19:10:00,16.73,,,,
3769,10/29/2023 19:15:00,16.60,,,,
3770,10/29/2023 19:20:00,16.99,,,,
3771,10/29/2023 19:25:00,17.24,,,,
3772,10/29/2023 19:30:00,17.41,,,,
3773,10/29/2023 19:35:00,17.46,,,,
3774,10/29/2023 19:40:00,17.50,,,,
3775,10/29/2023 19:45:00,17.46,,,,
3776,10/29/2023 19:50:00,17.50,,,,
3777,10/29/2023 19:55:00,17.50,,,,
3778,10/29/2023 20:00:00,17.54,,,,
3779,10/29/2023 20:05:00,17.59,,,,
3780,10/29/2023 20:10:00,17.63,,,,
3781,10/29/2023 20:15:00,17.59,,,,
3782,10/29/2023 20:20:00,17.63,,,,
3783,10/29/2023 20:25:00,17.63,,,,
3784,10/29/2023 20:30:00,17.59,,,,
3785,10/29/2023 20:35:00,17.63,,,,
3786,10/29/2023 20:40:00,17.63,,,,
3787,10/29/2023 20:45:00,17.63,,,,
3788,10/29/2023 20:50:00,17.63,,,,
3789,10/29/2023 20:55:00,17.63,,,,
3790,10/29/2023 21:00:00,17.63,,,,
3791,10/29/2023 21:05:00,17.63,,,,
3792,10/29/2023 21:10:00,17.63,,,,
3793,10/29/2023 21:15:00,17.54,,,,
3794,10/29/2023 21:20:00,17.63,,,,
3795,10/29/2023 21:25:00,17.63,,,,
3796,10/29/2023 21:30:00,17.59,,,,
3797,10/29/2023 21:35:00,17.63,,,,
3798,10/29/2023 21:40:00,17.63,,,,
3799,10/29/2023 21:45:00,17.63,,,,
3800,10/29/2023 21:50:00,17.63,,,,
3801,10/29/2023 21:55:00,17.63,,,,
3802,10/29/2023 22:00:00,17.67,,,,
3803,10/29/2023 22:05:00,17.67,,,,
3804,10/29/2023 22:10:00,17.72,,,,
3805,10/29/2023 22:15:00,17.72,,,,
3806,10/29/2023 22:20:00,17.72,,,,
3807,10/29/2023 22:25:00,17.72,,,,
3808,10/29/2023 22:30:00,17.67,,,,
3809,10/29/2023 22:35:00,17.72,,,,
3810,10/29/2023 22:40:00,17.63,,,,
3811,10/29/2023 22:45:00,17.63,,,,
3812,10/29/2023 22:50:00,17.46,,,,
3813,10/29/2023 22:55:00,17.37,,,,
3814,10/29/2023 23:00:00,17.20,,,,
3815,10/29/2023 23:05:00,17.07,,,,
3816,10/29/2023 23:10:00,16.99,,,,
3817,10/29/2023 23:15:00,16.86,,,,
3818,10/29/2023 23:20:00,16.86,,,,
3819,10/29/2023 23:25:00,16.90,,,,
3820,10/29/2023 23:30:00,17.03,,,,
3821,10/29/2023 23:35:00,17.07,,,,
3822,10/29/2023 23:40:00,17.16,,,,
3823,10/29/2023 23:45:00,17.29,,,,
3824,10/29/2023 23:50:00,17.29,,,,
3825,10/29/2023 23:55:00,17.33,,,,
3826,10/30/2023 00:00:00,17.37,,,,
3827,10/30/2023 00:05:00,17.37,,,,
3828,10/30/2023 00:10:00,17.37,,,,
3829,10/30/2023 00:15:00,17.41,,,,
3830,10/30/2023 00:20:00,17.41,,,,
3831,10/30/2023 00:25:00,17.46,,,,
3832,10/30/2023 00:30:00,17.46,,,,
3833,10/30/2023 00:35:00,17.46,,,,
3834,10/30/2023 00:40:00,17.46,,,,
3835,10/30/2023 00:45:00,17.46,,,,
3836,10/30/2023 00:50:00,17.46,,,,
3837,10/30/2023 00:55:00,17.41,,,,
3838,10/30/2023 01:00:00,17.37,,,,
3839,10/30/2023 01:05:00,17.37,,,,
3840,10/30/2023 01:10:00,17.41,,,,
3841,10/30/2023 01:15:00,17.41,,,,
3842,10/30/2023 01:20:00,17.37,,,,
3843,10/30/2023 01:25:00,17.41,,,,
3844,10/30/2023 01:30:00,17.41,,,,
3845,10/30/2023 01:35:00,17.46,,,,
3846,10/30/2023 01:40:00,17.37,,,,
3847,10/30/2023 01:45:00,17.41,,,,
3848,10/30/2023 01:50:00,17.41,,,,
3849,10/30/2023 01:55:00,17.37,,,,
3850,10/30/2023 02:00:00,17.29,,,,
3851,10/30/2023 02:05:00,17.16,,,,
3852,10/30/2023 02:10:00,17.20,,,,
3853,10/30/2023 02:15:00,17.16,,,,
3854,10/30/2023 02:20:00,17.16,,,,
3855,10/30/2023 02:25:00,17.11,,,,
3856,10/30/2023 02:30:00,17.07,,,,
3857,10/30/2023 02:35:00,17.03,,,,
3858,10/30/2023 02:40:00,16.99,,,,
3859,10/30/2023 02:45:00,16.90,,,,
3860,10/30/2023 02:50:00,16.94,,,,
3861,10/30/2023 02:55:00,16.86,,,,
3862,10/30/2023 03:00:00,16.86,,,,
3863,10/30/2023 03:05:00,16.81,,,,
3864,10/30/2023 03:10:00,16.81,,,,
3865,10/30/2023 03:15:00,16.77,,,,
3866,10/30/2023 03:20:00,16.73,,,,
3867,10/30/2023 03:25:00,16.69,,,,
3868,10/30/2023 03:30:00,16.73,,,,
3869,10/30/2023 03:35:00,16.77,,,,
3870,10/30/2023 03:40:00,16.64,,,,
3871,10/30/2023 03:45:00,16.51,,,,
3872,10/30/2023 03:50:00,16.64,,,,
3873,10/30/2023 03:55:00,16.64,,,,
3874,10/30/2023 04:00:00,16.47,,,,
3875,10/30/2023 04:05:00,16.39,,,,
3876,10/30/2023 04:10:00,16.69,,,,
3877,10/30/2023 04:15:00,16.56,,,,
3878,10/30/2023 04:20:00,16.51,,,,
3879,10/30/2023 04:25:00,16.51,,,,
3880,10/30/2023 04:30:00,16.64,,,,
3881,10/30/2023 04:35:00,16.73,,,,
3882,10/30/2023 04:40:00,16.64,,,,
3883,10/30/2023 04:45:00,16.56,,,,
3884,10/30/2023 04:50:00,16.77,,,,
3885,10/30/2023 04:55:00,16.73,,,,
3886,10/30/2023 05:00:00,16.69,,,,
3887,10/30/2023 05:05:00,16.69,,,,
3888,10/30/2023 05:10:00,16.73,,,,
3889,10/30/2023 05:15:00,16.69,,,,
3890,10/30/2023 05:20:00,16.73,,,,
3891,10/30/2023 05:25:00,16.73,,,,
3892,10/30/2023 05:30:00,16.77,,,,
3893,10/30/2023 05:35:00,16.73,,,,
3894,10/30/2023 05:40:00,16.73,,,,
3895,10/30/2023 05:45:00,16.81,,,,
3896,10/30/2023 05:50:00,16.86,,,,
3897,10/30/2023 05:55:00,16.81,,,,
3898,10/30/2023 06:00:00,16.86,,,,
3899,10/30/2023 06:05:00,16.90,,,,
3900,10/30/2023 06:10:00,16.86,,,,
3901,10/30/2023 06:15:00,16.81,,,,
3902,10/30/2023 06:20:00,16.81,,,,
3903,10/30/2023 06:25:00,16.94,,,,
3904,10/30/2023 06:30:00,16.94,,,,
3905,10/30/2023 06:35:00,17.07,,,,
3906,10/30/2023 06:40:00,17.11,,,,
3907,10/30/2023 06:45:00,16.99,,,,
3908,10/30/2023 06:50:00,17.11,,,,
3909,10/30/2023 06:55:00,17.03,,,,
3910,10/30/2023 07:00:00,17.11,,,,
3911,10/30/2023 07:05:00,17.11,,,,
3912,10/30/2023 07:10:00,17.07,,,,
3913,10/30/2023 07:15:00,17.20,,,,
3914,10/30/2023 07:20:00,17.33,,,,
3915,10/30/2023 07:25:00,17.37,,,,
3916,10/30/2023 07:30:00,17.50,,,,
3917,10/30/2023 07:35:00,17.63,,,,
3918,10/30/2023 07:40:00,17.63,,,,
3919,10/30/2023 07:45:00,17.76,,,,
3920,10/30/2023 07:50:00,17.76,,,,
3921,10/30/2023 07:55:00,17.89,,,,
3922,10/30/2023 08:00:00,17.93,,,,
3923,10/30/2023 08:05:00,17.97,,,,
3924,10/30/2023 08:10:00,17.97,,,,
3925,10/30/2023 08:15:00,18.02,,,,
3926,10/30/2023 08:20:00,18.10,,,,
3927,10/30/2023 08:25:00,18.19,,,,
3928,10/30/2023 08:30:00,18.14,,,,
3929,10/30/2023 08:35:00,18.23,,,,
3930,10/30/2023 08:40:00,18.32,,,,
3931,10/30/2023 08:45:00,18.32,,,,
3932,10/30/2023 08:50:00,18.32,,,,
3933,10/30/2023 08:55:00,18.36,,,,
3934,10/30/2023 09:00:00,18.36,,,,
3935,10/30/2023 09:05:00,18.44,,,,
3936,10/30/2023 09:10:00,18.44,,,,
3937,10/30/2023 09:15:00,18.40,,,,
3938,10/30/2023 09:20:00,18.49,,,,
3939,10/30/2023 09:25:00,18.53,,,,
3940,10/30/2023 09:30:00,18.53,,,,
3941,10/30/2023 09:35:00,18.53,,,,
3942,10/30/2023 09:40:00,18.57,,,,
3943,10/30/2023 09:45:00,18.62,,,,
3944,10/30/2023 09:50:00,18.57,,,,
3945,10/30/2023 09:55:00,18.62,,,,
3946,10/30/2023 10:00:00,18.62,,,,
3947,10/30/2023 10:05:00,18.62,,,,
3948,10/30/2023 10:10:00,18.66,,,,
3949,10/30/2023 10:15:00,18.70,,,,
3950,10/30/2023 10:20:00,18.74,,,,
3951,10/30/2023 10:25:00,18.74,,,,
3952,10/30/2023 10:30:00,18.74,,,,
3953,10/30/2023 10:35:00,18.74,,,,
3954,10/30/2023 10:40:00,18.79,,,,
3955,10/30/2023 10:45:00,18.74,,,,
3956,10/30/2023 10:50:00,18.79,,,,
3957,10/30/2023 10:55:00,18.79,,,,
3958,10/30/2023 11:00:00,18.83,,,,
3959,10/30/2023 11:05:00,18.87,,,,
3960,10/30/2023 11:10:00,18.87,,,,
3961,10/30/2023 11:15:00,18.87,,,,
3962,10/30/2023 11:20:00,18.92,,,,
3963,10/30/2023 11:25:00,18.92,,,,
3964,10/30/2023 11:30:00,18.92,,,,
3965,10/30/2023 11:35:00,19.00,,,,
3966,10/30/2023 11:40:00,18.96,,,,
3967,10/30/2023 11:45:00,18.96,,,,
3968,10/30/2023 11:50:00,18.96,,,,
3969,10/30/2023 11:55:00,19.05,,,,
3970,10/30/2023 12:00:00,19.00,,,,
3971,10/30/2023 12:05:00,19.05,,,,
3972,10/30/2023 12:10:00,19.09,,,,
3973,10/30/2023 12:15:00,19.13,,,,
3974,10/30/2023 12:20:00,19.05,,,,
3975,10/30/2023 12:25:00,19.17,,,,
3976,10/30/2023 12:30:00,19.17,,,,
3977,10/30/2023 12:35:00,19.17,,,,
3978,10/30/2023 12:40:00,19.26,,,,
3979,10/30/2023 12:45:00,19.22,,,,
3980,10/30/2023 12:50:00,19.26,,,,
3981,10/30/2023 12:55:00,19.35,,,,
3982,10/30/2023 13:00:00,19.39,,,,
3983,10/30/2023 13:05:00,19.39,,,,
3984,10/30/2023 13:10:00,19.60,,,,
3985,10/30/2023 13:15:00,19.56,,,,
3986,10/30/2023 13:20:00,19.60,,,,
3987,10/30/2023 13:25:00,19.65,,,,
3988,10/30/2023 13:30:00,19.73,,,,
3989,10/30/2023 13:35:00,19.95,,,,
3990,10/30/2023 13:40:00,20.03,,,,
3991,10/30/2023 13:45:00,20.12,,,,
3992,10/30/2023 13:50:00,20.46,,,,
3993,10/30/2023 13:55:00,20.55,,,,
