#,Date-Time (PST),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Host Connected,Button Down,End of File
1561,01/13/2024 22:30:00,14.37,0.00,,,
1562,01/13/2024 22:35:00,14.33,0.00,,,
1563,01/13/2024 22:40:00,14.33,0.00,,,
1564,01/13/2024 22:45:00,14.28,0.00,,,
1565,01/13/2024 22:50:00,14.33,0.00,,,
1566,01/13/2024 22:55:00,14.33,0.00,,,
1567,01/13/2024 23:00:00,14.28,0.00,,,
1568,01/13/2024 23:05:00,14.28,0.00,,,
1569,01/13/2024 23:10:00,14.33,0.00,,,
1570,01/13/2024 23:15:00,14.28,0.00,,,
1571,01/13/2024 23:20:00,14.33,0.00,,,
1572,01/13/2024 23:25:00,14.28,0.00,,,
1573,01/13/2024 23:30:00,14.28,0.00,,,
1574,01/13/2024 23:35:00,14.37,0.00,,,
1575,01/13/2024 23:40:00,14.33,0.00,,,
1576,01/13/2024 23:45:00,14.33,0.00,,,
1577,01/13/2024 23:50:00,14.33,0.00,,,
1578,01/13/2024 23:55:00,14.33,0.00,,,
1579,01/14/2024 00:00:00,14.28,0.00,,,
1580,01/14/2024 00:05:00,14.28,0.00,,,
1581,01/14/2024 00:10:00,14.24,0.00,,,
1582,01/14/2024 00:15:00,14.24,0.00,,,
1583,01/14/2024 00:20:00,14.33,0.00,,,
1584,01/14/2024 00:25:00,14.28,0.00,,,
1585,01/14/2024 00:30:00,14.28,0.00,,,
1586,01/14/2024 00:35:00,14.20,0.00,,,
1587,01/14/2024 00:40:00,14.07,0.00,,,
1588,01/14/2024 00:45:00,14.07,0.00,,,
1589,01/14/2024 00:50:00,14.11,0.00,,,
1590,01/14/2024 00:55:00,14.07,0.00,,,
1591,01/14/2024 01:00:00,14.03,0.00,,,
1592,01/14/2024 01:05:00,14.07,0.00,,,
1593,01/14/2024 01:10:00,14.07,0.00,,,
1594,01/14/2024 01:15:00,14.07,0.00,,,
1595,01/14/2024 01:20:00,14.07,0.00,,,
1596,01/14/2024 01:25:00,14.07,0.00,,,
1597,01/14/2024 01:30:00,14.07,0.00,,,
1598,01/14/2024 01:35:00,14.07,0.00,,,
1599,01/14/2024 01:40:00,14.03,0.00,,,
1600,01/14/2024 01:45:00,13.98,0.00,,,
1601,01/14/2024 01:50:00,14.03,0.00,,,
1602,01/14/2024 01:55:00,14.03,0.00,,,
1603,01/14/2024 02:00:00,13.98,0.00,,,
1604,01/14/2024 02:05:00,13.98,0.00,,,
1605,01/14/2024 02:10:00,13.98,0.00,,,
1606,01/14/2024 02:15:00,13.98,0.00,,,
1607,01/14/2024 02:20:00,13.98,0.00,,,
1608,01/14/2024 02:25:00,14.03,0.00,,,
1609,01/14/2024 02:30:00,13.98,0.00,,,
1610,01/14/2024 02:35:00,13.98,0.00,,,
1611,01/14/2024 02:40:00,13.94,0.00,,,
1612,01/14/2024 02:45:00,13.98,0.00,,,
1613,01/14/2024 02:50:00,13.90,0.00,,,
1614,01/14/2024 02:55:00,13.85,0.00,,,
1615,01/14/2024 03:00:00,13.90,0.00,,,
1616,01/14/2024 03:05:00,13.85,0.00,,,
1617,01/14/2024 03:10:00,13.85,0.00,,,
1618,01/14/2024 03:15:00,13.90,0.00,,,
1619,01/14/2024 03:20:00,13.77,0.00,,,
1620,01/14/2024 03:25:00,13.81,0.00,,,
1621,01/14/2024 03:30:00,13.77,0.00,,,
1622,01/14/2024 03:35:00,13.73,0.00,,,
1623,01/14/2024 03:40:00,13.73,0.00,,,
1624,01/14/2024 03:45:00,13.73,0.00,,,
1625,01/14/2024 03:50:00,13.68,0.00,,,
1626,01/14/2024 03:55:00,13.68,0.00,,,
1627,01/14/2024 04:00:00,13.55,0.00,,,
1628,01/14/2024 04:05:00,13.55,0.00,,,
1629,01/14/2024 04:10:00,13.64,0.00,,,
1630,01/14/2024 04:15:00,13.60,0.00,,,
1631,01/14/2024 04:20:00,13.60,0.00,,,
1632,01/14/2024 04:25:00,13.60,0.00,,,
1633,01/14/2024 04:30:00,13.51,0.00,,,
1634,01/14/2024 04:35:00,13.55,0.00,,,
1635,01/14/2024 04:40:00,13.60,0.00,,,
1636,01/14/2024 04:45:00,13.60,0.00,,,
1637,01/14/2024 04:50:00,13.47,0.00,,,
1638,01/14/2024 04:55:00,13.60,0.00,,,
1639,01/14/2024 05:00:00,13.43,0.00,,,
1640,01/14/2024 05:05:00,13.55,0.00,,,
1641,01/14/2024 05:10:00,13.55,0.00,,,
1642,01/14/2024 05:15:00,13.55,0.00,,,
1643,01/14/2024 05:20:00,13.60,0.00,,,
1644,01/14/2024 05:25:00,13.51,0.00,,,
1645,01/14/2024 05:30:00,13.47,0.00,,,
1646,01/14/2024 05:35:00,13.51,0.00,,,
1647,01/14/2024 05:40:00,13.60,0.00,,,
1648,01/14/2024 05:45:00,13.60,0.00,,,
1649,01/14/2024 05:50:00,13.55,0.00,,,
1650,01/14/2024 05:55:00,13.55,0.00,,,
1651,01/14/2024 06:00:00,13.55,0.00,,,
1652,01/14/2024 06:05:00,13.60,0.00,,,
1653,01/14/2024 06:10:00,13.55,0.00,,,
1654,01/14/2024 06:15:00,13.60,0.00,,,
1655,01/14/2024 06:20:00,13.60,0.21,,,
1656,01/14/2024 06:25:00,13.55,0.87,,,
1657,01/14/2024 06:30:00,13.60,1.31,,,
1658,01/14/2024 06:35:00,13.60,8.13,,,
1659,01/14/2024 06:40:00,13.55,15.64,,,
1660,01/14/2024 06:45:00,13.60,47.22,,,
1661,01/14/2024 06:50:00,13.60,118.52,,,
1662,01/14/2024 06:55:00,13.60,226.48,,,
1663,01/14/2024 07:00:00,13.55,488.16,,,
1664,01/14/2024 07:05:00,13.60,533.12,,,
1665,01/14/2024 07:10:00,13.60,729.28,,,
1666,01/14/2024 07:15:00,13.60,863.68,,,
1667,01/14/2024 07:20:00,13.60,1098.56,,,
1668,01/14/2024 07:25:00,13.64,1150.72,,,
1669,01/14/2024 07:30:00,13.64,1365.12,,,
1670,01/14/2024 07:35:00,13.64,1676.80,,,
1671,01/14/2024 07:40:00,13.68,2400.00,,,
1672,01/14/2024 07:45:00,13.73,2517.76,,,
1673,01/14/2024 07:50:00,13.73,2636.80,,,
1674,01/14/2024 07:55:00,13.73,2750.72,,,
1675,01/14/2024 08:00:00,13.77,2799.36,,,
1676,01/14/2024 08:05:00,13.77,2816.00,,,
1677,01/14/2024 08:10:00,13.85,2832.64,,,
1678,01/14/2024 08:15:00,13.77,3256.32,,,
1679,01/14/2024 08:20:00,13.81,6458.88,,,
1680,01/14/2024 08:25:00,13.94,7406.08,,,
1681,01/14/2024 08:30:00,13.98,8125.44,,,
1682,01/14/2024 08:35:00,14.03,9374.72,,,
1683,01/14/2024 08:40:00,14.03,6993.92,,,
1684,01/14/2024 08:45:00,14.15,10757.12,,,
1685,01/14/2024 08:50:00,14.20,7902.72,,,
1686,01/14/2024 08:55:00,14.20,13189.12,,,
1687,01/14/2024 09:00:00,14.28,12590.08,,,
1688,01/14/2024 09:05:00,14.33,7480.32,,,
1689,01/14/2024 09:10:00,14.33,8535.04,,,
1690,01/14/2024 09:15:00,14.33,9556.48,,,
1691,01/14/2024 09:20:00,14.33,12590.08,,,
1692,01/14/2024 09:25:00,14.45,16686.08,,,
1693,01/14/2024 09:30:00,14.50,13870.08,,,
1694,01/14/2024 09:35:00,14.45,12165.12,,,
1695,01/14/2024 09:40:00,14.41,13045.76,,,
1696,01/14/2024 09:45:00,14.58,15825.92,,,
1697,01/14/2024 09:50:00,14.63,24330.24,,,
1698,01/14/2024 09:55:00,14.75,22179.84,,,
1699,01/14/2024 10:00:00,14.71,15165.44,,,
1700,01/14/2024 10:05:00,14.71,16783.36,,,
1701,01/14/2024 10:10:00,14.71,19865.60,,,
1702,01/14/2024 10:15:00,14.75,19819.52,,,
1703,01/14/2024 10:20:00,14.80,20106.24,,,
1704,01/14/2024 10:25:00,14.84,19353.60,,,
1705,01/14/2024 10:30:00,14.80,15057.92,,,
1706,01/14/2024 10:35:00,14.67,14786.56,,,
1707,01/14/2024 10:40:00,14.75,19543.04,,,
1708,01/14/2024 10:45:00,14.58,10926.08,,,
1709,01/14/2024 10:50:00,14.45,11018.24,,,
1710,01/14/2024 10:55:00,14.45,7930.88,,,
1711,01/14/2024 11:00:00,14.45,7726.08,,,
1712,01/14/2024 11:05:00,14.45,8099.84,,,
1713,01/14/2024 11:10:00,14.45,9753.60,,,
1714,01/14/2024 11:15:00,14.50,10603.52,,,
1715,01/14/2024 11:20:00,14.58,13199.36,,,
1716,01/14/2024 11:25:00,14.67,17868.80,,,
1717,01/14/2024 11:30:00,15.01,24442.88,,,
1718,01/14/2024 11:35:00,15.01,27166.72,,,
1719,01/14/2024 11:40:00,15.06,20628.48,,,
1720,01/14/2024 11:45:00,14.84,17981.44,,,
1721,01/14/2024 11:50:00,14.75,14909.44,,,
1722,01/14/2024 11:55:00,14.63,10240.00,,,
1723,01/14/2024 12:00:00,14.67,12032.00,,,
1724,01/14/2024 12:05:00,14.63,12784.64,,,
1725,01/14/2024 12:10:00,14.67,16168.96,,,
1726,01/14/2024 12:15:00,14.84,18565.12,,,
1727,01/14/2024 12:20:00,14.93,26378.24,,,
1728,01/14/2024 12:25:00,15.06,24299.52,,,
1729,01/14/2024 12:30:00,14.97,25098.24,,,
1730,01/14/2024 12:35:00,15.01,24289.28,,,
1731,01/14/2024 12:40:00,15.06,22865.92,,,
1732,01/14/2024 12:45:00,14.97,16066.56,,,
1733,01/14/2024 12:50:00,14.84,9070.08,,,
1734,01/14/2024 12:55:00,14.93,10408.96,,,
1735,01/14/2024 13:00:00,15.06,21493.76,,,
1736,01/14/2024 13:05:00,15.01,14223.36,,,
1737,01/14/2024 13:10:00,15.06,6561.28,,,
1738,01/14/2024 13:15:00,15.14,28549.12,,,
1739,01/14/2024 13:20:00,15.10,7272.96,,,
1740,01/14/2024 13:25:00,15.10,13685.76,,,
1741,01/14/2024 13:30:00,15.18,13696.00,,,
1742,01/14/2024 13:35:00,15.31,17797.12,,,
1743,01/14/2024 13:40:00,15.44,15339.52,,,
1744,01/14/2024 13:45:00,15.53,11197.44,,,
1745,01/14/2024 13:50:00,15.66,17351.68,,,
1746,01/14/2024 13:55:00,15.70,17239.04,,,
1747,01/14/2024 14:00:00,15.96,14853.12,,,
1748,01/14/2024 14:05:00,16.21,36382.72,,,
1749,01/14/2024 14:10:00,16.47,31037.44,,,
1750,01/14/2024 14:15:00,16.64,26685.44,,,
1751,01/14/2024 14:20:00,16.69,23285.76,,,
1752,01/14/2024 14:25:00,16.99,35174.40,,,
1753,01/14/2024 14:30:00,16.86,29696.00,,,
1754,01/14/2024 14:35:00,16.90,16890.88,,,
1755,01/14/2024 14:40:00,17.24,10309.12,,,
1756,01/14/2024 14:45:00,17.41,30668.80,,,
1757,01/14/2024 14:50:00,17.41,34365.44,,,
1758,01/14/2024 14:55:00,17.46,21053.44,,,
1759,01/14/2024 15:00:00,17.80,31119.36,,,
1760,01/14/2024 15:05:00,17.80,31119.36,,,
1761,01/14/2024 15:10:00,17.72,28948.48,,,
1762,01/14/2024 15:15:00,17.84,27002.88,,,
1763,01/14/2024 15:20:00,18.06,26398.72,,,
1764,01/14/2024 15:25:00,16.64,15242.24,,,
1765,01/14/2024 15:30:00,17.50,22712.32,,,
1766,01/14/2024 15:35:00,17.89,21329.92,,,
1767,01/14/2024 15:40:00,17.67,20480.00,,,
1768,01/14/2024 15:45:00,17.89,18964.48,,,
1769,01/14/2024 15:50:00,18.02,17986.56,,,
1770,01/14/2024 15:55:00,16.21,7564.80,,,
1771,01/14/2024 16:00:00,16.00,12231.68,,,
1772,01/14/2024 16:05:00,14.75,6804.48,,,
1773,01/14/2024 16:10:00,14.54,8872.96,,,
1774,01/14/2024 16:15:00,14.03,7068.16,,,
1775,01/14/2024 16:20:00,13.68,5862.40,,,
1776,01/14/2024 16:25:00,14.54,10444.80,,,
1777,01/14/2024 16:30:00,15.48,9338.88,,,
1778,01/14/2024 16:35:00,14.63,5168.64,,,
1779,01/14/2024 16:40:00,13.51,3607.04,,,
1780,01/14/2024 16:45:00,12.91,3052.80,,,
1781,01/14/2024 16:50:00,12.61,2412.16,,,
1782,01/14/2024 16:55:00,12.31,1658.88,,,
1783,01/14/2024 17:00:00,12.18,1102.08,,,
1784,01/14/2024 17:05:00,11.92,648.80,,,
1785,01/14/2024 17:10:00,11.71,416.48,,,
1786,01/14/2024 17:15:00,11.62,184.08,,,
1787,01/14/2024 17:20:00,11.49,77.36,,,
1788,01/14/2024 17:25:00,11.41,24.74,,,
1789,01/14/2024 17:30:00,11.45,7.91,,,
1790,01/14/2024 17:35:00,11.37,2.19,,,
1791,01/14/2024 17:40:00,11.24,0.65,,,
1792,01/14/2024 17:45:00,11.15,0.00,,,
1793,01/14/2024 17:50:00,11.02,0.00,,,
1794,01/14/2024 17:55:00,10.94,0.00,,,
1795,01/14/2024 18:00:00,10.89,0.00,,,
1796,01/14/2024 18:05:00,10.89,0.00,,,
1797,01/14/2024 18:10:00,10.89,0.00,,,
1798,01/14/2024 18:15:00,10.72,0.00,,,
1799,01/14/2024 18:20:00,10.81,0.00,,,
1800,01/14/2024 18:25:00,10.81,0.00,,,
1801,01/14/2024 18:30:00,10.81,0.00,,,
1802,01/14/2024 18:35:00,10.68,0.00,,,
1803,01/14/2024 18:40:00,10.51,0.00,,,
1804,01/14/2024 18:45:00,10.34,0.00,,,
1805,01/14/2024 18:50:00,10.25,0.00,,,
1806,01/14/2024 18:55:00,10.08,0.00,,,
1807,01/14/2024 19:00:00,10.08,0.00,,,
1808,01/14/2024 19:05:00,10.12,0.00,,,
1809,01/14/2024 19:10:00,10.08,0.00,,,
1810,01/14/2024 19:15:00,10.12,0.00,,,
1811,01/14/2024 19:20:00,10.08,0.00,,,
1812,01/14/2024 19:25:00,10.12,0.00,,,
1813,01/14/2024 19:30:00,10.21,0.00,,,
1814,01/14/2024 19:35:00,10.42,0.00,,,
1815,01/14/2024 19:40:00,10.55,0.00,,,
1816,01/14/2024 19:45:00,10.34,0.00,,,
1817,01/14/2024 19:50:00,10.21,0.00,,,
1818,01/14/2024 19:55:00,11.28,0.00,,,
1819,01/14/2024 20:00:00,11.79,0.00,,,
1820,01/14/2024 20:05:00,11.54,0.00,,,
1821,01/14/2024 20:10:00,12.05,0.00,,,
1822,01/14/2024 20:15:00,12.87,0.00,,,
1823,01/14/2024 20:20:00,13.47,0.00,,,
1824,01/14/2024 20:25:00,13.17,0.00,,,
1825,01/14/2024 20:30:00,13.43,0.00,,,
1826,01/14/2024 20:35:00,13.68,0.00,,,
1827,01/14/2024 20:40:00,13.73,0.00,,,
1828,01/14/2024 20:45:00,13.68,0.00,,,
1829,01/14/2024 20:50:00,13.73,0.00,,,
1830,01/14/2024 20:55:00,13.81,0.00,,,
1831,01/14/2024 21:00:00,13.90,0.00,,,
1832,01/14/2024 21:05:00,13.90,0.00,,,
1833,01/14/2024 21:10:00,13.90,0.00,,,
1834,01/14/2024 21:15:00,13.98,0.00,,,
1835,01/14/2024 21:20:00,13.98,0.00,,,
1836,01/14/2024 21:25:00,13.94,0.00,,,
1837,01/14/2024 21:30:00,13.94,0.00,,,
1838,01/14/2024 21:35:00,13.98,0.00,,,
1839,01/14/2024 21:40:00,13.98,0.00,,,
1840,01/14/2024 21:45:00,13.98,0.00,,,
1841,01/14/2024 21:50:00,13.98,0.00,,,
1842,01/14/2024 21:55:00,13.98,0.00,,,
1843,01/14/2024 22:00:00,13.98,0.00,,,
1844,01/14/2024 22:05:00,14.03,0.00,,,
1845,01/14/2024 22:10:00,14.03,0.00,,,
1846,01/14/2024 22:15:00,14.03,0.00,,,
1847,01/14/2024 22:20:00,14.03,0.00,,,
1848,01/14/2024 22:25:00,14.03,0.00,,,
1849,01/14/2024 22:30:00,14.03,0.00,,,
1850,01/14/2024 22:35:00,14.03,0.00,,,
1851,01/14/2024 22:40:00,13.98,0.00,,,
1852,01/14/2024 22:45:00,14.03,0.00,,,
1853,01/14/2024 22:50:00,14.07,0.00,,,
1854,01/14/2024 22:55:00,14.15,0.00,,,
1855,01/14/2024 23:00:00,14.20,0.00,,,
1856,01/14/2024 23:05:00,14.20,0.00,,,
1857,01/14/2024 23:10:00,14.20,0.00,,,
1858,01/14/2024 23:15:00,14.20,0.00,,,
1859,01/14/2024 23:20:00,14.20,0.00,,,
1860,01/14/2024 23:25:00,14.15,0.00,,,
1861,01/14/2024 23:30:00,14.20,0.00,,,
1862,01/14/2024 23:35:00,14.20,0.00,,,
1863,01/14/2024 23:40:00,14.20,0.00,,,
1864,01/14/2024 23:45:00,14.20,0.00,,,
1865,01/14/2024 23:50:00,14.20,0.00,,,
1866,01/14/2024 23:55:00,14.20,0.00,,,
1867,01/15/2024 00:00:00,14.24,0.00,,,
1868,01/15/2024 00:05:00,14.20,0.00,,,
1869,01/15/2024 00:10:00,14.20,0.00,,,
1870,01/15/2024 00:15:00,14.15,0.00,,,
1871,01/15/2024 00:20:00,14.24,0.00,,,
1872,01/15/2024 00:25:00,14.15,0.00,,,
1873,01/15/2024 00:30:00,14.11,0.00,,,
1874,01/15/2024 00:35:00,14.20,0.00,,,
1875,01/15/2024 00:40:00,14.15,0.00,,,
1876,01/15/2024 00:45:00,14.11,0.00,,,
1877,01/15/2024 00:50:00,14.15,0.00,,,
1878,01/15/2024 00:55:00,14.11,0.00,,,
1879,01/15/2024 01:00:00,14.07,0.00,,,
1880,01/15/2024 01:05:00,14.07,0.00,,,
1881,01/15/2024 01:10:00,14.07,0.00,,,
1882,01/15/2024 01:15:00,14.03,0.00,,,
1883,01/15/2024 01:20:00,14.03,0.00,,,
1884,01/15/2024 01:25:00,14.03,0.00,,,
1885,01/15/2024 01:30:00,14.03,0.00,,,
1886,01/15/2024 01:35:00,14.03,0.00,,,
1887,01/15/2024 01:40:00,13.98,0.00,,,
1888,01/15/2024 01:45:00,14.03,0.00,,,
1889,01/15/2024 01:50:00,13.98,0.00,,,
1890,01/15/2024 01:55:00,13.94,0.00,,,
1891,01/15/2024 02:00:00,13.98,0.00,,,
1892,01/15/2024 02:05:00,13.94,0.00,,,
1893,01/15/2024 02:10:00,13.94,0.00,,,
1894,01/15/2024 02:15:00,13.98,0.00,,,
1895,01/15/2024 02:20:00,13.98,0.00,,,
1896,01/15/2024 02:25:00,13.94,0.00,,,
1897,01/15/2024 02:30:00,13.94,0.00,,,
1898,01/15/2024 02:35:00,13.94,0.00,,,
1899,01/15/2024 02:40:00,13.90,0.00,,,
1900,01/15/2024 02:45:00,13.90,0.00,,,
1901,01/15/2024 02:50:00,13.85,0.00,,,
1902,01/15/2024 02:55:00,13.90,0.00,,,
1903,01/15/2024 03:00:00,13.90,0.00,,,
1904,01/15/2024 03:05:00,13.90,0.00,,,
1905,01/15/2024 03:10:00,13.85,0.00,,,
1906,01/15/2024 03:15:00,13.90,0.00,,,
1907,01/15/2024 03:20:00,13.85,0.00,,,
1908,01/15/2024 03:25:00,13.90,0.00,,,
1909,01/15/2024 03:30:00,13.90,0.00,,,
1910,01/15/2024 03:35:00,13.90,0.00,,,
1911,01/15/2024 03:40:00,13.90,0.00,,,
1912,01/15/2024 03:45:00,13.81,0.00,,,
1913,01/15/2024 03:50:00,13.85,0.00,,,
1914,01/15/2024 03:55:00,13.90,0.00,,,
1915,01/15/2024 04:00:00,13.81,0.00,,,
1916,01/15/2024 04:05:00,13.85,0.00,,,
1917,01/15/2024 04:10:00,13.85,0.00,,,
1918,01/15/2024 04:15:00,13.81,0.00,,,
1919,01/15/2024 04:20:00,13.81,0.00,,,
1920,01/15/2024 04:25:00,13.77,0.00,,,
1921,01/15/2024 04:30:00,13.77,0.00,,,
1922,01/15/2024 04:35:00,13.77,0.00,,,
1923,01/15/2024 04:40:00,13.77,0.00,,,
1924,01/15/2024 04:45:00,13.73,0.00,,,
1925,01/15/2024 04:50:00,13.77,0.00,,,
1926,01/15/2024 04:55:00,13.77,0.00,,,
1927,01/15/2024 05:00:00,13.73,0.00,,,
1928,01/15/2024 05:05:00,13.73,0.00,,,
1929,01/15/2024 05:10:00,13.73,0.00,,,
1930,01/15/2024 05:15:00,13.68,0.00,,,
1931,01/15/2024 05:20:00,13.68,0.00,,,
1932,01/15/2024 05:25:00,13.64,0.00,,,
1933,01/15/2024 05:30:00,13.64,0.00,,,
1934,01/15/2024 05:35:00,13.64,0.00,,,
1935,01/15/2024 05:40:00,13.64,0.00,,,
1936,01/15/2024 05:45:00,13.60,0.00,,,
1937,01/15/2024 05:50:00,13.60,0.00,,,
1938,01/15/2024 05:55:00,13.55,0.00,,,
1939,01/15/2024 06:00:00,13.55,0.00,,,
1940,01/15/2024 06:05:00,13.60,0.00,,,
1941,01/15/2024 06:10:00,13.60,0.00,,,
1942,01/15/2024 06:15:00,13.60,0.00,,,
1943,01/15/2024 06:20:00,13.60,0.21,,,
1944,01/15/2024 06:25:00,13.55,0.65,,,
1945,01/15/2024 06:30:00,13.64,3.07,,,
1946,01/15/2024 06:35:00,13.64,4.39,,,
1947,01/15/2024 06:40:00,13.64,26.99,,,
1948,01/15/2024 06:45:00,13.64,44.20,,,
1949,01/15/2024 06:50:00,13.68,130.28,,,
1950,01/15/2024 06:55:00,13.68,289.60,,,
1951,01/15/2024 07:00:00,13.73,360.80,,,
1952,01/15/2024 07:05:00,13.73,591.52,,,
1953,01/15/2024 07:10:00,13.77,752.00,,,
1954,01/15/2024 07:15:00,13.90,2731.52,,,
1955,01/15/2024 07:20:00,13.94,325.28,,,
1956,01/15/2024 07:25:00,13.98,2631.68,,,
1957,01/15/2024 07:30:00,14.07,3312.64,,,
1958,01/15/2024 07:35:00,14.15,4965.12,,,
1959,01/15/2024 07:40:00,14.24,4419.84,,,
1960,01/15/2024 07:45:00,14.24,5228.80,,,
1961,01/15/2024 07:50:00,14.33,8880.64,,,
1962,01/15/2024 07:55:00,14.33,8345.60,,,
1963,01/15/2024 08:00:00,14.33,4243.20,,,
1964,01/15/2024 08:05:00,14.37,16384.00,,,
1965,01/15/2024 08:10:00,14.37,7713.28,,,
1966,01/15/2024 08:15:00,14.24,8212.48,,,
1967,01/15/2024 08:20:00,14.33,1827.84,,,
1968,01/15/2024 08:25:00,14.28,12523.52,,,
1969,01/15/2024 08:30:00,14.33,13306.88,,,
1970,01/15/2024 08:35:00,14.28,9930.24,,,
1971,01/15/2024 08:40:00,14.33,8558.08,,,
1972,01/15/2024 08:45:00,14.37,10961.92,,,
1973,01/15/2024 08:50:00,14.41,11038.72,,,
1974,01/15/2024 08:55:00,14.37,9070.08,,,
1975,01/15/2024 09:00:00,14.28,9994.24,,,
1976,01/15/2024 09:05:00,14.24,7214.08,,,
1977,01/15/2024 09:10:00,14.24,10711.04,,,
1978,01/15/2024 09:15:00,14.45,11765.76,,,
1979,01/15/2024 09:20:00,14.28,9500.16,,,
1980,01/15/2024 09:25:00,14.41,12851.20,,,
1981,01/15/2024 09:30:00,14.45,13030.40,,,
1982,01/15/2024 09:35:00,14.50,12467.20,,,
1983,01/15/2024 09:40:00,14.45,10598.40,,,
1984,01/15/2024 09:45:00,14.50,13322.24,,,
1985,01/15/2024 09:50:00,14.50,10900.48,,,
1986,01/15/2024 09:55:00,14.54,17745.92,,,
1987,01/15/2024 10:00:00,14.58,17218.56,,,
1988,01/15/2024 10:05:00,14.67,15580.16,,,
1989,01/15/2024 10:10:00,14.63,18278.40,,,
1990,01/15/2024 10:15:00,14.67,17254.40,,,
1991,01/15/2024 10:20:00,14.75,14474.24,,,
1992,01/15/2024 10:25:00,14.84,15124.48,,,
1993,01/15/2024 10:30:00,14.84,12856.32,,,
1994,01/15/2024 10:35:00,14.88,18278.40,,,
1995,01/15/2024 10:40:00,14.93,23726.08,,,
1996,01/15/2024 10:45:00,15.01,16307.20,,,
1997,01/15/2024 10:50:00,15.01,16675.84,,,
1998,01/15/2024 10:55:00,15.01,18826.24,,,
1999,01/15/2024 11:00:00,15.06,19942.40,,,
2000,01/15/2024 11:05:00,15.06,17105.92,,,
2001,01/15/2024 11:10:00,14.97,21749.76,,,
2002,01/15/2024 11:15:00,15.06,19374.08,,,
2003,01/15/2024 11:20:00,15.01,19333.12,,,
2004,01/15/2024 11:25:00,15.01,22947.84,,,
2005,01/15/2024 11:30:00,15.14,23920.64,,,
2006,01/15/2024 11:35:00,15.10,18790.40,,,
2007,01/15/2024 11:40:00,15.06,21862.40,,,
2008,01/15/2024 11:45:00,15.01,15974.40,,,
2009,01/15/2024 11:50:00,15.01,10828.80,,,
2010,01/15/2024 11:55:00,15.10,23808.00,,,
2011,01/15/2024 12:00:00,15.27,21493.76,,,
2012,01/15/2024 12:05:00,15.23,25128.96,,,
2013,01/15/2024 12:10:00,15.23,21360.64,,,
2014,01/15/2024 12:15:00,15.23,23941.12,,,
2015,01/15/2024 12:20:00,15.10,20259.84,,,
2016,01/15/2024 12:25:00,14.97,3041.28,,,
2017,01/15/2024 12:30:00,15.06,17792.00,,,
2018,01/15/2024 12:35:00,14.93,13527.04,,,
2019,01/15/2024 12:40:00,14.97,12231.68,,,
2020,01/15/2024 12:45:00,15.06,12497.92,,,
2021,01/15/2024 12:50:00,15.10,17827.84,,,
2022,01/15/2024 12:55:00,14.97,6784.00,,,
2023,01/15/2024 13:00:00,15.06,5824.00,,,
2024,01/15/2024 13:05:00,15.10,17121.28,,,
2025,01/15/2024 13:10:00,15.06,9520.64,,,
2026,01/15/2024 13:15:00,15.06,9218.56,,,
2027,01/15/2024 13:20:00,15.14,15144.96,,,
2028,01/15/2024 13:25:00,15.31,13081.60,,,
2029,01/15/2024 13:30:00,15.27,13235.20,,,
2030,01/15/2024 13:35:00,15.27,20838.40,,,
2031,01/15/2024 13:40:00,15.27,15923.20,,,
2032,01/15/2024 13:45:00,15.27,13608.96,,,
2033,01/15/2024 13:50:00,15.31,10905.60,,,
2034,01/15/2024 13:55:00,15.40,10588.16,,,
2035,01/15/2024 14:00:00,15.40,11427.84,,,
2036,01/15/2024 14:05:00,15.44,10992.64,,,
2037,01/15/2024 14:10:00,15.31,11566.08,,,
2038,01/15/2024 14:15:00,15.48,17116.16,,,
2039,01/15/2024 14:20:00,15.70,18150.40,,,
2040,01/15/2024 14:25:00,15.57,11878.40,,,
2041,01/15/2024 14:30:00,15.78,16394.24,,,
2042,01/15/2024 14:35:00,15.74,12042.24,,,
2043,01/15/2024 14:40:00,15.87,14771.20,,,
2044,01/15/2024 14:45:00,15.78,16558.08,,,
2045,01/15/2024 14:50:00,15.87,14679.04,,,
2046,01/15/2024 14:55:00,15.83,11371.52,,,
2047,01/15/2024 15:00:00,16.13,25989.12,,,
2048,01/15/2024 15:05:00,16.26,5516.80,,,
2049,01/15/2024 15:10:00,16.43,20357.12,,,
2050,01/15/2024 15:15:00,16.60,6763.52,,,
2051,01/15/2024 15:20:00,16.73,24176.64,,,
2052,01/15/2024 15:25:00,16.77,22323.20,,,
2053,01/15/2024 15:30:00,16.73,20961.28,,,
2054,01/15/2024 15:35:00,16.64,22579.20,,,
2055,01/15/2024 15:40:00,16.69,5498.88,,,
2056,01/15/2024 15:45:00,16.47,16839.68,,,
2057,01/15/2024 15:50:00,16.26,13987.84,,,
2058,01/15/2024 15:55:00,16.17,14791.68,,,
2059,01/15/2024 16:00:00,16.30,13680.64,,,
2060,01/15/2024 16:05:00,15.87,3828.48,,,
2061,01/15/2024 16:10:00,16.00,11238.40,,,
2062,01/15/2024 16:15:00,16.00,10506.24,,,
2063,01/15/2024 16:20:00,15.53,6556.16,,,
2064,01/15/2024 16:25:00,15.31,6778.88,,,
2065,01/15/2024 16:30:00,14.54,4464.64,,,
2066,01/15/2024 16:35:00,14.50,4218.88,,,
2067,01/15/2024 16:40:00,14.58,204.88,,,
